episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
112,23.75,131.25,0.525,105.0,0.325
113,42.5,30.0,0.625,37.5,0.325
114,33.75,33.75,0.575,142.5,0.375
115,10.0,270.0,0.4,180.0,0.25
116,28.75,108.75,0.5,202.5,0.3
117,1.25,18.75,0.575,210.0,0.3
118,31.25,56.25,0.6,262.5,0.25
119,80.0,82.5,0.575,67.5,0.375
120,100.0,127.5,0.525,172.5,0.35
121,-7.5,90.0,0.475,247.5,0.225
122,-26.25,0.0,0.375,296.25,0.275
123,33.75,120.0,0.5,146.25,0.325
124,48.75,217.5,0.35,153.75,0.4
125,72.5,172.5,0.475,45.0,0.3
126,2.5,75.0,0.4,22.5,0.3
127,-20.0,45.0,0.375,165.0,0.275
128,-8.75,228.75,0.325,60.0,0.3
129,32.5,116.25,0.425,11.25,0.25
130,22.5,172.5,0.325,135.0,0.275
131,-7.5,22.5,0.425,45.0,0.225
132,-35.0,112.5,0.25,292.5,0.275
133,-48.75,176.25,0.3,412.5,0.275
134,31.25,82.5,0.55,326.25,0.3
135,31.25,56.25,0.425,112.5,0.3
136,6.25,135.0,0.4,138.75,0.275
137,-35.0,123.75,0.275,191.25,0.25
138,31.25,277.5,0.4,101.25,0.3
139,-40.0,157.5,0.275,202.5,0.275
140,-11.25,191.25,0.35,60.0,0.275
141,0.0,153.75,0.375,146.25,0.25
142,-13.75,146.25,0.325,187.5,0.225
143,-31.25,138.75,0.3,172.5,0.225
144,-23.75,288.75,0.25,75.0,0.35
145,-40.0,213.75,0.225,176.25,0.3
146,-78.75,221.25,0.225,217.5,0.2
147,-31.25,108.75,0.225,202.5,0.325
148,-50.0,273.75,0.225,266.25,0.275
149,-6.25,161.25,0.3,405.0,0.325
150,2.5,183.75,0.3,123.75,0.325
151,-5.0,288.75,0.35,146.25,0.35
152,-2.5,131.25,0.4,101.25,0.225
153,-30.0,120.0,0.3,180.0,0.25
154,-23.75,112.5,0.325,101.25,0.3
155,0.0,157.5,0.425,202.5,0.25
156,-3.75,236.25,0.35,247.5,0.25
157,-1.25,127.5,0.275,243.75,0.3
158,-20.0,101.25,0.3,198.75,0.275
159,-8.75,161.25,0.35,157.5,0.225
160,-41.25,236.25,0.325,195.0,0.275
161,-41.25,315.0,0.25,176.25,0.275
162,-31.25,217.5,0.3,213.75,0.275
163,-11.25,56.25,0.225,195.0,0.25
164,-27.5,146.25,0.4,131.25,0.275
165,-7.5,123.75,0.275,93.75,0.3
166,-57.5,348.75,0.25,168.75,0.25
167,11.25,108.75,0.425,210.0,0.3
168,-17.5,78.75,0.325,168.75,0.25
169,12.5,135.0,0.35,112.5,0.325
170,-2.5,180.0,0.3,82.5,0.275
171,80.0,11.25,0.275,228.75,0.45
172,-40.0,247.5,0.25,142.5,0.425
173,17.5,157.5,0.3,195.0,0.375
174,-38.75,78.75,0.25,150.0,0.2
175,-42.5,150.0,0.3,292.5,0.25
176,-62.5,262.5,0.275,270.0,0.25
177,-17.5,202.5,0.325,45.0,0.25
178,-35.0,243.75,0.275,71.25,0.225
179,-13.75,300.0,0.225,123.75,0.3
180,-38.75,90.0,0.175,258.75,0.25
181,-7.5,30.0,0.125,127.5,0.225
182,5.0,172.5,0.375,142.5,0.375
183,-17.5,213.75,0.3,123.75,0.25
184,-8.75,191.25,0.3,37.5,0.325
185,-42.5,258.75,0.225,213.75,0.325
186,-20.0,180.0,0.275,90.0,0.275
187,46.25,176.25,0.5,157.5,0.425
188,5.0,112.5,0.35,142.5,0.35
189,63.75,71.25,0.75,105.0,0.3
190,86.25,101.25,0.525,232.5,0.35
191,26.25,198.75,0.375,135.0,0.375
192,25.0,0.0,0.25,225.0,0.375
193,23.75,116.25,0.5,360.0,0.25
194,17.5,213.75,0.45,168.75,0.275
195,46.25,63.75,0.475,180.0,0.325
196,38.75,285.0,0.45,146.25,0.4
197,46.25,142.5,0.6,191.25,0.25
198,73.75,123.75,0.675,202.5,0.25
199,107.5,135.0,0.65,67.5,0.225
200,28.75,67.5,0.175,153.75,0.45
201,113.75,67.5,0.5,48.75,0.375
202,82.5,127.5,0.475,210.0,0.3
203,20.0,52.5,0.55,157.5,0.275
204,60.0,183.75,0.55,86.25,0.275
205,127.5,82.5,0.675,210.0,0.325
206,28.75,247.5,0.325,333.75,0.375
207,128.75,30.0,0.8,191.25,0.325
208,55.0,22.5,0.825,382.5,0.25
209,126.25,90.0,0.675,153.75,0.3
210,72.5,45.0,0.875,262.5,0.3
211,52.5,180.0,0.55,397.5,0.25
212,137.5,120.0,0.675,292.5,0.325
213,125.0,127.5,0.6,97.5,0.375
214,131.25,180.0,0.625,78.75,0.325
215,183.75,131.25,0.7,75.0,0.325
216,13.75,0.0,0.4,146.25,0.25
217,28.75,101.25,0.625,330.0,0.225
218,25.0,11.25,0.875,393.75,0.275
219,130.0,67.5,0.85,322.5,0.3
220,125.0,146.25,0.6,168.75,0.3
221,87.5,150.0,0.675,382.5,0.225
222,23.75,37.5,0.675,48.75,0.45
223,156.25,0.0,0.95,333.75,0.35
224,87.5,30.0,0.8,232.5,0.375
225,158.75,97.5,0.75,213.75,0.25
226,127.5,60.0,0.825,82.5,0.225
227,187.5,3.75,0.975,168.75,0.4
228,172.5,112.5,0.725,105.0,0.325
229,122.5,26.25,0.9,101.25,0.375
230,198.75,22.5,0.925,108.75,0.425
231,163.75,67.5,0.85,108.75,0.475
232,131.25,37.5,0.9,161.25,0.275
233,210.0,78.75,0.825,11.25,0.25
234,138.75,7.5,0.975,213.75,0.4
235,172.5,3.75,0.975,183.75,0.3
236,217.5,7.5,0.95,195.0,0.325
237,115.0,33.75,0.8,11.25,0.3
238,233.75,82.5,0.85,213.75,0.325
239,52.5,45.0,0.7,202.5,0.325
240,230.0,37.5,0.925,82.5,0.3
241,103.75,11.25,0.75,285.0,0.375
242,21.25,142.5,0.65,176.25,0.225
243,62.5,30.0,0.875,337.5,0.325
244,2.5,165.0,0.575,232.5,0.225
245,157.5,22.5,0.925,150.0,0.3
246,115.0,11.25,0.925,183.75,0.45
247,217.5,11.25,0.975,221.25,0.35
248,71.25,60.0,0.8,48.75,0.35
249,280.0,120.0,0.8,180.0,0.4
250,241.25,15.0,0.95,93.75,0.3
251,273.75,33.75,0.9,52.5,0.325
252,138.75,52.5,0.85,168.75,0.25
253,148.75,60.0,0.825,311.25,0.3
254,205.0,30.0,0.85,225.0,0.45
255,81.25,60.0,0.875,288.75,0.2
256,105.0,22.5,0.95,202.5,0.375
257,170.0,93.75,0.75,56.25,0.3
258,96.25,0.0,1.0,333.75,0.3
259,165.0,183.75,0.65,191.25,0.25
260,135.0,90.0,0.75,135.0,0.325
261,92.5,22.5,0.925,135.0,0.25
262,71.25,41.25,0.825,157.5,0.2
263,161.25,108.75,0.775,150.0,0.425
264,136.25,45.0,0.9,288.75,0.2
265,227.5,135.0,0.775,97.5,0.3
266,110.0,45.0,0.875,105.0,0.35
267,67.5,30.0,0.85,202.5,0.25
268,140.0,22.5,0.925,97.5,0.225
269,168.75,63.75,0.825,37.5,0.325
270,65.0,60.0,0.675,105.0,0.325
271,198.75,82.5,0.8,168.75,0.325
272,208.75,97.5,0.775,33.75,0.325
273,110.0,22.5,0.9,127.5,0.3
274,190.0,123.75,0.775,146.25,0.225
275,107.5,71.25,0.725,71.25,0.225
276,181.25,37.5,0.9,101.25,0.25
277,22.5,0.0,0.675,67.5,0.225
278,125.0,135.0,0.725,0.0,0.225
279,130.0,37.5,0.775,292.5,0.25
280,140.0,52.5,0.8,157.5,0.3
281,167.5,82.5,0.85,180.0,0.375
282,148.75,120.0,0.7,131.25,0.3
283,167.5,22.5,0.9,180.0,0.4
284,153.75,37.5,0.85,288.75,0.275
285,-1.25,7.5,0.425,63.75,0.25
286,36.25,60.0,0.4,183.75,0.325
287,156.25,165.0,0.65,138.75,0.375
288,135.0,180.0,0.525,75.0,0.35
289,60.0,67.5,0.75,202.5,0.25
290,172.5,116.25,0.7,131.25,0.3
291,27.5,7.5,0.4,105.0,0.375
292,23.75,206.25,0.525,150.0,0.3
293,-63.75,191.25,0.075,112.5,0.35
294,-8.75,157.5,0.3,11.25,0.4
295,3.75,75.0,0.5,191.25,0.25
296,51.25,56.25,0.55,142.5,0.275
297,75.0,270.0,0.5,135.0,0.225
298,55.0,120.0,0.575,225.0,0.25
299,51.25,63.75,0.35,165.0,0.275
300,-55.0,198.75,0.275,146.25,0.25
301,66.25,90.0,0.4,33.75,0.325
302,15.0,165.0,0.45,180.0,0.2
303,-63.75,90.0,0.0,423.75,0.275
304,-38.75,206.25,0.2,202.5,0.25
305,71.25,142.5,0.45,296.25,0.325
306,-75.0,202.5,0.15,292.5,0.25
307,96.25,97.5,0.5,206.25,0.3
308,-68.75,236.25,0.125,232.5,0.3
309,-41.25,101.25,0.175,210.0,0.225
310,-48.75,112.5,0.15,146.25,0.25
311,121.25,135.0,0.6,33.75,0.25
312,-67.5,172.5,0.05,105.0,0.2
313,-58.75,221.25,0.275,157.5,0.225
314,-5.0,142.5,0.15,22.5,0.375
315,12.5,82.5,0.45,135.0,0.275
316,103.75,255.0,0.575,101.25,0.25
317,30.0,195.0,0.45,45.0,0.225
318,25.0,213.75,0.4,281.25,0.275
319,-23.75,127.5,0.25,206.25,0.25
320,75.0,127.5,0.5,247.5,0.25
321,-111.25,292.5,0.05,168.75,0.3
322,-62.5,228.75,0.275,183.75,0.3
323,-68.75,198.75,0.25,180.0,0.25
324,66.25,266.25,0.4,97.5,0.325
325,-97.5,262.5,0.15,225.0,0.25
326,-17.5,195.0,0.275,112.5,0.25
327,-48.75,112.5,0.05,146.25,0.35
328,-25.0,60.0,0.2,135.0,0.25
329,-36.25,202.5,0.2,123.75,0.225
330,-21.25,255.0,0.275,86.25,0.275
331,5.0,67.5,0.275,67.5,0.325
332,2.5,11.25,0.15,56.25,0.3
333,12.5,202.5,0.2,135.0,0.325
334,2.5,138.75,0.3,108.75,0.3
335,-81.25,270.0,0.2,281.25,0.3
336,-5.0,105.0,0.3,240.0,0.275
337,-25.0,45.0,0.075,330.0,0.325
338,-38.75,330.0,0.25,168.75,0.25
339,-75.0,217.5,0.05,97.5,0.3
340,-26.25,228.75,0.275,157.5,0.225
341,-11.25,112.5,0.15,198.75,0.3
342,38.75,127.5,0.425,183.75,0.3
343,32.5,285.0,0.3,82.5,0.35
344,-98.75,292.5,0.2,326.25,0.25
345,-5.0,105.0,0.15,150.0,0.375
346,-30.0,303.75,0.3,236.25,0.25
347,13.75,180.0,0.35,146.25,0.325
348,27.5,142.5,0.3,210.0,0.375
349,-43.75,135.0,0.3,168.75,0.275
350,23.75,123.75,0.225,172.5,0.4
351,3.75,45.0,0.4,101.25,0.25
352,20.0,210.0,0.4,150.0,0.325
353,-12.5,0.0,0.25,292.5,0.275
354,-37.5,232.5,0.3,165.0,0.225
355,0.0,48.75,0.375,101.25,0.25
356,-7.5,101.25,0.275,116.25,0.375
357,38.75,210.0,0.45,71.25,0.375
358,40.0,67.5,0.6,322.5,0.375
359,15.0,112.5,0.45,172.5,0.375
360,16.25,150.0,0.5,93.75,0.375
361,26.25,240.0,0.45,333.75,0.275
362,22.5,142.5,0.425,105.0,0.35
363,42.5,120.0,0.55,217.5,0.275
364,40.0,225.0,0.45,45.0,0.225
365,30.0,285.0,0.4,135.0,0.25
366,-23.75,0.0,0.5,213.75,0.25
367,65.0,161.25,0.5,33.75,0.25
368,65.0,127.5,0.525,67.5,0.4
369,32.5,232.5,0.45,45.0,0.25
370,22.5,112.5,0.4,45.0,0.375
371,10.0,157.5,0.45,292.5,0.25
372,1.25,217.5,0.35,71.25,0.225
373,70.0,60.0,0.5,90.0,0.4
374,-8.75,135.0,0.4,213.75,0.3
375,-7.5,60.0,0.4,157.5,0.25
376,-13.75,157.5,0.45,236.25,0.25
377,-6.25,198.75,0.375,157.5,0.3
378,38.75,270.0,0.4,221.25,0.3
379,-32.5,105.0,0.1,67.5,0.25
380,41.25,135.0,0.375,213.75,0.325
381,-6.25,217.5,0.25,108.75,0.4
382,-31.25,123.75,0.25,67.5,0.325
383,-46.25,225.0,0.225,11.25,0.25
384,18.75,187.5,0.175,153.75,0.55
385,-77.5,262.5,0.125,135.0,0.3
386,-33.75,228.75,0.225,225.0,0.325
387,2.5,172.5,0.225,255.0,0.375
388,-43.75,217.5,0.225,26.25,0.225
389,-41.25,142.5,0.2,168.75,0.275
390,-46.25,120.0,0.1,176.25,0.275
391,-126.25,397.5,0.05,48.75,0.325
392,-92.5,360.0,0.125,202.5,0.25
393,-40.0,180.0,0.075,90.0,0.375
394,-53.75,142.5,0.05,281.25,0.3
395,-71.25,225.0,0.2,176.25,0.325
396,1.25,105.0,0.2,153.75,0.3
397,-1.25,228.75,0.275,142.5,0.3
398,-41.25,187.5,0.375,213.75,0.25
399,46.25,3.75,0.425,270.0,0.3
400,140.0,41.25,0.725,138.75,0.375
401,26.25,52.5,0.55,101.25,0.25
402,2.5,142.5,0.475,255.0,0.275
403,-86.25,262.5,0.15,153.75,0.25
404,20.0,0.0,0.35,270.0,0.25
405,-31.25,255.0,0.3,176.25,0.275
406,16.25,45.0,0.4,138.75,0.3
407,-22.5,75.0,0.2,157.5,0.25
408,-53.75,165.0,0.175,198.75,0.25
409,12.5,112.5,0.5,165.0,0.25
410,55.0,172.5,0.55,202.5,0.325
411,-50.0,172.5,0.35,157.5,0.225
412,-53.75,232.5,0.25,161.25,0.35
413,57.5,172.5,0.475,120.0,0.225
414,-143.75,468.75,0.125,225.0,0.325
415,20.0,135.0,0.45,165.0,0.2
416,-30.0,67.5,0.675,292.5,0.275
417,-5.0,161.25,0.475,153.75,0.3
418,58.75,120.0,0.5,161.25,0.3
419,92.5,41.25,0.75,176.25,0.25
420,53.75,37.5,0.75,198.75,0.375
421,75.0,63.75,0.575,131.25,0.375
422,38.75,60.0,0.7,191.25,0.425
423,-21.25,101.25,0.525,180.0,0.2
424,23.75,165.0,0.425,101.25,0.4
425,52.5,161.25,0.6,236.25,0.275
426,0.0,187.5,0.45,202.5,0.25
427,88.75,30.0,0.825,101.25,0.225
428,153.75,161.25,0.625,135.0,0.325
429,220.0,135.0,0.725,225.0,0.25
430,158.75,45.0,0.8,146.25,0.4
431,161.25,48.75,0.775,90.0,0.45
432,70.0,165.0,0.6,75.0,0.25
433,91.25,63.75,0.775,255.0,0.3
434,180.0,48.75,0.75,221.25,0.275
435,63.75,120.0,0.7,176.25,0.35
436,90.0,15.0,0.85,105.0,0.425
437,258.75,75.0,0.8,236.25,0.325
438,72.5,135.0,0.6,142.5,0.275
439,137.5,105.0,0.625,337.5,0.325
440,58.75,101.25,0.7,210.0,0.225
441,222.5,75.0,0.825,112.5,0.3
442,136.25,15.0,0.9,348.75,0.225
443,126.25,0.0,1.0,123.75,0.325
444,108.75,120.0,0.575,101.25,0.25
445,140.0,75.0,0.75,135.0,0.3
446,76.25,105.0,0.65,168.75,0.225
447,135.0,75.0,0.825,90.0,0.25
448,190.0,112.5,0.725,247.5,0.325
449,168.75,146.25,0.675,195.0,0.275
450,187.5,0.0,1.0,202.5,0.275
451,-20.0,15.0,0.85,135.0,0.25
452,80.0,30.0,0.825,180.0,0.25
453,66.25,0.0,1.0,153.75,0.3
454,37.5,7.5,0.825,135.0,0.4
455,115.0,165.0,0.625,90.0,0.225
456,338.75,15.0,0.975,206.25,0.35
457,66.25,75.0,0.625,348.75,0.25
458,305.0,37.5,0.925,157.5,0.25
459,126.25,71.25,0.675,172.5,0.425
460,62.5,131.25,0.675,236.25,0.225
461,181.25,112.5,0.725,26.25,0.25
462,138.75,48.75,0.8,112.5,0.25
463,115.0,172.5,0.525,112.5,0.325
464,122.5,101.25,0.725,236.25,0.35
465,117.5,37.5,0.925,45.0,0.275
466,18.75,15.0,0.85,56.25,0.2
467,171.25,33.75,0.875,105.0,0.3
468,143.75,123.75,0.675,52.5,0.35
469,131.25,48.75,0.85,210.0,0.275
470,291.25,60.0,0.9,348.75,0.25
471,81.25,67.5,0.725,191.25,0.25
472,191.25,52.5,0.85,176.25,0.225
473,190.0,120.0,0.7,180.0,0.35
474,11.25,45.0,0.775,213.75,0.25
475,112.5,63.75,0.8,303.75,0.25
476,107.5,52.5,0.825,300.0,0.275
477,68.75,30.0,0.825,101.25,0.25
478,290.0,67.5,0.875,232.5,0.3
479,233.75,112.5,0.775,153.75,0.25
480,147.5,93.75,0.7,168.75,0.375
481,183.75,165.0,0.7,191.25,0.325
482,132.5,150.0,0.625,37.5,0.325
483,58.75,22.5,0.775,78.75,0.325
484,126.25,82.5,0.75,221.25,0.3
485,141.25,67.5,0.775,131.25,0.35
486,53.75,26.25,0.725,30.0,0.5
487,157.5,97.5,0.75,195.0,0.3
488,53.75,56.25,0.75,300.0,0.275
489,71.25,97.5,0.675,281.25,0.25
490,67.5,97.5,0.675,315.0,0.3
491,126.25,101.25,0.725,112.5,0.225
492,65.0,52.5,0.75,202.5,0.25
493,115.0,93.75,0.675,281.25,0.25
494,55.0,127.5,0.575,187.5,0.275
495,143.75,63.75,0.775,202.5,0.325
496,36.25,41.25,0.625,172.5,0.325
497,116.25,41.25,0.75,112.5,0.25
498,120.0,75.0,0.75,285.0,0.3
499,146.25,78.75,0.725,225.0,0.275
500,162.5,108.75,0.725,168.75,0.225
501,98.75,63.75,0.75,157.5,0.325
502,67.5,56.25,0.75,176.25,0.225
503,183.75,67.5,0.775,78.75,0.425
504,98.75,120.0,0.65,191.25,0.25
505,128.75,93.75,0.725,187.5,0.3
506,115.0,63.75,0.775,161.25,0.3
507,37.5,67.5,0.65,165.0,0.425
508,110.0,108.75,0.7,161.25,0.2
509,188.75,60.0,0.8,161.25,0.275
510,175.0,82.5,0.8,112.5,0.225
511,-13.75,37.5,0.625,236.25,0.25
512,43.75,15.0,0.725,41.25,0.4
513,320.0,56.25,0.9,333.75,0.35
514,40.0,56.25,0.725,153.75,0.275
515,142.5,48.75,0.8,78.75,0.45
516,50.0,86.25,0.625,93.75,0.275
517,296.25,30.0,0.95,93.75,0.275
518,15.0,56.25,0.7,168.75,0.25
519,60.0,30.0,0.8,150.0,0.275
520,125.0,41.25,0.875,213.75,0.25
521,102.5,48.75,0.8,78.75,0.275
522,207.5,0.0,0.975,142.5,0.375
523,280.0,75.0,0.875,45.0,0.25
524,102.5,22.5,0.925,225.0,0.325
525,271.25,45.0,0.925,393.75,0.325
526,236.25,7.5,0.95,176.25,0.275
527,191.25,56.25,0.875,322.5,0.325
528,338.75,45.0,0.9,116.25,0.425
529,205.0,90.0,0.825,135.0,0.25
530,235.0,0.0,1.0,135.0,0.325
531,-13.75,33.75,0.85,180.0,0.25
532,100.0,45.0,0.9,225.0,0.225
533,182.5,18.75,0.875,168.75,0.25
534,328.75,0.0,0.9,251.25,0.35
535,183.75,90.0,0.75,86.25,0.4
536,62.5,112.5,0.7,105.0,0.35
537,126.25,30.0,0.95,243.75,0.225
538,97.5,120.0,0.625,112.5,0.25
539,116.25,0.0,0.925,303.75,0.3
540,100.0,7.5,0.875,112.5,0.3
541,278.75,0.0,1.0,101.25,0.225
542,318.75,30.0,0.9,131.25,0.3
543,280.0,7.5,0.95,202.5,0.3
544,273.75,30.0,0.8,236.25,0.4
545,73.75,15.0,0.875,281.25,0.225
546,118.75,108.75,0.675,202.5,0.325
547,38.75,30.0,0.9,101.25,0.325
548,61.25,127.5,0.7,101.25,0.25
549,211.25,105.0,0.825,93.75,0.3
550,87.5,26.25,0.825,416.25,0.225
551,57.5,176.25,0.575,86.25,0.3
552,23.75,270.0,0.5,56.25,0.275
553,53.75,206.25,0.45,150.0,0.275
554,61.25,67.5,0.65,161.25,0.35
555,37.5,138.75,0.45,213.75,0.25
556,-80.0,330.0,0.15,150.0,0.3
557,-16.25,33.75,0.2,142.5,0.275
558,-17.5,78.75,0.1,78.75,0.375
559,-43.75,183.75,0.125,150.0,0.225
560,-68.75,240.0,0.1,108.75,0.275
561,-67.5,247.5,0.05,210.0,0.4
562,-71.25,180.0,0.125,191.25,0.225
563,-141.25,375.0,0.0,206.25,0.3
564,-66.25,180.0,0.05,176.25,0.3
565,-93.75,180.0,0.0,153.75,0.2
566,-33.75,71.25,0.1,292.5,0.3
567,-37.5,120.0,0.0,217.5,0.35
568,-13.75,112.5,0.15,131.25,0.3
569,-10.0,67.5,0.05,142.5,0.4
570,-120.0,296.25,0.025,213.75,0.25
571,-68.75,168.75,0.075,180.0,0.25
572,-53.75,195.0,0.125,258.75,0.3
573,-90.0,180.0,0.0,270.0,0.25
574,-53.75,172.5,0.15,101.25,0.25
575,-2.5,161.25,0.225,191.25,0.35
576,-60.0,255.0,0.175,195.0,0.375
577,-57.5,105.0,0.15,172.5,0.3
578,-73.75,262.5,0.15,191.25,0.25
579,-66.25,270.0,0.175,176.25,0.3
580,-97.5,300.0,0.0,277.5,0.35
581,-57.5,180.0,0.0,97.5,0.325
582,-72.5,225.0,0.0,157.5,0.375
583,-82.5,191.25,0.1,191.25,0.25
584,-56.25,153.75,0.075,112.5,0.275
585,-67.5,255.0,0.1,112.5,0.275
586,-15.0,60.0,0.375,225.0,0.25
587,-55.0,258.75,0.225,176.25,0.3
588,-40.0,60.0,0.1,270.0,0.275
589,-17.5,120.0,0.225,127.5,0.225
590,2.5,22.5,0.3,45.0,0.2
591,20.0,206.25,0.375,123.75,0.3
592,21.25,116.25,0.425,82.5,0.375
593,-15.0,221.25,0.375,213.75,0.25
594,-15.0,131.25,0.375,213.75,0.25
595,-38.75,270.0,0.35,318.75,0.25
596,32.5,45.0,0.675,112.5,0.25
597,13.75,78.75,0.6,187.5,0.4
598,72.5,101.25,0.6,176.25,0.375
599,21.25,86.25,0.475,22.5,0.325
600,53.75,105.0,0.6,71.25,0.35
601,107.5,86.25,0.625,56.25,0.3
602,152.5,153.75,0.625,123.75,0.425
603,58.75,60.0,0.7,161.25,0.375
604,142.5,67.5,0.725,60.0,0.175
605,30.0,45.0,0.625,105.0,0.275
606,12.5,37.5,0.7,150.0,0.375
607,52.5,67.5,0.675,270.0,0.325
608,102.5,108.75,0.7,258.75,0.25
609,80.0,22.5,0.7,247.5,0.325
610,108.75,90.0,0.725,71.25,0.3
611,128.75,30.0,0.8,11.25,0.275
612,122.5,0.0,0.9,157.5,0.325
613,223.75,101.25,0.775,105.0,0.275
614,23.75,48.75,0.725,337.5,0.275
615,57.5,0.0,0.875,142.5,0.3
616,127.5,97.5,0.775,105.0,0.3
617,71.25,22.5,0.775,206.25,0.3
618,75.0,60.0,0.8,225.0,0.325
619,107.5,176.25,0.625,206.25,0.225
620,185.0,22.5,0.825,112.5,0.275
621,123.75,0.0,0.9,206.25,0.325
622,63.75,18.75,0.9,67.5,0.35
623,93.75,63.75,0.825,292.5,0.25
624,55.0,67.5,0.65,67.5,0.325
625,142.5,78.75,0.775,288.75,0.275
