timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
7,max_1,max,0,4,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,45.0,246
8,fair_1,fair,0,4,68.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,28.75,296.25,246
8,max_1,max,0,4,58.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,18.75,75.0,246
9,fair_1,fair,0,4,83.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,43.75,311.25,246
9,max_1,max,0,4,78.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,38.75,90.0,246
0,fair_1,fair,0,4,40.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,247
0,max_1,max,0,4,25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-15.0,45.0,247
1,fair_1,fair,0,4,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-15.0,0.0,247
1,max_1,max,0,4,25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-15.0,45.0,247
2,fair_1,fair,0,4,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-15.0,0.0,247
2,max_1,max,0,4,25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-15.0,45.0,247
3,fair_1,fair,0,4,31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-8.75,3.75,247
3,max_1,max,0,4,26.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-13.75,60.0,247
4,fair_1,fair,0,4,38.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-1.25,11.25,247
4,max_1,max,0,4,38.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.25,60.0,247
5,fair_1,fair,0,4,45.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,5.0,15.0,247
5,max_1,max,0,4,40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,0.0,75.0,247
6,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,18.75,247
6,max_1,max,0,4,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,75.0,247
7,fair_1,fair,0,4,52.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,12.5,22.5,247
7,max_1,max,0,4,47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,7.5,90.0,247
8,fair_1,fair,0,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,22.5,247
8,max_1,max,0,4,37.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-2.5,120.0,247
9,fair_1,fair,0,4,50.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,10.0,30.0,247
9,max_1,max,0,4,45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,5.0,135.0,247
0,fair_1,fair,0,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,248
0,max_1,max,0,4,31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-8.75,15.0,248
1,fair_1,fair,0,4,31.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-8.75,33.75,248
1,max_1,max,0,4,26.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-13.75,30.0,248
2,fair_1,fair,0,4,32.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-7.5,37.5,248
2,max_1,max,0,4,27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-12.5,45.0,248
3,fair_1,fair,0,4,33.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-6.25,41.25,248
3,max_1,max,0,4,28.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-11.25,60.0,248
4,fair_1,fair,0,4,28.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-11.25,41.25,248
4,max_1,max,0,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,75.0,248
5,fair_1,fair,0,4,23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-16.25,41.25,248
5,max_1,max,0,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,75.0,248
6,fair_1,fair,0,4,23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-16.25,41.25,248
6,max_1,max,0,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,75.0,248
7,fair_1,fair,0,4,23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-16.25,41.25,248
7,max_1,max,0,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,75.0,248
8,fair_1,fair,0,4,30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-10.0,45.0,248
8,max_1,max,0,4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,75.0,248
9,fair_1,fair,0,4,42.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,2.5,52.5,248
9,max_1,max,0,4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,75.0,248
0,fair_1,fair,0,4,35.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-5.0,45.0,249
0,max_1,max,0,4,15.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-25.0,60.0,249
1,fair_1,fair,0,4,15.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-25.0,45.0,249
1,max_1,max,0,4,0.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-40.0,105.0,249
2,fair_1,fair,0,4,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-33.75,48.75,249
2,max_1,max,0,4,-3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-43.75,135.0,249
3,fair_1,fair,0,4,8.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-31.25,56.25,249
3,max_1,max,0,4,3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-36.25,150.0,249
4,fair_1,fair,0,4,10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-30.0,60.0,249
4,max_1,max,0,4,0.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-40.0,180.0,249
5,fair_1,fair,0,4,12.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-27.5,67.5,249
5,max_1,max,0,4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,180.0,249
6,fair_1,fair,0,4,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-21.25,71.25,249
6,max_1,max,0,4,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.25,180.0,249
7,fair_1,fair,0,4,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-8.75,78.75,249
7,max_1,max,0,4,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,180.0,249
8,fair_1,fair,0,4,43.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,3.75,86.25,249
8,max_1,max,0,4,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,180.0,249
9,fair_1,fair,0,4,56.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,16.25,93.75,249
9,max_1,max,0,4,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,180.0,249
0,fair_1,fair,0,4,40.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,250
0,max_1,max,0,4,25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-15.0,45.0,250
1,fair_1,fair,0,4,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-15.0,0.0,250
1,max_1,max,0,4,20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-20.0,60.0,250
2,fair_1,fair,0,4,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-20.0,0.0,250
2,max_1,max,0,4,5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-35.0,105.0,250
3,fair_1,fair,0,4,11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-28.75,3.75,250
3,max_1,max,0,4,6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-33.75,120.0,250
4,fair_1,fair,0,4,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-27.5,7.5,250
4,max_1,max,0,4,2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-37.5,150.0,250
5,fair_1,fair,0,4,15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-25.0,15.0,250
5,max_1,max,0,4,0.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-40.0,195.0,250
6,fair_1,fair,0,4,12.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-27.5,22.5,250
6,max_1,max,0,4,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-32.5,210.0,250
7,fair_1,fair,0,4,26.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-13.75,33.75,250
7,max_1,max,0,4,21.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-18.75,225.0,250
8,fair_1,fair,0,4,27.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-12.5,37.5,250
8,max_1,max,0,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,225.0,250
9,fair_1,fair,0,4,40.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,0.0,45.0,250
9,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,250
0,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,7.5,251
0,max_1,max,0,4,37.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-2.5,45.0,251
1,fair_1,fair,0,4,37.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-2.5,7.5,251
1,max_1,max,0,4,37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-2.5,45.0,251
2,fair_1,fair,0,4,37.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-2.5,7.5,251
2,max_1,max,0,4,32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-7.5,60.0,251
3,fair_1,fair,0,4,32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-7.5,7.5,251
3,max_1,max,0,4,22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-17.5,90.0,251
4,fair_1,fair,0,4,28.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-11.25,11.25,251
4,max_1,max,0,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,105.0,251
5,fair_1,fair,0,4,30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-10.0,15.0,251
5,max_1,max,0,4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,105.0,251
6,fair_1,fair,0,4,36.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-3.75,18.75,251
6,max_1,max,0,4,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,105.0,251
7,fair_1,fair,0,4,42.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,2.5,22.5,251
7,max_1,max,0,4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,105.0,251
8,fair_1,fair,0,4,67.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,27.5,37.5,251
8,max_1,max,0,4,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,105.0,251
9,fair_1,fair,0,4,92.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,52.5,52.5,251
9,max_1,max,0,4,87.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,47.5,120.0,251
0,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,7.5,252
0,max_1,max,0,4,37.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-2.5,45.0,252
1,fair_1,fair,0,4,43.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,11.25,252
1,max_1,max,0,4,43.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.75,45.0,252
2,fair_1,fair,0,4,56.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,16.25,18.75,252
2,max_1,max,0,4,56.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,16.25,45.0,252
3,fair_1,fair,0,4,62.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,22.5,22.5,252
3,max_1,max,0,4,62.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,22.5,45.0,252
4,fair_1,fair,0,4,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,22.5,252
4,max_1,max,0,4,62.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,22.5,45.0,252
5,fair_1,fair,0,4,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,22.5,252
5,max_1,max,0,4,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,45.0,252
6,fair_1,fair,0,4,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,22.5,252
6,max_1,max,0,4,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,45.0,252
7,fair_1,fair,0,4,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,22.5,252
7,max_1,max,0,4,57.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,17.5,60.0,252
8,fair_1,fair,0,4,57.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,17.5,22.5,252
8,max_1,max,0,4,47.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,7.5,90.0,252
9,fair_1,fair,0,4,60.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,20.0,30.0,252
9,max_1,max,0,4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,252
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,253
0,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,30.0,253
1,fair_1,fair,0,4,42.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,2.5,7.5,253
1,max_1,max,0,4,37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-2.5,45.0,253
2,fair_1,fair,0,4,77.5,20.0,20.0,60.0,60.0,1.0,40.0,0.0,37.5,7.5,253
2,max_1,max,0,4,62.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,22.5,90.0,253
3,fair_1,fair,0,4,72.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,32.5,37.5,253
3,max_1,max,0,4,67.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,27.5,105.0,253
4,fair_1,fair,0,4,75.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,35.0,60.0,253
4,max_1,max,0,4,70.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,120.0,253
5,fair_1,fair,0,4,75.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,35.0,75.0,253
5,max_1,max,0,4,70.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,135.0,253
6,fair_1,fair,0,4,70.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,75.0,253
6,max_1,max,0,4,60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,20.0,165.0,253
7,fair_1,fair,0,4,60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,20.0,75.0,253
7,max_1,max,0,4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,165.0,253
8,fair_1,fair,0,4,60.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,20.0,75.0,253
8,max_1,max,0,4,55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,180.0,253
9,fair_1,fair,0,4,67.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,27.5,82.5,253
9,max_1,max,0,4,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,180.0,253
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,254
0,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,30.0,254
1,fair_1,fair,0,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,11.25,254
1,max_1,max,0,4,43.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,3.75,45.0,254
2,fair_1,fair,0,4,40.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,0.0,45.0,254
2,max_1,max,0,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,60.0,254
3,fair_1,fair,0,4,41.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,1.25,48.75,254
3,max_1,max,0,4,41.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,60.0,254
4,fair_1,fair,0,4,60.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,20.0,60.0,254
4,max_1,max,0,4,55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,75.0,254
5,fair_1,fair,0,4,65.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,25.0,90.0,254
5,max_1,max,0,4,50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,10.0,120.0,254
6,fair_1,fair,0,4,68.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,28.75,101.25,254
6,max_1,max,0,4,63.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,23.75,135.0,254
7,fair_1,fair,0,4,88.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,48.75,116.25,254
7,max_1,max,0,4,73.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,33.75,180.0,254
8,fair_1,fair,0,4,98.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,58.75,131.25,254
8,max_1,max,0,4,98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75,180.0,254
9,fair_1,fair,0,4,111.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,71.25,138.75,254
9,max_1,max,0,4,96.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,225.0,254
0,fair_1,fair,0,4,46.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,6.25,3.75,255
0,max_1,max,0,4,36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-3.75,30.0,255
1,fair_1,fair,0,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,11.25,255
1,max_1,max,0,4,33.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-6.25,75.0,255
2,fair_1,fair,0,4,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,0.0,15.0,255
2,max_1,max,0,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,105.0,255
3,fair_1,fair,0,4,30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-10.0,15.0,255
3,max_1,max,0,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,135.0,255
4,fair_1,fair,0,4,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-20.0,15.0,255
4,max_1,max,0,4,5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-35.0,180.0,255
5,fair_1,fair,0,4,15.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,-25.0,45.0,255
5,max_1,max,0,4,5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-35.0,210.0,255
6,fair_1,fair,0,4,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-35.0,45.0,255
6,max_1,max,0,4,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-45.0,240.0,255
7,fair_1,fair,0,4,20.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-20.0,60.0,255
7,max_1,max,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,240.0,255
8,fair_1,fair,0,4,26.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-13.75,63.75,255
8,max_1,max,0,4,16.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-23.75,270.0,255
9,fair_1,fair,0,4,22.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-17.5,67.5,255
9,max_1,max,0,4,17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-22.5,285.0,255
0,fair_1,fair,0,4,40.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,256
0,max_1,max,0,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,256
1,fair_1,fair,0,4,47.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,7.5,7.5,256
1,max_1,max,0,4,42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,2.5,30.0,256
2,fair_1,fair,0,4,42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.5,7.5,256
2,max_1,max,0,4,32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-7.5,60.0,256
3,fair_1,fair,0,4,32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-7.5,7.5,256
3,max_1,max,0,4,27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-12.5,75.0,256
4,fair_1,fair,0,4,40.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,0.0,15.0,256
4,max_1,max,0,4,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,75.0,256
5,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,22.5,256
5,max_1,max,0,4,47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,7.5,90.0,256
6,fair_1,fair,0,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,22.5,256
6,max_1,max,0,4,27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-12.5,150.0,256
7,fair_1,fair,0,4,27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-12.5,22.5,256
7,max_1,max,0,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,150.0,256
8,fair_1,fair,0,4,27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-12.5,22.5,256
8,max_1,max,0,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,150.0,256
9,fair_1,fair,0,4,27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-12.5,22.5,256
9,max_1,max,0,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,150.0,256
0,fair_1,fair,0,4,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,12.5,7.5,257
0,max_1,max,0,4,42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,2.5,30.0,257
1,fair_1,fair,0,4,48.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,8.75,11.25,257
1,max_1,max,0,4,33.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-6.25,75.0,257
2,fair_1,fair,0,4,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,0.0,15.0,257
2,max_1,max,0,4,25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-15.0,120.0,257
3,fair_1,fair,0,4,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-15.0,15.0,257
3,max_1,max,0,4,10.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-30.0,165.0,257
4,fair_1,fair,0,4,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-30.0,15.0,257
4,max_1,max,0,4,-5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-45.0,210.0,257
5,fair_1,fair,0,4,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-45.0,15.0,257
5,max_1,max,0,4,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-55.0,240.0,257
6,fair_1,fair,0,4,-8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-48.75,18.75,257
6,max_1,max,0,4,-23.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-63.75,285.0,257
7,fair_1,fair,0,4,-23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-63.75,18.75,257
7,max_1,max,0,4,-33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-73.75,315.0,257
8,fair_1,fair,0,4,-33.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-73.75,18.75,257
8,max_1,max,0,4,-43.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-83.75,345.0,257
9,fair_1,fair,0,4,-43.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-83.75,18.75,257
9,max_1,max,0,4,-53.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-93.75,375.0,257
0,fair_1,fair,0,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,258
0,max_1,max,0,4,26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-13.75,30.0,258
1,fair_1,fair,0,4,26.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-13.75,33.75,258
1,max_1,max,0,4,21.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-18.75,45.0,258
2,fair_1,fair,0,4,40.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,0.0,45.0,258
2,max_1,max,0,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,75.0,258
3,fair_1,fair,0,4,27.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-12.5,67.5,258
3,max_1,max,0,4,22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-17.5,90.0,258
4,fair_1,fair,0,4,18.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-21.25,101.25,258
4,max_1,max,0,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,105.0,258
5,fair_1,fair,0,4,20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-20.0,105.0,258
5,max_1,max,0,4,10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-30.0,135.0,258
6,fair_1,fair,0,4,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-30.0,105.0,258
6,max_1,max,0,4,5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-35.0,150.0,258
7,fair_1,fair,0,4,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-35.0,105.0,258
7,max_1,max,0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,150.0,258
8,fair_1,fair,0,4,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-35.0,105.0,258
8,max_1,max,0,4,-15.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-55.0,210.0,258
9,fair_1,fair,0,4,-2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-42.5,112.5,258
9,max_1,max,0,4,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-47.5,225.0,258
0,fair_1,fair,0,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,259
0,max_1,max,0,4,36.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-3.75,0.0,259
1,fair_1,fair,0,4,16.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-23.75,93.75,259
