episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
75,27.5,52.5,0.775,180.0,0.1
76,-13.75,67.5,0.65,176.25,0.275
77,-85.0,90.0,0.55,375.0,0.1
78,-10.0,45.0,0.725,225.0,0.025
79,65.0,97.5,0.65,127.5,0.225
80,101.25,90.0,0.65,138.75,0.4
81,43.75,75.0,0.675,221.25,0.125
82,-7.5,56.25,0.575,71.25,0.3
83,93.75,63.75,0.8,172.5,0.025
84,110.0,93.75,0.8,326.25,0.125
85,-53.75,165.0,0.45,348.75,0.075
86,0.0,48.75,0.675,281.25,0.2
87,162.5,90.0,0.725,127.5,0.15
88,55.0,146.25,0.55,168.75,0.25
89,17.5,26.25,0.675,56.25,0.25
90,187.5,195.0,0.675,127.5,0.15
91,268.75,150.0,0.75,71.25,0.225
92,-57.5,228.75,0.275,168.75,0.15
93,65.0,71.25,0.675,123.75,0.25
94,95.0,195.0,0.55,90.0,0.125
95,-102.5,168.75,0.425,423.75,0.125
96,-77.5,135.0,0.45,262.5,0.15
97,23.75,202.5,0.35,153.75,0.3
98,80.0,41.25,0.6,78.75,0.35
99,-17.5,22.5,0.5,135.0,0.175
100,23.75,86.25,0.575,120.0,0.225
101,58.75,75.0,0.6,326.25,0.275
102,-76.25,78.75,0.275,247.5,0.075
103,-33.75,161.25,0.475,292.5,0.15
104,-67.5,108.75,0.35,258.75,0.075
105,-21.25,116.25,0.475,225.0,0.175
106,25.0,228.75,0.425,176.25,0.15
107,-72.5,168.75,0.325,213.75,0.05
108,-53.75,108.75,0.5,315.0,0.125
109,10.0,93.75,0.4,26.25,0.15
110,2.5,101.25,0.525,146.25,0.125
111,-20.0,97.5,0.45,112.5,0.175
112,1.25,138.75,0.525,120.0,0.225
113,16.25,48.75,0.625,45.0,0.2
114,0.0,7.5,0.475,172.5,0.3
115,-92.5,318.75,0.275,213.75,0.05
116,-65.0,56.25,0.35,198.75,0.2
117,-38.75,33.75,0.425,195.0,0.15
118,-66.25,41.25,0.375,315.0,0.1
119,-3.75,33.75,0.425,90.0,0.175
120,-8.75,116.25,0.375,172.5,0.175
121,-48.75,90.0,0.4,288.75,0.1
122,-57.5,0.0,0.325,217.5,0.15
123,15.0,116.25,0.525,168.75,0.2
124,56.25,191.25,0.525,112.5,0.25
125,98.75,142.5,0.575,48.75,0.175
126,-5.0,75.0,0.425,30.0,0.175
127,-50.0,37.5,0.45,202.5,0.15
128,36.25,172.5,0.475,71.25,0.15
129,38.75,120.0,0.425,11.25,0.125
130,16.25,150.0,0.425,153.75,0.125
131,-18.75,22.5,0.55,56.25,0.075
132,-98.75,112.5,0.375,356.25,0.125
133,-176.25,206.25,0.325,480.0,0.075
134,-46.25,82.5,0.55,393.75,0.15
135,11.25,30.0,0.525,138.75,0.2
136,-20.0,138.75,0.4,161.25,0.1
137,-68.75,120.0,0.3,228.75,0.125
138,-47.5,322.5,0.35,135.0,0.125
139,-35.0,146.25,0.325,198.75,0.125
140,17.5,161.25,0.45,71.25,0.075
141,-41.25,168.75,0.4,172.5,0.075
142,-60.0,191.25,0.325,228.75,0.025
143,-52.5,138.75,0.35,183.75,0.1
144,-35.0,258.75,0.3,86.25,0.175
145,-58.75,187.5,0.35,221.25,0.1
146,-75.0,180.0,0.325,255.0,0.05
147,-66.25,108.75,0.25,217.5,0.175
148,-126.25,258.75,0.2,307.5,0.075
149,-111.25,161.25,0.35,510.0,0.15
150,-12.5,172.5,0.4,120.0,0.15
151,17.5,251.25,0.45,161.25,0.225
152,-23.75,135.0,0.4,108.75,0.05
153,-60.0,108.75,0.375,221.25,0.075
154,-38.75,101.25,0.425,127.5,0.15
155,1.25,146.25,0.425,172.5,0.05
156,-80.0,206.25,0.35,303.75,0.05
157,-78.75,93.75,0.35,285.0,0.175
158,-36.25,86.25,0.475,150.0,0.1
159,-23.75,146.25,0.4,187.5,0.075
160,-35.0,213.75,0.45,251.25,0.075
161,28.75,221.25,0.425,150.0,0.1
162,12.5,221.25,0.375,146.25,0.125
163,-25.0,45.0,0.425,210.0,0.125
164,-48.75,142.5,0.425,146.25,0.125
165,-45.0,112.5,0.3,112.5,0.125
166,-72.5,146.25,0.275,206.25,0.075
167,-22.5,123.75,0.4,168.75,0.15
168,-61.25,67.5,0.375,213.75,0.075
169,-13.75,135.0,0.425,138.75,0.15
170,-17.5,180.0,0.35,97.5,0.125
171,-18.75,11.25,0.5,217.5,0.3
172,-43.75,225.0,0.3,168.75,0.3
173,5.0,168.75,0.4,236.25,0.225
174,-41.25,75.0,0.375,116.25,0.025
175,-113.75,138.75,0.35,375.0,0.05
176,-121.25,232.5,0.3,348.75,0.05
177,-17.5,202.5,0.325,45.0,0.075
178,5.0,168.75,0.425,86.25,0.075
179,5.0,240.0,0.375,165.0,0.1
180,-27.5,67.5,0.45,180.0,0.1
181,-55.0,0.0,0.55,165.0,0.075
182,58.75,131.25,0.575,150.0,0.3
183,16.25,153.75,0.525,150.0,0.075
184,15.0,63.75,0.55,41.25,0.2
185,-38.75,195.0,0.375,273.75,0.15
186,-28.75,213.75,0.425,105.0,0.1
187,16.25,90.0,0.5,183.75,0.35
188,-28.75,108.75,0.575,180.0,0.2
189,17.5,93.75,0.575,108.75,0.125
190,-48.75,176.25,0.325,292.5,0.2
191,86.25,135.0,0.625,18.75,0.3
192,-37.5,18.75,0.475,228.75,0.25
193,-28.75,138.75,0.525,300.0,0.1
194,82.5,191.25,0.475,146.25,0.175
195,17.5,48.75,0.625,243.75,0.2
196,-37.5,288.75,0.35,168.75,0.275
197,-55.0,123.75,0.325,161.25,0.1
198,-18.75,296.25,0.375,232.5,0.075
199,-35.0,255.0,0.3,90.0,0.05
200,-27.5,67.5,0.525,90.0,0.375
201,2.5,101.25,0.375,56.25,0.275
202,-43.75,221.25,0.275,202.5,0.15
203,-57.5,108.75,0.375,168.75,0.175
204,-47.5,255.0,0.275,112.5,0.075
205,-45.0,176.25,0.25,228.75,0.2
206,-100.0,307.5,0.175,442.5,0.25
207,-15.0,78.75,0.375,236.25,0.175
208,-100.0,93.75,0.35,446.25,0.125
209,56.25,120.0,0.575,183.75,0.15
210,-88.75,93.75,0.275,315.0,0.125
211,-105.0,277.5,0.375,487.5,0.075
212,80.0,168.75,0.675,371.25,0.15
213,66.25,225.0,0.45,108.75,0.275
214,52.5,247.5,0.525,90.0,0.2
215,52.5,240.0,0.5,97.5,0.2
216,-60.0,0.0,0.65,180.0,0.025
217,-95.0,176.25,0.45,378.75,0.1
218,-127.5,63.75,0.45,483.75,0.125
219,-66.25,165.0,0.525,401.25,0.125
220,55.0,153.75,0.625,191.25,0.175
221,-141.25,120.0,0.55,461.25,0.075
222,-7.5,63.75,0.475,33.75,0.3
223,3.75,56.25,0.7,450.0,0.2
224,17.5,45.0,0.575,247.5,0.25
225,95.0,108.75,0.725,266.25,0.075
226,60.0,116.25,0.625,93.75,0.15
227,60.0,101.25,0.6,198.75,0.275
228,60.0,206.25,0.475,123.75,0.2
229,12.5,101.25,0.625,116.25,0.25
230,138.75,75.0,0.675,116.25,0.325
231,125.0,101.25,0.65,93.75,0.4
232,8.75,112.5,0.65,168.75,0.1
233,93.75,191.25,0.575,15.0,0.1
234,58.75,45.0,0.775,236.25,0.325
235,56.25,41.25,0.725,232.5,0.15
236,83.75,93.75,0.75,262.5,0.2
237,35.0,60.0,0.525,15.0,0.2
238,118.75,93.75,0.7,127.5,0.225
239,21.25,165.0,0.575,243.75,0.15
240,57.5,146.25,0.55,86.25,0.2
241,32.5,33.75,0.625,363.75,0.275
242,16.25,153.75,0.575,90.0,0.075
243,2.5,37.5,0.6,390.0,0.225
244,-76.25,101.25,0.425,285.0,0.05
245,71.25,82.5,0.75,176.25,0.15
246,60.0,11.25,0.75,318.75,0.35
247,78.75,108.75,0.65,232.5,0.25
248,0.0,120.0,0.475,60.0,0.225
249,257.5,112.5,0.775,210.0,0.325
250,147.5,93.75,0.75,108.75,0.1
251,201.25,176.25,0.65,52.5,0.2
252,113.75,52.5,0.8,183.75,0.1
253,-1.25,97.5,0.725,393.75,0.175
254,71.25,37.5,0.625,41.25,0.325
255,-37.5,52.5,0.725,315.0,0.075
256,61.25,52.5,0.825,206.25,0.275
257,93.75,131.25,0.65,45.0,0.15
258,-11.25,30.0,0.8,401.25,0.15
259,233.75,108.75,0.8,217.5,0.125
260,-15.0,86.25,0.625,168.75,0.175
261,17.5,71.25,0.7,161.25,0.1
262,3.75,78.75,0.675,187.5,0.05
263,157.5,93.75,0.775,168.75,0.35
264,3.75,60.0,0.825,386.25,0.1
265,305.0,75.0,0.875,120.0,0.1
266,98.75,48.75,0.85,112.5,0.275
267,-7.5,60.0,0.725,247.5,0.125
268,115.0,26.25,0.875,108.75,0.125
269,148.75,60.0,0.8,41.25,0.225
270,65.0,52.5,0.7,112.5,0.25
271,191.25,67.5,0.85,191.25,0.2
272,187.5,101.25,0.775,41.25,0.15
273,97.5,52.5,0.825,150.0,0.15
274,213.75,90.0,0.8,176.25,0.075
275,85.0,93.75,0.65,71.25,0.1
276,112.5,97.5,0.675,90.0,0.125
277,3.75,0.0,0.85,86.25,0.05
278,341.25,48.75,0.9,0.0,0.075
279,20.0,97.5,0.625,172.5,0.1
280,136.25,52.5,0.85,101.25,0.175
281,-37.5,26.25,0.6,191.25,0.225
282,148.75,90.0,0.8,161.25,0.15
283,-32.5,33.75,0.725,228.75,0.25
284,28.75,93.75,0.65,337.5,0.125
285,-7.5,3.75,0.65,63.75,0.125
286,-12.5,52.5,0.475,210.0,0.225
287,232.5,75.0,0.8,142.5,0.3
288,168.75,135.0,0.6,86.25,0.2
289,-10.0,52.5,0.7,247.5,0.1
290,-18.75,37.5,0.725,71.25,0.15
291,8.75,3.75,0.725,127.5,0.25
292,63.75,150.0,0.65,176.25,0.175
293,36.25,172.5,0.475,71.25,0.25
294,91.25,67.5,0.775,11.25,0.275
295,-11.25,63.75,0.6,217.5,0.125
296,25.0,45.0,0.675,150.0,0.2
297,200.0,127.5,0.75,142.5,0.1
298,42.5,116.25,0.675,131.25,0.125
299,16.25,63.75,0.5,180.0,0.15
300,123.75,56.25,0.825,60.0,0.1
301,227.5,150.0,0.75,52.5,0.15
302,90.0,63.75,0.775,206.25,0.05
303,-116.25,56.25,0.6,510.0,0.125
304,-2.5,142.5,0.55,240.0,0.1
305,192.5,108.75,0.8,348.75,0.225
306,68.75,75.0,0.75,206.25,0.075
307,122.5,33.75,0.85,243.75,0.15
308,-7.5,258.75,0.375,198.75,0.2
309,-58.75,26.25,0.55,232.5,0.025
310,21.25,37.5,0.6,101.25,0.075
311,40.0,78.75,0.65,41.25,0.1
312,167.5,138.75,0.75,123.75,0.1
313,-51.25,187.5,0.4,183.75,0.075
314,107.5,30.0,0.85,22.5,0.275
315,16.25,67.5,0.625,146.25,0.175
316,231.25,93.75,0.825,135.0,0.1
317,97.5,123.75,0.625,48.75,0.1
318,88.75,135.0,0.65,236.25,0.15
319,-10.0,108.75,0.55,221.25,0.15
320,55.0,112.5,0.6,262.5,0.1
321,-27.5,157.5,0.525,390.0,0.15
322,-15.0,150.0,0.475,195.0,0.15
323,21.25,93.75,0.475,195.0,0.15
324,20.0,0.0,0.675,120.0,0.175
325,17.5,123.75,0.6,258.75,0.1
326,35.0,142.5,0.575,142.5,0.05
327,5.0,127.5,0.575,157.5,0.25
328,-32.5,48.75,0.65,153.75,0.125
329,48.75,116.25,0.6,105.0,0.1
330,191.25,63.75,0.85,105.0,0.175
331,10.0,63.75,0.55,56.25,0.175
332,-12.5,15.0,0.35,67.5,0.15
333,40.0,127.5,0.45,142.5,0.2
334,25.0,108.75,0.55,116.25,0.175
335,-58.75,210.0,0.35,348.75,0.125
336,-31.25,78.75,0.6,292.5,0.125
337,-103.75,33.75,0.325,420.0,0.175
338,160.0,93.75,0.8,206.25,0.1
339,50.0,97.5,0.725,112.5,0.175
340,-31.25,217.5,0.35,183.75,0.125
341,-52.5,120.0,0.55,232.5,0.175
342,-13.75,120.0,0.475,153.75,0.125
343,141.25,165.0,0.6,93.75,0.225
344,-38.75,213.75,0.45,255.0,0.075
345,108.75,172.5,0.6,168.75,0.25
346,16.25,232.5,0.475,221.25,0.125
347,-33.75,187.5,0.425,176.25,0.175
348,66.25,75.0,0.575,258.75,0.225
349,23.75,86.25,0.625,0.0,0.1
350,207.5,56.25,0.775,116.25,0.275
351,-22.5,52.5,0.575,120.0,0.05
352,102.5,112.5,0.7,165.0,0.25
353,-92.5,0.0,0.625,352.5,0.075
354,33.75,157.5,0.65,198.75,0.075
355,3.75,11.25,0.825,135.0,0.075
356,0.0,78.75,0.45,131.25,0.25
357,142.5,146.25,0.675,191.25,0.275
358,-32.5,60.0,0.5,382.5,0.25
359,57.5,150.0,0.7,202.5,0.225
360,12.5,131.25,0.575,116.25,0.25
361,91.25,135.0,0.65,393.75,0.125
362,48.75,108.75,0.5,112.5,0.225
363,28.75,82.5,0.75,258.75,0.125
364,122.5,131.25,0.7,56.25,0.075
365,210.0,71.25,0.85,168.75,0.1
366,-60.0,0.0,0.875,210.0,0.05
367,166.25,56.25,0.65,37.5,0.1
368,85.0,97.5,0.7,37.5,0.35
369,126.25,123.75,0.625,60.0,0.05
370,125.0,82.5,0.675,52.5,0.25
371,-60.0,176.25,0.375,363.75,0.1
372,172.5,97.5,0.75,90.0,0.075
373,100.0,0.0,0.8,120.0,0.25
374,56.25,60.0,0.65,213.75,0.15
375,-52.5,45.0,0.6,187.5,0.05
376,10.0,120.0,0.75,210.0,0.125
377,16.25,176.25,0.5,127.5,0.15
378,70.0,232.5,0.55,247.5,0.2
379,1.25,0.0,0.7,78.75,0.1
380,-75.0,180.0,0.475,435.0,0.225
381,100.0,138.75,0.575,131.25,0.25
382,43.75,33.75,0.675,82.5,0.2
383,130.0,75.0,0.7,15.0,0.125
384,127.5,52.5,0.7,180.0,0.475
385,-17.5,176.25,0.45,161.25,0.15
386,30.0,120.0,0.65,270.0,0.175
387,20.0,105.0,0.575,15.0,0.275
388,188.75,120.0,0.775,11.25,0.05
389,-41.25,105.0,0.35,206.25,0.125
390,-53.75,97.5,0.55,206.25,0.125
391,46.25,213.75,0.525,60.0,0.2
392,2.5,202.5,0.45,255.0,0.075
393,66.25,48.75,0.675,105.0,0.3
394,-101.25,112.5,0.45,378.75,0.125
395,58.75,108.75,0.6,52.5,0.125
396,36.25,93.75,0.575,180.0,0.175
397,-6.25,228.75,0.475,157.5,0.075
398,-5.0,116.25,0.65,198.75,0.075
399,-36.25,18.75,0.575,337.5,0.15
400,112.5,33.75,0.775,153.75,0.3
401,-7.5,71.25,0.525,116.25,0.075
402,62.5,97.5,0.575,120.0,0.175
403,-12.5,165.0,0.45,157.5,0.075
404,-86.25,0.0,0.775,296.25,0.025
405,5.0,183.75,0.375,161.25,0.15
406,-8.75,45.0,0.65,153.75,0.15
407,-33.75,67.5,0.4,116.25,0.025
408,51.25,135.0,0.575,183.75,0.175
409,42.5,146.25,0.575,191.25,0.1
410,-21.25,120.0,0.475,251.25,0.175
411,8.75,120.0,0.625,191.25,0.05
412,-20.0,176.25,0.425,123.75,0.175
413,103.75,108.75,0.575,127.5,0.05
414,-46.25,303.75,0.4,292.5,0.125
415,57.5,60.0,0.7,202.5,0.05
416,-61.25,195.0,0.45,356.25,0.1
417,22.5,116.25,0.575,131.25,0.125
418,56.25,30.0,0.725,183.75,0.2
419,40.0,48.75,0.525,191.25,0.15
420,12.5,26.25,0.625,221.25,0.225
421,71.25,33.75,0.875,165.0,0.25
422,-5.0,75.0,0.775,240.0,0.275
423,-53.75,97.5,0.625,206.25,0.075
424,12.5,63.75,0.55,123.75,0.225
425,76.25,105.0,0.675,288.75,0.175
426,-28.75,120.0,0.6,258.75,0.025
427,67.5,60.0,0.625,112.5,0.075
428,153.75,123.75,0.675,142.5,0.15
429,145.0,180.0,0.7,255.0,0.075
430,70.0,67.5,0.725,172.5,0.275
431,148.75,101.25,0.775,120.0,0.3
432,148.75,71.25,0.8,90.0,0.125
433,-28.75,131.25,0.6,307.5,0.175
434,110.0,101.25,0.675,198.75,0.125
435,33.75,108.75,0.625,217.5,0.2
436,-8.75,82.5,0.575,86.25,0.3
437,206.25,105.0,0.8,168.75,0.15
438,98.75,63.75,0.825,187.5,0.1
439,-93.75,243.75,0.4,450.0,0.1
440,36.25,120.0,0.6,213.75,0.075
441,22.5,90.0,0.525,127.5,0.15
442,-25.0,97.5,0.65,427.5,0.05
443,98.75,26.25,0.9,45.0,0.15
444,108.75,93.75,0.8,127.5,0.025
445,95.0,75.0,0.75,180.0,0.15
446,155.0,0.0,0.95,135.0,0.05
447,138.75,138.75,0.725,112.5,0.075
448,-23.75,258.75,0.45,315.0,0.15
449,86.25,187.5,0.625,236.25,0.125
450,-7.5,146.25,0.6,251.25,0.1
451,-65.0,15.0,0.7,180.0,0.0
452,25.0,146.25,0.625,228.75,0.025
453,-20.0,45.0,0.725,195.0,0.125
454,-41.25,45.0,0.55,176.25,0.225
455,106.25,187.5,0.625,116.25,0.025
456,17.5,90.0,0.725,172.5,0.2
457,40.0,123.75,0.6,56.25,0.075
458,191.25,135.0,0.775,153.75,0.025
459,52.5,101.25,0.55,206.25,0.3
460,37.5,120.0,0.6,262.5,0.025
461,270.0,60.0,0.875,30.0,0.125
462,-11.25,172.5,0.425,138.75,0.075
463,112.5,165.0,0.55,142.5,0.125
464,30.0,142.5,0.625,307.5,0.15
465,42.5,97.5,0.65,60.0,0.05
466,0.0,22.5,0.725,67.5,0.075
467,1.25,63.75,0.475,135.0,0.15
468,83.75,198.75,0.5,37.5,0.2
469,18.75,123.75,0.55,187.5,0.075
470,217.5,135.0,0.75,127.5,0.05
471,11.25,41.25,0.7,157.5,0.075
472,102.5,97.5,0.7,210.0,0.025
473,106.25,161.25,0.625,172.5,0.2
474,-72.5,105.0,0.525,157.5,0.05
475,50.0,116.25,0.6,183.75,0.1
476,-60.0,90.0,0.6,360.0,0.15
477,17.5,71.25,0.525,71.25,0.05
478,128.75,161.25,0.675,300.0,0.1
479,121.25,210.0,0.6,138.75,0.1
480,-43.75,146.25,0.6,217.5,0.2
481,118.75,191.25,0.65,210.0,0.1
482,121.25,153.75,0.65,45.0,0.125
483,-20.0,78.75,0.55,101.25,0.125
484,41.25,78.75,0.7,270.0,0.15
485,-37.5,112.5,0.55,165.0,0.2
486,225.0,75.0,0.825,0.0,0.4
487,58.75,135.0,0.65,236.25,0.125
488,-13.75,45.0,0.725,378.75,0.075
489,-58.75,127.5,0.5,341.25,0.075
490,3.75,153.75,0.6,382.5,0.15
491,47.5,146.25,0.6,146.25,0.025
492,-43.75,112.5,0.6,251.25,0.05
493,10.0,127.5,0.55,352.5,0.05
494,-61.25,191.25,0.4,240.0,0.075
495,68.75,101.25,0.725,150.0,0.1
496,-1.25,48.75,0.575,112.5,0.2
497,93.75,26.25,0.75,150.0,0.05
498,30.0,82.5,0.725,367.5,0.125
499,83.75,105.0,0.675,251.25,0.125
500,125.0,101.25,0.725,213.75,0.025
501,68.75,75.0,0.75,206.25,0.125
502,10.0,82.5,0.75,217.5,0.025
503,86.25,90.0,0.7,93.75,0.275
504,23.75,146.25,0.625,240.0,0.075
505,-37.5,120.0,0.575,247.5,0.1
506,88.75,52.5,0.825,198.75,0.1
507,33.75,78.75,0.575,187.5,0.35
508,68.75,116.25,0.725,165.0,0.025
509,-1.25,101.25,0.75,210.0,0.075
510,-60.0,63.75,0.6,146.25,0.025
511,-95.0,60.0,0.575,225.0,0.0
512,-23.75,71.25,0.675,52.5,0.25
513,82.5,195.0,0.65,442.5,0.175
514,-61.25,112.5,0.625,198.75,0.075
515,2.5,63.75,0.75,93.75,0.325
516,12.5,97.5,0.625,120.0,0.075
517,117.5,52.5,0.725,120.0,0.125
518,-26.25,63.75,0.575,202.5,0.05
519,13.75,11.25,0.65,195.0,0.075
520,-20.0,135.0,0.5,225.0,0.0
521,-6.25,131.25,0.525,105.0,0.075
522,136.25,33.75,0.825,120.0,0.225
523,205.0,180.0,0.675,45.0,0.05
524,-75.0,105.0,0.425,300.0,0.125
525,-10.0,75.0,0.625,495.0,0.15
526,16.25,183.75,0.525,210.0,0.05
527,-145.0,240.0,0.3,435.0,0.15
528,216.25,180.0,0.7,123.75,0.325
529,62.5,206.25,0.6,161.25,0.075
530,-42.5,183.75,0.4,168.75,0.175
531,-41.25,33.75,0.475,127.5,0.05
532,-53.75,150.0,0.4,273.75,0.025
533,-12.5,168.75,0.425,213.75,0.05
534,77.5,198.75,0.525,273.75,0.2
535,47.5,195.0,0.55,97.5,0.275
536,1.25,71.25,0.425,127.5,0.2
537,-87.5,75.0,0.45,292.5,0.025
538,18.75,180.0,0.425,131.25,0.05
539,-45.0,67.5,0.6,397.5,0.1
540,-23.75,108.75,0.25,105.0,0.1
541,17.5,138.75,0.475,123.75,0.025
542,-11.25,330.0,0.375,161.25,0.125
543,17.5,232.5,0.55,240.0,0.175
544,10.0,138.75,0.525,41.25,0.25
545,-123.75,108.75,0.45,375.0,0.0
546,-2.5,168.75,0.475,213.75,0.125
547,-36.25,75.0,0.4,131.25,0.125
548,-5.0,120.0,0.4,105.0,0.075
549,12.5,285.0,0.5,112.5,0.175
550,-238.75,228.75,0.1,540.0,0.0
551,-43.75,153.75,0.475,90.0,0.15
552,90.0,195.0,0.6,75.0,0.05
553,61.25,161.25,0.55,187.5,0.1
554,-62.5,142.5,0.375,210.0,0.15
555,-102.5,187.5,0.25,255.0,0.0
556,-80.0,285.0,0.225,195.0,0.1
557,-72.5,45.0,0.4,187.5,0.05
558,-28.75,63.75,0.3,105.0,0.175
559,-38.75,123.75,0.6,195.0,0.025
560,-8.75,165.0,0.4,93.75,0.075
561,-43.75,198.75,0.5,255.0,0.25
562,-43.75,108.75,0.7,225.0,0.05
563,-28.75,195.0,0.475,273.75,0.075
564,-55.0,120.0,0.45,225.0,0.1
565,-23.75,93.75,0.575,150.0,0.0
566,-75.0,30.0,0.375,375.0,0.1
567,-52.5,67.5,0.275,285.0,0.15
568,22.5,52.5,0.65,135.0,0.125
569,-40.0,30.0,0.55,180.0,0.225
570,-5.0,120.0,0.5,255.0,0.0
571,-8.75,78.75,0.575,180.0,0.025
572,-20.0,86.25,0.6,333.75,0.1
573,-5.0,60.0,0.7,255.0,0.075
574,-1.25,86.25,0.725,135.0,0.025
575,-16.25,63.75,0.525,232.5,0.15
576,82.5,75.0,0.775,202.5,0.2
577,-48.75,75.0,0.625,183.75,0.15
578,13.75,138.75,0.625,247.5,0.025
579,55.0,165.0,0.575,210.0,0.125
580,-45.0,172.5,0.475,322.5,0.175
581,120.0,90.0,0.7,120.0,0.15
582,16.25,108.75,0.675,165.0,0.2
583,-18.75,116.25,0.6,112.5,0.025
584,97.5,52.5,0.75,150.0,0.1
585,100.0,60.0,0.8,90.0,0.05
586,-2.5,41.25,0.7,161.25,0.025
587,60.0,112.5,0.55,217.5,0.075
588,-107.5,15.0,0.575,352.5,0.05
589,-13.75,86.25,0.725,157.5,0.05
590,61.25,33.75,0.875,45.0,0.025
591,153.75,78.75,0.825,157.5,0.125
592,66.25,45.0,0.85,108.75,0.2
593,76.25,150.0,0.675,273.75,0.025
594,-17.5,52.5,0.775,225.0,0.075
595,18.75,168.75,0.625,292.5,0.05
596,40.0,45.0,0.775,45.0,0.05
597,-20.0,71.25,0.55,228.75,0.25
598,28.75,78.75,0.65,232.5,0.175
599,145.0,108.75,0.625,26.25,0.125
600,86.25,82.5,0.675,71.25,0.175
601,97.5,82.5,0.725,60.0,0.175
602,118.75,165.0,0.55,146.25,0.3
603,26.25,150.0,0.7,213.75,0.175
604,112.5,82.5,0.6,75.0,0.0
605,-22.5,67.5,0.7,135.0,0.075
606,17.5,33.75,0.55,168.75,0.225
607,-6.25,45.0,0.75,341.25,0.15
608,-46.25,86.25,0.5,300.0,0.05
609,-33.75,37.5,0.55,296.25,0.2
610,83.75,90.0,0.675,86.25,0.15
611,155.0,0.0,0.9,15.0,0.075
612,23.75,75.0,0.675,71.25,0.125
613,88.75,206.25,0.575,135.0,0.075
614,-173.75,93.75,0.175,450.0,0.05
615,7.5,15.0,0.6,157.5,0.1
616,61.25,138.75,0.55,90.0,0.125
617,-76.25,71.25,0.525,255.0,0.1
618,-82.5,142.5,0.325,300.0,0.1
619,-161.25,386.25,0.225,255.0,0.0
620,-11.25,191.25,0.425,120.0,0.05
621,-78.75,120.0,0.2,258.75,0.175
