timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
436,max_1,max,1,4,23753.25,10.0,30.0,30.0,1.0,20.0,0.0,13753.25,5742.0,,
436,fair_2,fair,1,4,23771.75,10.0,30.0,28.5,0.95,18.5,1.5,13771.75,9969.0,,
436,max_2,max,1,4,23785.75,10.0,30.0,24.0,0.8,14.0,6.0,13785.75,7115.25,,
437,fair_1,fair,1,4,23775.75,10.0,30.0,0.0,0.0,-10.0,30.0,13775.75,10218.0,,
437,max_1,max,1,4,23776.0,5.0,15.0,5.25,0.35,0.25,9.75,13776.0,5751.75,,
437,fair_2,fair,1,4,23816.0,20.0,60.0,60.0,1.0,40.0,0.0,13816.0,9969.0,,
437,max_2,max,1,4,23802.0,20.0,60.0,6.0,0.1,-14.0,54.0,13802.0,7169.25,,
438,fair_1,fair,1,4,23842.0,20.0,60.0,60.0,1.0,40.0,0.0,13842.0,10218.0,,
438,max_1,max,1,4,23844.0,10.0,30.0,12.0,0.4,2.0,18.0,13844.0,5769.75,,
438,fair_2,fair,1,4,23884.0,20.0,60.0,60.0,1.0,40.0,0.0,13884.0,9969.0,,
438,max_2,max,1,4,23899.5,10.0,30.0,25.5,0.85,15.5,4.5,13899.5,7173.75,,
439,fair_1,fair,1,4,23879.5,20.0,60.0,0.0,0.0,-20.0,60.0,13879.5,10278.0,,
439,max_1,max,1,4,23889.5,5.0,15.0,15.0,1.0,10.0,0.0,13889.5,5769.75,,
439,fair_2,fair,1,4,23890.0,10.0,30.0,10.5,0.35,0.5,19.5,13890.0,9988.5,,
439,max_2,max,1,4,23876.0,20.0,60.0,6.0,0.1,-14.0,54.0,13876.0,7227.75,,
440,fair_1,fair,1,4,23916.0,20.0,60.0,60.0,1.0,40.0,0.0,13916.0,10278.0,,
440,max_1,max,1,4,23916.0,0.0,0.0,0.0,0.4,0.0,0.0,13916.0,5769.75,,
440,fair_2,fair,1,4,23956.0,20.0,60.0,60.0,1.0,40.0,0.0,13956.0,9988.5,,
440,max_2,max,1,4,23949.0,10.0,30.0,3.0,0.1,-7.0,27.0,13949.0,7254.75,,
441,fair_1,fair,1,4,23949.0,0.0,0.0,0.0,0.4,0.0,0.0,13949.0,10278.0,,
441,max_1,max,1,4,23949.0,0.0,0.0,0.0,0.3,0.0,0.0,13949.0,5769.75,,
441,fair_2,fair,1,4,23932.0,20.0,60.0,3.0,0.05,-17.0,57.0,13932.0,10045.5,,
441,max_2,max,1,4,23918.0,20.0,60.0,6.0,0.1,-14.0,54.0,13918.0,7308.75,,
442,fair_1,fair,1,4,23955.0,20.0,60.0,57.0,0.95,37.0,3.0,13955.0,10281.0,,
442,max_1,max,1,4,23960.0,10.0,30.0,15.0,0.5,5.0,15.0,13960.0,5784.75,,
442,fair_2,fair,1,4,24000.0,20.0,60.0,60.0,1.0,40.0,0.0,14000.0,10045.5,,
442,max_2,max,1,4,23993.0,10.0,30.0,3.0,0.1,-7.0,27.0,13993.0,7335.75,,
443,fair_1,fair,1,4,23997.0,20.0,60.0,24.0,0.4,4.0,36.0,13997.0,10317.0,,
443,max_1,max,1,4,23996.0,10.0,30.0,9.0,0.3,-1.0,21.0,13996.0,5805.75,,
443,fair_2,fair,1,4,24016.0,10.0,30.0,30.0,1.0,20.0,0.0,14016.0,10045.5,,
443,max_2,max,1,4,24009.0,10.0,30.0,3.0,0.1,-7.0,27.0,14009.0,7362.75,,
444,fair_1,fair,1,4,24028.0,20.0,60.0,39.0,0.65,19.0,21.0,14028.0,10338.0,,
444,max_1,max,1,4,24031.5,10.0,30.0,13.5,0.45,3.5,16.5,14031.5,5822.25,,
444,fair_2,fair,1,4,24071.5,20.0,60.0,60.0,1.0,40.0,0.0,14071.5,10045.5,,
444,max_2,max,1,4,24064.5,10.0,30.0,3.0,0.1,-7.0,27.0,14064.5,7389.75,,
445,fair_1,fair,1,4,24047.5,20.0,60.0,3.0,0.05,-17.0,57.0,14047.5,10395.0,,
445,max_1,max,1,4,24049.25,5.0,15.0,6.75,0.45,1.75,8.25,14049.25,5830.5,,
445,fair_2,fair,1,4,24032.25,20.0,60.0,3.0,0.05,-17.0,57.0,14032.25,10102.5,,
445,max_2,max,1,4,24028.75,5.0,15.0,1.5,0.1,-3.5,13.5,14028.75,7403.25,,
446,fair_1,fair,1,4,24020.75,20.0,60.0,12.0,0.2,-8.0,48.0,14020.75,10443.0,,
446,max_1,max,1,4,24021.0,5.0,15.0,5.25,0.35,0.25,9.75,14021.0,5840.25,,
446,fair_2,fair,1,4,24031.0,5.0,15.0,15.0,1.0,10.0,0.0,14031.0,10102.5,,
446,max_2,max,1,4,24027.5,5.0,15.0,1.5,0.1,-3.5,13.5,14027.5,7416.75,,
447,fair_1,fair,1,4,24019.5,20.0,60.0,12.0,0.2,-8.0,48.0,14019.5,10491.0,,
447,max_1,max,1,4,24020.5,5.0,15.0,6.0,0.4,1.0,9.0,14020.5,5849.25,,
447,fair_2,fair,1,4,24060.5,20.0,60.0,60.0,1.0,40.0,0.0,14060.5,10102.5,,
447,max_2,max,1,4,24057.0,5.0,15.0,1.5,0.1,-3.5,13.5,14057.0,7430.25,,
448,fair_1,fair,1,4,24037.0,20.0,60.0,0.0,0.0,-20.0,60.0,14037.0,10551.0,,
448,max_1,max,1,4,24042.5,5.0,15.0,10.5,0.7,5.5,4.5,14042.5,5853.75,,
448,fair_2,fair,1,4,24025.5,20.0,60.0,3.0,0.05,-17.0,57.0,14025.5,10159.5,,
448,max_2,max,1,4,24022.0,5.0,15.0,1.5,0.1,-3.5,13.5,14022.0,7443.75,,
449,fair_1,fair,1,4,24062.0,20.0,60.0,60.0,1.0,40.0,0.0,14062.0,10551.0,,
449,max_1,max,1,4,24063.0,5.0,15.0,6.0,0.4,1.0,9.0,14063.0,5862.75,,
449,fair_2,fair,1,4,24083.0,10.0,30.0,30.0,1.0,20.0,0.0,14083.0,10159.5,,
449,max_2,max,1,4,24097.0,10.0,30.0,24.0,0.8,14.0,6.0,14097.0,7449.75,,
450,fair_1,fair,1,4,24077.0,20.0,60.0,0.0,0.0,-20.0,60.0,14077.0,10611.0,,
450,max_1,max,1,4,24077.25,5.0,15.0,5.25,0.35,0.25,9.75,14077.25,5872.5,,
450,fair_2,fair,1,4,24097.25,10.0,30.0,30.0,1.0,20.0,0.0,14097.25,10159.5,,
450,max_2,max,1,4,24125.25,20.0,60.0,48.0,0.8,28.0,12.0,14125.25,7461.75,,
451,fair_1,fair,1,4,24165.25,20.0,60.0,60.0,1.0,40.0,0.0,14165.25,10611.0,,
451,max_1,max,1,4,24165.25,0.0,0.0,0.0,0.15,0.0,0.0,14165.25,5872.5,,
451,fair_2,fair,1,4,24165.25,0.0,0.0,0.0,1.0,0.0,0.0,14165.25,10159.5,,
451,max_2,max,1,4,24167.0,5.0,15.0,6.75,0.45,1.75,8.25,14167.0,7470.0,,
452,fair_1,fair,1,4,24147.0,20.0,60.0,0.0,0.0,-20.0,60.0,14147.0,10671.0,,
452,max_1,max,1,4,24142.75,5.0,15.0,0.75,0.05,-4.25,14.25,14142.75,5886.75,,
452,fair_2,fair,1,4,24182.75,20.0,60.0,60.0,1.0,40.0,0.0,14182.75,10159.5,,
452,max_2,max,1,4,24172.25,15.0,45.0,4.5,0.1,-10.5,40.5,14172.25,7510.5,,
453,fair_1,fair,1,4,24212.25,20.0,60.0,60.0,1.0,40.0,0.0,14212.25,10671.0,,
453,max_1,max,1,4,24212.25,0.0,0.0,0.0,0.45,0.0,0.0,14212.25,5886.75,,
453,fair_2,fair,1,4,24246.25,20.0,60.0,54.0,0.9,34.0,6.0,14246.25,10165.5,,
453,max_2,max,1,4,24261.75,10.0,30.0,25.5,0.85,15.5,4.5,14261.75,7515.0,,
454,fair_1,fair,1,4,24265.75,20.0,60.0,24.0,0.4,4.0,36.0,14265.75,10707.0,,
454,max_1,max,1,4,24269.25,10.0,30.0,13.5,0.45,3.5,16.5,14269.25,5903.25,,
454,fair_2,fair,1,4,24289.25,10.0,30.0,30.0,1.0,20.0,0.0,14289.25,10165.5,,
454,max_2,max,1,4,24275.25,20.0,60.0,6.0,0.1,-14.0,54.0,14275.25,7569.0,,
455,fair_1,fair,1,4,24270.25,20.0,60.0,15.0,0.25,-5.0,45.0,14270.25,10752.0,,
455,max_1,max,1,4,24280.25,5.0,15.0,15.0,1.0,10.0,0.0,14280.25,5903.25,,
455,fair_2,fair,1,4,24320.25,20.0,60.0,60.0,1.0,40.0,0.0,14320.25,10165.5,,
455,max_2,max,1,4,24315.25,5.0,15.0,0.0,0.0,-5.0,15.0,14315.25,7584.0,,
456,fair_1,fair,1,4,24337.25,20.0,60.0,42.0,0.7,22.0,18.0,14337.25,10770.0,,
456,max_1,max,1,4,24336.25,10.0,30.0,9.0,0.3,-1.0,21.0,14336.25,5924.25,,
456,fair_2,fair,1,4,24349.25,20.0,60.0,33.0,0.55,13.0,27.0,14349.25,10192.5,,
456,max_2,max,1,4,24342.25,10.0,30.0,3.0,0.1,-7.0,27.0,14342.25,7611.0,,
457,fair_1,fair,1,4,24322.25,20.0,60.0,0.0,0.0,-20.0,60.0,14322.25,10830.0,,
457,max_1,max,1,4,24322.5,5.0,15.0,5.25,0.35,0.25,9.75,14322.5,5934.0,,
457,fair_2,fair,1,4,24323.25,15.0,45.0,15.75,0.35,0.75,29.25,14323.25,10221.75,,
457,max_2,max,1,4,24323.25,0.0,0.0,0.0,0.4,0.0,0.0,14323.25,7611.0,,
458,fair_1,fair,1,4,24306.25,20.0,60.0,3.0,0.05,-17.0,57.0,14306.25,10887.0,,
458,max_1,max,1,4,24306.5,5.0,15.0,5.25,0.35,0.25,9.75,14306.5,5943.75,,
458,fair_2,fair,1,4,24302.25,5.0,15.0,0.75,0.05,-4.25,14.25,14302.25,10236.0,,
458,max_2,max,1,4,24298.75,5.0,15.0,1.5,0.1,-3.5,13.5,14298.75,7624.5,,
459,fair_1,fair,1,4,24290.75,20.0,60.0,12.0,0.2,-8.0,48.0,14290.75,10935.0,,
459,max_1,max,1,4,24290.75,0.0,0.0,0.0,0.4,0.0,0.0,14290.75,5943.75,,
459,fair_2,fair,1,4,24330.75,20.0,60.0,60.0,1.0,40.0,0.0,14330.75,10236.0,,
459,max_2,max,1,4,24320.25,15.0,45.0,4.5,0.1,-10.5,40.5,14320.25,7665.0,,
460,fair_1,fair,1,4,24300.25,20.0,60.0,0.0,0.0,-20.0,60.0,14300.25,10995.0,,
460,max_1,max,1,4,24310.25,5.0,15.0,15.0,1.0,10.0,0.0,14310.25,5943.75,,
460,fair_2,fair,1,4,24347.25,20.0,60.0,57.0,0.95,37.0,3.0,14347.25,10239.0,,
460,max_2,max,1,4,24343.75,5.0,15.0,1.5,0.1,-3.5,13.5,14343.75,7678.5,,
461,fair_1,fair,1,4,24383.75,20.0,60.0,60.0,1.0,40.0,0.0,14383.75,10995.0,,
461,max_1,max,1,4,24382.75,10.0,30.0,9.0,0.3,-1.0,21.0,14382.75,5964.75,,
461,fair_2,fair,1,4,24374.25,10.0,30.0,1.5,0.05,-8.5,28.5,14374.25,10267.5,,
461,max_2,max,1,4,24367.25,10.0,30.0,3.0,0.1,-7.0,27.0,14367.25,7705.5,,
462,fair_1,fair,1,4,24401.25,20.0,60.0,54.0,0.9,34.0,6.0,14401.25,11001.0,,
462,max_1,max,1,4,24401.25,0.0,0.0,0.0,0.4,0.0,0.0,14401.25,5964.75,,
462,fair_2,fair,1,4,24441.25,20.0,60.0,60.0,1.0,40.0,0.0,14441.25,10267.5,,
462,max_2,max,1,4,24434.25,10.0,30.0,3.0,0.1,-7.0,27.0,14434.25,7732.5,,
463,fair_1,fair,1,4,24471.25,20.0,60.0,57.0,0.95,37.0,3.0,14471.25,11004.0,,
463,max_1,max,1,4,24471.25,0.0,0.0,0.0,0.4,0.0,0.0,14471.25,5964.75,,
463,fair_2,fair,1,4,24505.25,20.0,60.0,54.0,0.9,34.0,6.0,14505.25,10273.5,,
463,max_2,max,1,4,24498.25,10.0,30.0,3.0,0.1,-7.0,27.0,14498.25,7759.5,,
464,fair_1,fair,1,4,24517.25,20.0,60.0,39.0,0.65,19.0,21.0,14517.25,11025.0,,
464,max_1,max,1,4,24519.0,5.0,15.0,6.75,0.45,1.75,8.25,14519.0,5973.0,,
464,fair_2,fair,1,4,24502.0,20.0,60.0,3.0,0.05,-17.0,57.0,14502.0,10330.5,,
464,max_2,max,1,4,24502.0,0.0,0.0,0.0,0.1,0.0,0.0,14502.0,7759.5,,
465,fair_1,fair,1,4,24494.0,20.0,60.0,12.0,0.2,-8.0,48.0,14494.0,11073.0,,
465,max_1,max,1,4,24503.25,5.0,15.0,14.25,0.95,9.25,0.75,14503.25,5973.75,,
465,fair_2,fair,1,4,24499.0,5.0,15.0,0.75,0.05,-4.25,14.25,14499.0,10344.75,,
465,max_2,max,1,4,24499.0,0.0,0.0,0.0,0.1,0.0,0.0,14499.0,7759.5,,
466,fair_1,fair,1,4,24491.0,20.0,60.0,12.0,0.2,-8.0,48.0,14491.0,11121.0,,
466,max_1,max,1,4,24486.75,5.0,15.0,0.75,0.05,-4.25,14.25,14486.75,5988.0,,
466,fair_2,fair,1,4,24506.75,10.0,30.0,30.0,1.0,20.0,0.0,14506.75,10344.75,,
466,max_2,max,1,4,24530.0,15.0,45.0,38.25,0.85,23.25,6.75,14530.0,7766.25,,
467,fair_1,fair,1,4,24513.0,20.0,60.0,3.0,0.05,-17.0,57.0,14513.0,11178.0,,
467,max_1,max,1,4,24513.0,0.0,0.0,0.0,0.05,0.0,0.0,14513.0,5988.0,,
467,fair_2,fair,1,4,24547.0,20.0,60.0,54.0,0.9,34.0,6.0,14547.0,10350.75,,
467,max_2,max,1,4,24551.0,20.0,60.0,24.0,0.4,4.0,36.0,14551.0,7802.25,,
468,fair_1,fair,1,4,24534.0,20.0,60.0,3.0,0.05,-17.0,57.0,14534.0,11235.0,,
468,max_1,max,1,4,24574.0,20.0,60.0,60.0,1.0,40.0,0.0,14574.0,5988.0,,
468,fair_2,fair,1,4,24569.75,5.0,15.0,0.75,0.05,-4.25,14.25,14569.75,10365.0,,
468,max_2,max,1,4,24566.25,5.0,15.0,1.5,0.1,-3.5,13.5,14566.25,7815.75,,
469,fair_1,fair,1,4,24566.25,0.0,0.0,0.0,0.1,0.0,0.0,14566.25,11235.0,,
469,max_1,max,1,4,24556.25,10.0,30.0,0.0,0.0,-10.0,30.0,14556.25,6018.0,,
469,fair_2,fair,1,4,24593.25,20.0,60.0,57.0,0.95,37.0,3.0,14593.25,10368.0,,
469,max_2,max,1,4,24579.25,20.0,60.0,6.0,0.1,-14.0,54.0,14579.25,7869.75,,
470,fair_1,fair,1,4,24607.25,20.0,60.0,48.0,0.8,28.0,12.0,14607.25,11247.0,,
470,max_1,max,1,4,24607.25,0.0,0.0,0.0,0.4,0.0,0.0,14607.25,6018.0,,
470,fair_2,fair,1,4,24616.5,5.0,15.0,14.25,0.95,9.25,0.75,14616.5,10368.75,,
470,max_2,max,1,4,24616.5,0.0,0.0,0.0,0.85,0.0,0.0,14616.5,7869.75,,
471,fair_1,fair,1,4,24653.5,20.0,60.0,57.0,0.95,37.0,3.0,14653.5,11250.0,,
471,max_1,max,1,4,24653.5,0.0,0.0,0.0,0.4,0.0,0.0,14653.5,6018.0,,
471,fair_2,fair,1,4,24693.5,20.0,60.0,60.0,1.0,40.0,0.0,14693.5,10368.75,,
471,max_2,max,1,4,24679.5,20.0,60.0,6.0,0.1,-14.0,54.0,14679.5,7923.75,,
472,fair_1,fair,1,4,24680.5,20.0,60.0,21.0,0.35,1.0,39.0,14680.5,11289.0,,
472,max_1,max,1,4,24682.5,10.0,30.0,12.0,0.4,2.0,18.0,14682.5,6036.0,,
472,fair_2,fair,1,4,24719.5,20.0,60.0,57.0,0.95,37.0,3.0,14719.5,10371.75,,
472,max_2,max,1,4,24712.5,10.0,30.0,3.0,0.1,-7.0,27.0,14712.5,7950.75,,
473,fair_1,fair,1,4,24692.5,20.0,60.0,0.0,0.0,-20.0,60.0,14692.5,11349.0,,
473,max_1,max,1,4,24702.5,5.0,15.0,15.0,1.0,10.0,0.0,14702.5,6036.0,,
473,fair_2,fair,1,4,24703.5,20.0,60.0,21.0,0.35,1.0,39.0,14703.5,10410.75,,
473,max_2,max,1,4,24700.0,5.0,15.0,1.5,0.1,-3.5,13.5,14700.0,7964.25,,
474,fair_1,fair,1,4,24683.0,20.0,60.0,3.0,0.05,-17.0,57.0,14683.0,11406.0,,
474,max_1,max,1,4,24693.0,5.0,15.0,15.0,1.0,10.0,0.0,14693.0,6036.0,,
474,fair_2,fair,1,4,24688.75,5.0,15.0,0.75,0.05,-4.25,14.25,14688.75,10425.0,,
474,max_2,max,1,4,24685.25,5.0,15.0,1.5,0.1,-3.5,13.5,14685.25,7977.75,,
475,fair_1,fair,1,4,24665.25,20.0,60.0,0.0,0.0,-20.0,60.0,14665.25,11466.0,,
475,max_1,max,1,4,24661.0,5.0,15.0,0.75,0.05,-4.25,14.25,14661.0,6050.25,,
475,fair_2,fair,1,4,24686.0,20.0,60.0,45.0,0.75,25.0,15.0,14686.0,10440.0,,
475,max_2,max,1,4,24682.25,15.0,45.0,11.25,0.25,-3.75,33.75,14682.25,8011.5,,
476,fair_1,fair,1,4,24701.25,20.0,60.0,39.0,0.65,19.0,21.0,14701.25,11487.0,,
476,max_1,max,1,4,24701.25,0.0,0.0,0.0,0.4,0.0,0.0,14701.25,6050.25,,
476,fair_2,fair,1,4,24710.5,5.0,15.0,14.25,0.95,9.25,0.75,14710.5,10440.75,,
476,max_2,max,1,4,24710.5,0.0,0.0,0.0,0.8,0.0,0.0,14710.5,8011.5,,
477,fair_1,fair,1,4,24750.5,20.0,60.0,60.0,1.0,40.0,0.0,14750.5,11487.0,,
477,max_1,max,1,4,24750.5,0.0,0.0,0.0,0.4,0.0,0.0,14750.5,6050.25,,
477,fair_2,fair,1,4,24790.5,20.0,60.0,60.0,1.0,40.0,0.0,14790.5,10440.75,,
477,max_2,max,1,4,24776.5,20.0,60.0,6.0,0.1,-14.0,54.0,14776.5,8065.5,,
478,fair_1,fair,1,4,24813.5,20.0,60.0,57.0,0.95,37.0,3.0,14813.5,11490.0,,
478,max_1,max,1,4,24813.0,5.0,15.0,4.5,0.3,-0.5,10.5,14813.0,6060.75,,
478,fair_2,fair,1,4,24850.0,20.0,60.0,57.0,0.95,37.0,3.0,14850.0,10443.75,,
478,max_2,max,1,4,24843.0,10.0,30.0,3.0,0.1,-7.0,27.0,14843.0,8092.5,,
479,fair_1,fair,1,4,24826.0,20.0,60.0,3.0,0.05,-17.0,57.0,14826.0,11547.0,,
479,max_1,max,1,4,24836.0,5.0,15.0,15.0,1.0,10.0,0.0,14836.0,6060.75,,
479,fair_2,fair,1,4,24837.0,20.0,60.0,21.0,0.35,1.0,39.0,14837.0,10482.75,,
479,max_2,max,1,4,24837.0,0.0,0.0,0.0,0.4,0.0,0.0,14837.0,8092.5,,
480,fair_1,fair,1,4,24829.0,20.0,60.0,12.0,0.2,-8.0,48.0,14829.0,11595.0,,
480,max_1,max,1,4,24839.0,5.0,15.0,15.0,1.0,10.0,0.0,14839.0,6060.75,,
480,fair_2,fair,1,4,24834.75,5.0,15.0,0.75,0.05,-4.25,14.25,14834.75,10497.0,,
480,max_2,max,1,4,24831.25,5.0,15.0,1.5,0.1,-3.5,13.5,14831.25,8106.0,,
481,fair_1,fair,1,4,24817.25,20.0,60.0,6.0,0.1,-14.0,54.0,14817.25,11649.0,,
481,max_1,max,1,4,24813.0,5.0,15.0,0.75,0.05,-4.25,14.25,14813.0,6075.0,,
481,fair_2,fair,1,4,24802.0,20.0,60.0,9.0,0.15,-11.0,51.0,14802.0,10548.0,,
481,max_2,max,1,4,24798.5,5.0,15.0,1.5,0.1,-3.5,13.5,14798.5,8119.5,,
482,fair_1,fair,1,4,24781.5,20.0,60.0,3.0,0.05,-17.0,57.0,14781.5,11706.0,,
482,max_1,max,1,4,24777.25,5.0,15.0,0.75,0.05,-4.25,14.25,14777.25,6089.25,,
482,fair_2,fair,1,4,24760.25,20.0,60.0,3.0,0.05,-17.0,57.0,14760.25,10605.0,,
482,max_2,max,1,4,24746.25,20.0,60.0,6.0,0.1,-14.0,54.0,14746.25,8173.5,,
483,fair_1,fair,1,4,24786.25,20.0,60.0,60.0,1.0,40.0,0.0,14786.25,11706.0,,
483,max_1,max,1,4,24788.75,5.0,15.0,7.5,0.5,2.5,7.5,14788.75,6096.75,,
483,fair_2,fair,1,4,24822.75,20.0,60.0,54.0,0.9,34.0,6.0,14822.75,10611.0,,
483,max_2,max,1,4,24815.75,10.0,30.0,3.0,0.1,-7.0,27.0,14815.75,8200.5,,
484,fair_1,fair,1,4,24801.75,20.0,60.0,6.0,0.1,-14.0,54.0,14801.75,11760.0,,
484,max_1,max,1,4,24801.25,5.0,15.0,4.5,0.3,-0.5,10.5,14801.25,6107.25,,
484,fair_2,fair,1,4,24838.25,20.0,60.0,57.0,0.95,37.0,3.0,14838.25,10614.0,,
484,max_2,max,1,4,24824.25,20.0,60.0,6.0,0.1,-14.0,54.0,14824.25,8254.5,,
485,fair_1,fair,1,4,24861.25,20.0,60.0,57.0,0.95,37.0,3.0,14861.25,11763.0,,
485,max_1,max,1,4,24860.25,10.0,30.0,9.0,0.3,-1.0,21.0,14860.25,6128.25,,
485,fair_2,fair,1,4,24843.25,20.0,60.0,3.0,0.05,-17.0,57.0,14843.25,10671.0,,
485,max_2,max,1,4,24836.25,10.0,30.0,3.0,0.1,-7.0,27.0,14836.25,8281.5,,
486,fair_1,fair,1,4,24816.25,20.0,60.0,0.0,0.0,-20.0,60.0,14816.25,11823.0,,
486,max_1,max,1,4,24812.0,5.0,15.0,0.75,0.05,-4.25,14.25,14812.0,6142.5,,
486,fair_2,fair,1,4,24822.0,5.0,15.0,15.0,1.0,10.0,0.0,14822.0,10671.0,,
486,max_2,max,1,4,24818.5,5.0,15.0,1.5,0.1,-3.5,13.5,14818.5,8295.0,,
487,fair_1,fair,1,4,24801.5,20.0,60.0,3.0,0.05,-17.0,57.0,14801.5,11880.0,,
487,max_1,max,1,4,24802.5,5.0,15.0,6.0,0.4,1.0,9.0,14802.5,6151.5,,
487,fair_2,fair,1,4,24839.5,20.0,60.0,57.0,0.95,37.0,3.0,14839.5,10674.0,,
487,max_2,max,1,4,24829.0,15.0,45.0,4.5,0.1,-10.5,40.5,14829.0,8335.5,,
488,fair_1,fair,1,4,24809.0,20.0,60.0,0.0,0.0,-20.0,60.0,14809.0,11940.0,,
488,max_1,max,1,4,24810.0,5.0,15.0,6.0,0.4,1.0,9.0,14810.0,6160.5,,
488,fair_2,fair,1,4,24847.0,20.0,60.0,57.0,0.95,37.0,3.0,14847.0,10677.0,,
488,max_2,max,1,4,24840.0,10.0,30.0,3.0,0.1,-7.0,27.0,14840.0,8362.5,,
489,fair_1,fair,1,4,24826.0,20.0,60.0,6.0,0.1,-14.0,54.0,14826.0,11994.0,,
489,max_1,max,1,4,24828.5,5.0,15.0,7.5,0.5,2.5,7.5,14828.5,6168.0,,
489,fair_2,fair,1,4,24808.5,20.0,60.0,0.0,0.0,-20.0,60.0,14808.5,10737.0,,
489,max_2,max,1,4,24805.0,5.0,15.0,1.5,0.1,-3.5,13.5,14805.0,8376.0,,
490,fair_1,fair,1,4,24845.0,20.0,60.0,60.0,1.0,40.0,0.0,14845.0,11994.0,,
490,max_1,max,1,4,24846.0,5.0,15.0,6.0,0.4,1.0,9.0,14846.0,6177.0,,
490,fair_2,fair,1,4,24849.5,10.0,30.0,13.5,0.45,3.5,16.5,14849.5,10753.5,,
490,max_2,max,1,4,24842.5,10.0,30.0,3.0,0.1,-7.0,27.0,14842.5,8403.0,,
491,fair_1,fair,1,4,24879.5,20.0,60.0,57.0,0.95,37.0,3.0,14879.5,11997.0,,
491,max_1,max,1,4,24879.5,0.0,0.0,0.0,0.4,0.0,0.0,14879.5,6177.0,,
491,fair_2,fair,1,4,24913.5,20.0,60.0,54.0,0.9,34.0,6.0,14913.5,10759.5,,
491,max_2,max,1,4,24906.5,10.0,30.0,3.0,0.1,-7.0,27.0,14906.5,8430.0,,
492,fair_1,fair,1,4,24934.25,15.0,45.0,42.75,0.95,27.75,2.25,14934.25,11999.25,,
492,max_1,max,1,4,24935.25,5.0,15.0,6.0,0.4,1.0,9.0,14935.25,6186.0,,
492,fair_2,fair,1,4,24918.25,20.0,60.0,3.0,0.05,-17.0,57.0,14918.25,10816.5,,
492,max_2,max,1,4,24914.75,5.0,15.0,1.5,0.1,-3.5,13.5,14914.75,8443.5,,
493,fair_1,fair,1,4,24906.75,20.0,60.0,12.0,0.2,-8.0,48.0,14906.75,12047.25,,
493,max_1,max,1,4,24902.5,5.0,15.0,0.75,0.05,-4.25,14.25,14902.5,6200.25,,
493,fair_2,fair,1,4,24882.5,20.0,60.0,0.0,0.0,-20.0,60.0,14882.5,10876.5,,
493,max_2,max,1,4,24868.5,20.0,60.0,6.0,0.1,-14.0,54.0,14868.5,8497.5,,
494,fair_1,fair,1,4,24863.5,5.0,15.0,0.0,0.0,-5.0,15.0,14863.5,12062.25,,
494,max_1,max,1,4,24862.5,10.0,30.0,9.0,0.3,-1.0,21.0,14862.5,6221.25,,
494,fair_2,fair,1,4,24899.5,20.0,60.0,57.0,0.95,37.0,3.0,14899.5,10879.5,,
494,max_2,max,1,4,24885.5,20.0,60.0,6.0,0.1,-14.0,54.0,14885.5,8551.5,,
495,fair_1,fair,1,4,24865.5,20.0,60.0,0.0,0.0,-20.0,60.0,14865.5,12122.25,,
495,max_1,max,1,4,24875.5,5.0,15.0,15.0,1.0,10.0,0.0,14875.5,6221.25,,
495,fair_2,fair,1,4,24912.5,20.0,60.0,57.0,0.95,37.0,3.0,14912.5,10882.5,,
495,max_2,max,1,4,24909.0,5.0,15.0,1.5,0.1,-3.5,13.5,14909.0,8565.0,,
496,fair_1,fair,1,4,24930.0,15.0,45.0,36.0,0.8,21.0,9.0,14930.0,12131.25,,
496,max_1,max,1,4,24932.0,10.0,30.0,12.0,0.4,2.0,18.0,14932.0,6239.25,,
496,fair_2,fair,1,4,24927.75,5.0,15.0,0.75,0.05,-4.25,14.25,14927.75,10896.75,,
496,max_2,max,1,4,24931.0,5.0,15.0,8.25,0.55,3.25,6.75,14931.0,8571.75,,
497,fair_1,fair,1,4,24923.0,20.0,60.0,12.0,0.2,-8.0,48.0,14923.0,12179.25,,
497,max_1,max,1,4,24925.5,5.0,15.0,7.5,0.5,2.5,7.5,14925.5,6246.75,,
497,fair_2,fair,1,4,24965.5,20.0,60.0,60.0,1.0,40.0,0.0,14965.5,10896.75,,
497,max_2,max,1,4,24951.5,20.0,60.0,6.0,0.1,-14.0,54.0,14951.5,8625.75,,
498,fair_1,fair,1,4,24934.5,20.0,60.0,3.0,0.05,-17.0,57.0,14934.5,12236.25,,
498,max_1,max,1,4,24935.5,5.0,15.0,6.0,0.4,1.0,9.0,14935.5,6255.75,,
498,fair_2,fair,1,4,24972.5,20.0,60.0,57.0,0.95,37.0,3.0,14972.5,10899.75,,
498,max_2,max,1,4,24969.0,5.0,15.0,1.5,0.1,-3.5,13.5,14969.0,8639.25,,
499,fair_1,fair,1,4,25009.0,20.0,60.0,60.0,1.0,40.0,0.0,15009.0,12236.25,,
499,max_1,max,1,4,25011.0,10.0,30.0,12.0,0.4,2.0,18.0,15011.0,6273.75,,
499,fair_2,fair,1,4,25022.0,10.0,30.0,21.0,0.7,11.0,9.0,15022.0,10908.75,,
499,max_2,max,1,4,25015.0,10.0,30.0,3.0,0.1,-7.0,27.0,15015.0,8666.25,,
