timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,224
0,max_1,max,1,4,17.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-22.5,60.0,224
1,fair_1,fair,1,4,12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-27.5,37.5,224
1,max_1,max,1,4,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-32.5,75.0,224
2,fair_1,fair,1,4,-2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-42.5,67.5,224
2,max_1,max,1,4,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-47.5,90.0,224
3,fair_1,fair,1,4,-8.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-48.75,78.75,224
3,max_1,max,1,4,-13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-53.75,105.0,224
4,fair_1,fair,1,4,-16.25,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-56.25,101.25,224
4,max_1,max,1,4,-26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-66.25,135.0,224
5,fair_1,fair,1,4,-26.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-66.25,101.25,224
5,max_1,max,1,4,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.25,135.0,224
6,fair_1,fair,1,4,-26.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-66.25,101.25,224
6,max_1,max,1,4,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.25,135.0,224
7,fair_1,fair,1,4,-20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-60.0,105.0,224
7,max_1,max,1,4,-20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-60.0,135.0,224
8,fair_1,fair,1,4,-20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-60.0,105.0,224
8,max_1,max,1,4,-20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-60.0,135.0,224
9,fair_1,fair,1,4,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-53.75,108.75,224
9,max_1,max,1,4,-15.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-55.0,146.25,224
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,225
0,max_1,max,1,4,20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-20.0,60.0,225
1,fair_1,fair,1,4,18.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-21.25,11.25,225
1,max_1,max,1,4,-1.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-41.25,120.0,225
2,fair_1,fair,1,4,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-41.25,11.25,225
2,max_1,max,1,4,-16.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-56.25,165.0,225
3,fair_1,fair,1,4,-17.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-57.5,22.5,225
3,max_1,max,1,4,-32.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-72.5,210.0,225
4,fair_1,fair,1,4,-33.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-73.75,33.75,225
4,max_1,max,1,4,-33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.75,210.0,225
5,fair_1,fair,1,4,-35.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-75.0,45.0,225
5,max_1,max,1,4,-35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-75.0,210.0,225
6,fair_1,fair,1,4,-35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-75.0,45.0,225
6,max_1,max,1,4,-35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-75.0,210.0,225
7,fair_1,fair,1,4,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-75.0,45.0,225
7,max_1,max,1,4,-35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-75.0,210.0,225
8,fair_1,fair,1,4,-28.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-68.75,48.75,225
8,max_1,max,1,4,-28.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-68.75,210.0,225
9,fair_1,fair,1,4,-16.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-56.25,56.25,225
9,max_1,max,1,4,-17.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-57.5,221.25,225
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,226
0,max_1,max,1,4,33.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-6.25,15.0,226
1,fair_1,fair,1,4,32.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-7.5,22.5,226
1,max_1,max,1,4,27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-12.5,30.0,226
2,fair_1,fair,1,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,22.5,226
2,max_1,max,1,4,22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-17.5,45.0,226
3,fair_1,fair,1,4,22.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-17.5,22.5,226
3,max_1,max,1,4,12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-27.5,75.0,226
4,fair_1,fair,1,4,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-27.5,22.5,226
4,max_1,max,1,4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,75.0,226
5,fair_1,fair,1,4,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27.5,22.5,226
5,max_1,max,1,4,12.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-27.5,75.0,226
6,fair_1,fair,1,4,8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-31.25,56.25,226
6,max_1,max,1,4,8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-31.25,75.0,226
7,fair_1,fair,1,4,21.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-18.75,63.75,226
7,max_1,max,1,4,20.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-20.0,86.25,226
8,fair_1,fair,1,4,26.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-13.75,67.5,226
8,max_1,max,1,4,16.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-23.75,116.25,226
9,fair_1,fair,1,4,16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-23.75,67.5,226
9,max_1,max,1,4,6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-33.75,146.25,226
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,227
0,max_1,max,1,4,32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-7.5,15.0,227
1,fair_1,fair,1,4,28.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-11.25,56.25,227
1,max_1,max,1,4,28.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-11.25,15.0,227
2,fair_1,fair,1,4,31.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,-8.75,63.75,227
2,max_1,max,1,4,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,15.0,227
3,fair_1,fair,1,4,26.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-13.75,78.75,227
3,max_1,max,1,4,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.75,15.0,227
4,fair_1,fair,1,4,31.25,10.0,10.0,30.0,15.0,0.5,5.0,15.0,-8.75,93.75,227
4,max_1,max,1,4,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,15.0,227
5,fair_1,fair,1,4,56.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,16.25,108.75,227
5,max_1,max,1,4,56.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,16.25,15.0,227
6,fair_1,fair,1,4,62.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,22.5,112.5,227
6,max_1,max,1,4,47.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,7.5,60.0,227
7,fair_1,fair,1,4,66.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,26.25,123.75,227
7,max_1,max,1,4,61.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,21.25,75.0,227
8,fair_1,fair,1,4,80.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,40.0,135.0,227
8,max_1,max,1,4,75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,35.0,90.0,227
9,fair_1,fair,1,4,100.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,60.0,150.0,227
9,max_1,max,1,4,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.0,90.0,227
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,228
0,max_1,max,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228
1,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,228
1,max_1,max,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228
2,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,228
2,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.25,0.0,228
3,fair_1,fair,1,4,38.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-1.25,11.25,228
3,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,228
4,fair_1,fair,1,4,38.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-1.25,11.25,228
4,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,228
5,fair_1,fair,1,4,38.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-1.25,11.25,228
5,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.25,0.0,228
6,fair_1,fair,1,4,38.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-1.25,11.25,228
6,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.25,0.0,228
7,fair_1,fair,1,4,45.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,5.0,15.0,228
7,max_1,max,1,4,45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,0.0,228
8,fair_1,fair,1,4,57.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,17.5,22.5,228
8,max_1,max,1,4,57.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,0.0,228
9,fair_1,fair,1,4,70.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,30.0,228
9,max_1,max,1,4,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,228
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,229
0,max_1,max,1,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,30.0,229
1,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,30.0,229
1,max_1,max,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,60.0,229
2,fair_1,fair,1,4,28.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-11.25,41.25,229
2,max_1,max,1,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,60.0,229
3,fair_1,fair,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,71.25,229
3,max_1,max,1,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,75.0,229
4,fair_1,fair,1,4,12.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-27.5,82.5,229
4,max_1,max,1,4,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-32.5,90.0,229
5,fair_1,fair,1,4,7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-32.5,82.5,229
5,max_1,max,1,4,2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-37.5,105.0,229
6,fair_1,fair,1,4,8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-31.25,86.25,229
6,max_1,max,1,4,-1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-41.25,135.0,229
7,fair_1,fair,1,4,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-35.0,90.0,229
7,max_1,max,1,4,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-35.0,135.0,229
8,fair_1,fair,1,4,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-22.5,97.5,229
8,max_1,max,1,4,17.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-22.5,135.0,229
9,fair_1,fair,1,4,17.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-22.5,97.5,229
9,max_1,max,1,4,12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-27.5,150.0,229
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,230
0,max_1,max,1,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,30.0,230
1,fair_1,fair,1,4,18.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-21.25,41.25,230
1,max_1,max,1,4,8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-31.25,60.0,230
2,fair_1,fair,1,4,-1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-41.25,71.25,230
2,max_1,max,1,4,-6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-46.25,75.0,230
3,fair_1,fair,1,4,-16.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-56.25,101.25,230
3,max_1,max,1,4,-21.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-61.25,90.0,230
4,fair_1,fair,1,4,-21.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-61.25,101.25,230
4,max_1,max,1,4,-26.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-66.25,105.0,230
5,fair_1,fair,1,4,-16.25,5.0,5.0,15.0,15.0,1.0,10.0,0.0,-56.25,101.25,230
5,max_1,max,1,4,-26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-66.25,135.0,230
6,fair_1,fair,1,4,-13.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-53.75,108.75,230
6,max_1,max,1,4,-18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-58.75,150.0,230
7,fair_1,fair,1,4,0.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-40.0,120.0,230
7,max_1,max,1,4,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-45.0,165.0,230
8,fair_1,fair,1,4,7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-32.5,127.5,230
8,max_1,max,1,4,7.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-32.5,165.0,230
9,fair_1,fair,1,4,20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-20.0,135.0,230
9,max_1,max,1,4,15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-25.0,180.0,230
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,231
0,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,0.0,231
1,fair_1,fair,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,30.0,231
1,max_1,max,1,4,45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,5.0,15.0,231
2,fair_1,fair,1,4,45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,30.0,231
2,max_1,max,1,4,35.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-5.0,45.0,231
3,fair_1,fair,1,4,41.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,1.25,33.75,231
3,max_1,max,1,4,36.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-3.75,60.0,231
4,fair_1,fair,1,4,36.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-3.75,33.75,231
4,max_1,max,1,4,31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-8.75,75.0,231
5,fair_1,fair,1,4,31.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-8.75,33.75,231
5,max_1,max,1,4,21.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-18.75,105.0,231
6,fair_1,fair,1,4,20.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-20.0,45.0,231
6,max_1,max,1,4,5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-35.0,150.0,231
7,fair_1,fair,1,4,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-35.0,45.0,231
7,max_1,max,1,4,-15.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-55.0,210.0,231
8,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,45.0,231
8,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.0,210.0,231
9,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,45.0,231
9,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.0,210.0,231
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,232
0,max_1,max,1,4,31.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-8.75,15.0,232
1,fair_1,fair,1,4,27.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-12.5,67.5,232
1,max_1,max,1,4,7.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-32.5,75.0,232
2,fair_1,fair,1,4,32.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-7.5,82.5,232
2,max_1,max,1,4,12.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-27.5,135.0,232
3,fair_1,fair,1,4,8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-31.25,116.25,232
3,max_1,max,1,4,-1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-41.25,165.0,232
4,fair_1,fair,1,4,-5.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-45.0,150.0,232
4,max_1,max,1,4,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-55.0,195.0,232
5,fair_1,fair,1,4,-20.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-60.0,195.0,232
5,max_1,max,1,4,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-70.0,225.0,232
6,fair_1,fair,1,4,-31.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-71.25,206.25,232
6,max_1,max,1,4,-41.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-81.25,255.0,232
7,fair_1,fair,1,4,-16.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-56.25,221.25,232
7,max_1,max,1,4,-26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-66.25,285.0,232
8,fair_1,fair,1,4,-20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-60.0,225.0,232
8,max_1,max,1,4,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-75.0,330.0,232
9,fair_1,fair,1,4,-35.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-75.0,225.0,232
9,max_1,max,1,4,-55.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-95.0,390.0,232
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,233
0,max_1,max,1,4,22.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-17.5,45.0,233
1,fair_1,fair,1,4,12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-27.5,52.5,233
1,max_1,max,1,4,2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-37.5,75.0,233
2,fair_1,fair,1,4,-1.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-41.25,86.25,233
2,max_1,max,1,4,-11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-51.25,105.0,233
3,fair_1,fair,1,4,-12.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-52.5,97.5,233
3,max_1,max,1,4,-27.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-67.5,150.0,233
4,fair_1,fair,1,4,-27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-67.5,97.5,233
4,max_1,max,1,4,-32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-72.5,165.0,233
5,fair_1,fair,1,4,-7.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-47.5,112.5,233
5,max_1,max,1,4,-17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-57.5,195.0,233
6,fair_1,fair,1,4,-22.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-62.5,157.5,233
6,max_1,max,1,4,-32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-72.5,225.0,233
7,fair_1,fair,1,4,-7.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-47.5,172.5,233
7,max_1,max,1,4,-17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-57.5,255.0,233
8,fair_1,fair,1,4,7.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-32.5,187.5,233
8,max_1,max,1,4,-7.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-47.5,300.0,233
9,fair_1,fair,1,4,17.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-22.5,202.5,233
9,max_1,max,1,4,12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-27.5,315.0,233
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,234
0,max_1,max,1,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,30.0,234
1,fair_1,fair,1,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,11.25,234
1,max_1,max,1,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,45.0,234
2,fair_1,fair,1,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,11.25,234
2,max_1,max,1,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,45.0,234
3,fair_1,fair,1,4,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.25,11.25,234
3,max_1,max,1,4,18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-21.25,60.0,234
4,fair_1,fair,1,4,13.75,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-26.25,56.25,234
4,max_1,max,1,4,10.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-30.0,93.75,234
5,fair_1,fair,1,4,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-30.0,56.25,234
5,max_1,max,1,4,0.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-40.0,123.75,234
6,fair_1,fair,1,4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-40.0,56.25,234
6,max_1,max,1,4,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-55.0,168.75,234
7,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,56.25,234
7,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,168.75,234
8,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,56.25,234
8,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-55.0,168.75,234
9,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-55.0,56.25,234
9,max_1,max,1,4,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.0,168.75,234
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,235
0,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,0.0,235
1,fair_1,fair,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,30.0,235
1,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,0.0,235
2,fair_1,fair,1,4,48.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,8.75,41.25,235
2,max_1,max,1,4,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,235
3,fair_1,fair,1,4,61.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,21.25,48.75,235
3,max_1,max,1,4,46.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,6.25,45.0,235
4,fair_1,fair,1,4,65.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,25.0,60.0,235
4,max_1,max,1,4,50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,10.0,90.0,235
5,fair_1,fair,1,4,62.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,67.5,235
5,max_1,max,1,4,52.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,12.5,120.0,235
6,fair_1,fair,1,4,65.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,25.0,75.0,235
6,max_1,max,1,4,50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,10.0,165.0,235
7,fair_1,fair,1,4,45.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,5.0,120.0,235
7,max_1,max,1,4,30.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-10.0,210.0,235
8,fair_1,fair,1,4,30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-10.0,120.0,235
8,max_1,max,1,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,240.0,235
9,fair_1,fair,1,4,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-20.0,120.0,235
9,max_1,max,1,4,15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-25.0,255.0,235
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,236
0,max_1,max,1,4,27.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-12.5,30.0,236
1,fair_1,fair,1,4,25.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-15.0,45.0,236
1,max_1,max,1,4,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-25.0,60.0,236
2,fair_1,fair,1,4,5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-35.0,75.0,236
