seed,world,run_id,episode,investor_return,fair_1,max_1,fair_1_repay,max_1_repay
1,1,w1_20260416_024920,28,215010.75,191766,241583.25,0.664484999999957,0.3807849999999986
1,1,w1_20260416_024920,29,337809,104647.5,297703.5,0.8169399999999326,0.4424399999999924
1,1,w1_20260416_024920,30,240369.75,180983.25,274827,0.6860199999999665,0.4022849999999971
1,1,w1_20260416_024920,31,42101.5,249008.25,308030.25,0.41851000000000094,0.36333499999999336
1,1,w1_20260416_024920,32,177913,241194.75,256982.25,0.5781300000000018,0.3915300000000025
1,1,w1_20260416_024920,33,48348.5,132253.5,261738,0.4342000000000045,0.3775549999999903
1,1,w1_20260416_024920,34,172584,247122.75,298313.25,0.5639449999999826,0.408160000000007
1,1,w1_20260416_024920,35,270150.5,148514.25,264575.25,0.7388099999999682,0.4071000000000036
1,1,w1_20260416_024920,36,118258.75,262200,264731.25,0.5137649999999697,0.3547950000000144
1,1,w1_20260416_024920,37,194434.5,234822.75,279822.75,0.5800999999999809,0.43978499999999615
1,1,w1_20260416_024920,38,246739.25,169253.25,247207.5,0.7044849999999893,0.40425000000000766
1,1,w1_20260416_024920,39,314410.75,104688,210161.25,0.819509999999924,0.4384499999999969
1,1,w1_20260416_024920,40,336086,91487.25,223386.75,0.8426549999999968,0.4414800000000043
1,1,w1_20260416_024920,41,245045.25,210903,220401.75,0.5608349999999644,0.5651249999999856
1,1,w1_20260416_024920,42,97472,290515.5,281902.5,0.4649299999999924,0.3683800000000142
1,1,w1_20260416_024920,43,271799.75,159344.25,278556,0.7241549999999217,0.41728500000000074
1,1,w1_20260416_024920,44,135308.25,260946.75,278235,0.4974749999999769,0.4246050000000023
1,1,w1_20260416_024920,45,245343,172058.25,271068.75,0.7048149999999528,0.372130000000003
1,1,w1_20260416_024920,46,194074,221430.75,256955.25,0.4950850000000041,0.5425999999999868
1,1,w1_20260416_024920,47,68194.25,235040.25,285415.5,0.43542499999999007,0.4049949999999881
1,1,w1_20260416_024920,48,77851,266426.25,262002.75,0.47463499999998937,0.3334049999999981
1,1,w1_20260416_024920,49,157500.5,277230.75,289188.75,0.5240049999999427,0.42376499999998907
1,1,w1_20260416_024920,50,224671,193617.75,287051.25,0.6689799999999954,0.3713450000000122
1,1,w1_20260416_024920,51,122420,283483.5,284326.5,0.4795450000000127,0.4019399999999956
1,1,w1_20260416_024920,52,368482.25,63795.75,306432,0.8913299999999679,0.40730000000000893
1,1,w1_20260416_024920,53,168574,232782.75,246863.25,0.6015099999999712,0.3454600000000042
1,1,w1_20260416_024920,54,293503,129635.25,274251.75,0.7794750000000097,0.3982800000000059
1,1,w1_20260416_024920,55,344886,88954.5,291379.5,0.8487949999999941,0.409454999999986
1,1,w1_20260416_024920,56,14996,175125.75,212018.25,0.32241499999999285,0.34908000000000877
1,1,w1_20260416_024920,57,21141.75,59658.75,195409.5,0.3364399999999805,0.38838499999999504
1,1,w1_20260416_024920,58,292414,152297.25,228918.75,0.7278549999999768,0.4982249999999877
1,1,w1_20260416_024920,59,32158,209861.25,231960.75,0.41894000000000015,0.3608999999999966
1,1,w1_20260416_024920,60,279449.5,147537.75,266772.75,0.7474299999999494,0.4200550000000064
1,1,w1_20260416_024920,61,79208.5,126005.25,275846.25,0.49265999999996857,0.44570499999997776
1,1,w1_20260416_024920,62,34865.25,125337.75,174447,0.4269449999999996,0.367770000000018
1,1,w1_20260416_024920,63,309021,122354.25,276984.75,0.7915749999999939,0.41062000000000715
1,1,w1_20260416_024920,64,45774.25,289358.25,296527.5,0.32191999999999515,0.3913499999999865
1,1,w1_20260416_024920,65,5798.5,65975.25,239876.25,0.3493300000000114,0.3452299999999944
1,1,w1_20260416_024920,66,318781,149037,253932,0.7232649999999773,0.5183499999999795
1,1,w1_20260416_024920,67,21159.75,129351,271739.25,0.2734249999999948,0.38233499999999904
1,1,w1_20260416_024920,68,194171.5,174817.5,236511,0.618314999999953,0.4016549999999967
1,1,w1_20260416_024920,69,248202.5,152346.75,236760.75,0.6604399999999766,0.5396900000000087
1,1,w1_20260416_024920,70,73904.25,252475.5,261140.25,0.41358000000000666,0.4034950000000181
1,1,w1_20260416_024920,71,261407.25,166914,288618.75,0.7146849999999564,0.40714000000001305
1,1,w1_20260416_024920,72,115166,298406.25,171207.75,0.4333000000000038,0.5251899999999832
1,1,w1_20260416_024920,73,255828.5,157407,274594.5,0.7258550000000098,0.3966349999999958
1,1,w1_20260416_024920,74,26370.75,270825.75,275863.5,0.37061000000000993,0.3674299999999997
1,1,w1_20260416_024920,75,558234.75,41425.5,184809.75,0.9264349999999588,0.6839149999999942
1,1,w1_20260416_024920,76,294511.5,121829.25,273899.25,0.7926650000000278,0.3878750000000003
1,1,w1_20260416_024920,77,163496.25,242906.25,237307.5,0.5886100000000013,0.35806500000000324
1,1,w1_20260416_024920,78,317422.25,129542.25,277765.5,0.7744950000000025,0.4619899999999939
1,1,w1_20260416_024920,79,228266,180733.5,260830.5,0.6791849999999537,0.4354450000000019
1,1,w1_20260416_024920,80,337963.5,53988,248338.5,0.9009300000000484,0.3742500000000041
1,1,w1_20260416_024920,81,-2611.5,51896.25,10415.25,0.20004499999999065,0.5303699999999962
1,1,w1_20260416_024920,82,141056,58374,166740,0.5922850000000254,0.5084500000000075
1,1,w1_20260416_024920,83,208894,223097.25,238038.75,0.623105,0.4424449999999886
1,1,w1_20260416_024920,84,281426,145116,275898,0.7511549999999458,0.41760499999999984
1,1,w1_20260416_024920,85,207518.75,227894.25,277167,0.6105799999999706,0.44061500000001463
1,1,w1_20260416_024920,86,28044.25,179086.5,137129.25,0.3932100000000077,0.449955000000038
1,1,w1_20260416_024920,87,41083.25,149084.25,221962.5,0.3441699999999956,0.4360000000000152
1,1,w1_20260416_024920,88,12157.5,124431,59311.5,0.38744499999998216,0.4118350000000139
1,1,w1_20260416_024920,89,172031.5,246003.75,174984.75,0.5644499999999817,0.47970000000000845
1,1,w1_20260416_024920,90,145386.5,197913,59470.5,0.6127500000000418,0.4061799999999749
1,1,w1_20260416_024920,91,181130.75,154263,76316.25,0.6649699999999789,0.5118250000000287
1,1,w1_20260416_024920,92,254700.25,48144,149745.75,0.8934949999999577,0.33664500000000874
1,1,w1_20260416_024920,93,42061,300843.75,261575.25,0.32570500000004626,0.4495100000000396
1,1,w1_20260416_024920,94,164653.5,245993.25,270233.25,0.538900000000005,0.42900500000001945
1,1,w1_20260416_024920,95,260643.75,163548.75,253327.5,0.7244899999999986,0.40597500000000464
1,1,w1_20260416_024920,96,57860.25,286012.5,317747.25,0.4124850000000033,0.35059000000000046
1,1,w1_20260416_024920,97,76174.25,282048.75,338997,0.4220199999999841,0.3755700000000192
1,1,w1_20260416_024920,98,332480,98405.25,282384.75,0.8325099999998714,0.40246000000000537
1,1,w1_20260416_024920,99,262301.5,149086.5,257022,0.7446799999999494,0.373755000000007
1,1,w1_20260416_024920,100,340191,45390,240759,0.923074999999933,0.39043000000000777
2,0,w0_20260416_025742,1,232766.5,99539.25,109754.25,0.8047799999999827,0.23270500000000208
2,0,w0_20260416_025742,2,223500.5,123303.75,69435.75,0.7714899999999769,0.18783499999999512
2,0,w0_20260416_025742,3,180818.75,170629.5,56661.75,0.6867199999999695,0.16485999999999226
2,0,w0_20260416_025742,4,-10000,352190.25,49947.75,0.34357000000002635,0.13815999999999434
2,0,w0_20260416_025742,5,-10000,55743,4812,0.4081199999999958,0.1989649999999902
2,0,w0_20260416_025742,6,167762.5,186551.25,45836.25,0.6562449999999941,0.1842149999999935
2,0,w0_20260416_025742,7,2929,202964.25,59316.75,0.38995999999999886,0.2245300000000092
2,0,w0_20260416_025742,8,115540,218544.75,52025.25,0.5684699999999997,0.17136499999999985
2,0,w0_20260416_025742,9,79363,274848,46089,0.4966099999999931,0.1486799999999924
2,0,w0_20260416_025742,10,-10000.000000000013,131680.78968600772,33034.549136029746,0.4836300000000031,0.2013049999999836
2,0,w0_20260416_025742,11,1600,137278.5,48691.5,0.326830000000018,0.33535499999999663
2,0,w0_20260416_025742,12,76344.25,248147.25,53308.5,0.5028350000000231,0.1837449999999985
2,0,w0_20260416_025742,13,-5449.25,103885.5,36663.75,0.31018000000000334,0.2224099999999999
2,0,w0_20260416_025742,14,352845.75,141612,74492.25,0.7385249999999842,0.6550749999999846
2,0,w0_20260416_025742,15,33426.5,316154.25,34139.25,0.4084050000000283,0.1455299999999907
2,0,w0_20260416_025742,16,194272.25,207376.5,243011.25,0.6248099999999814,0.43601000000001233
2,0,w0_20260416_025742,17,22318,154577.25,35004.75,0.426405000000019,0.25069499999999556
2,0,w0_20260416_025742,18,130955.5,204834.75,165969.75,0.623119999999972,0.30528499999999925
2,0,w0_20260416_025742,19,202821.25,119827.5,317081.25,0.7867199999999603,0.2138299999999861
2,0,w0_20260416_025742,20,127752,289797.75,178550.25,0.4669250000000103,0.4508299999999974
2,0,w0_20260416_025742,21,226037.25,220364.25,258058.5,0.6089700000000078,0.4621899999999899
2,0,w0_20260416_025742,22,38009.5,256492.5,158088,0.41366500000002,0.31883999999999674
2,0,w0_20260416_025742,23,137913.25,234444.75,260172,0.5838199999999713,0.318534999999994
2,0,w0_20260416_025742,24,152204,250581,334425,0.5591949999999967,0.37656500000003035
2,0,w0_20260416_025742,25,184274,201999.75,324206.25,0.6419349999999835,0.3423750000000141
2,0,w0_20260416_025742,26,91284.75,273421.5,183123.75,0.5042350000000074,0.3034500000000095
2,0,w0_20260416_025742,27,110290.75,259758,196721.25,0.5447250000000162,0.27727999999998876
2,0,w0_20260416_025742,28,59711,328806,273393,0.41563000000001576,0.3540350000000117
2,0,w0_20260416_025742,29,141484.25,270486,310389.75,0.5248700000000124,0.3911500000000099
2,0,w0_20260416_025742,30,283371.5,90143.25,263735.25,0.8440399999999852,0.29127500000001
2,0,w0_20260416_025742,31,-10000,279939,187665,0.1944350000000002,0.4753999999999676
2,0,w0_20260416_025742,32,13460.25,292914.75,254565,0.3517450000000074,0.37836500000000817
2,0,w0_20260416_025742,33,179456,190782.75,181421.25,0.6617199999999794,0.2724649999999916
2,0,w0_20260416_025742,34,19392.25,186150.75,132687,0.31094500000000647,0.3292500000000125
2,0,w0_20260416_025742,35,24039,155422.5,164638.5,0.2696700000000214,0.366424999999998
2,0,w0_20260416_025742,36,24612.75,99942.75,151954.5,0.4534700000000099,0.3302349999999923
2,0,w0_20260416_025742,37,212456,141171,263253,0.6921199999999923,0.4355449999999992
2,0,w0_20260416_025742,38,107251.5,265687.5,248661,0.4724000000000326,0.39072500000001553
2,0,w0_20260416_025742,39,102758,226998,295674,0.4608999999999799,0.4124250000000004
2,0,w0_20260416_025742,40,343775.5,55867.5,264897,0.8954799999999709,0.37887000000001425
2,0,w0_20260416_025742,41,104587,252372,213831,0.5109050000000087,0.37924499999998607
2,0,w0_20260416_025742,42,323971.5,131018.25,180710.25,0.6942299999999862,0.6570249999999873
2,0,w0_20260416_025742,43,95976.25,282603,242310.75,0.4401750000000312,0.412605000000002
2,0,w0_20260416_025742,44,202036.5,228961.5,231282,0.5950249999999918,0.4493250000000182
2,0,w0_20260416_025742,45,312372,100916.25,207471.75,0.8247799999999242,0.38377500000000175
2,0,w0_20260416_025742,46,158838.5,267118.5,195303,0.5370000000000089,0.4208350000000057
2,0,w0_20260416_025742,47,114312.25,299233.5,201614.25,0.4735750000000183,0.3953399999999951
2,0,w0_20260416_025742,48,174035.25,251065.5,143669.25,0.5433400000000008,0.4809350000000012
2,0,w0_20260416_025742,49,373153.75,66253.5,178842.75,0.8819200000000068,0.4816000000000056
2,0,w0_20260416_025742,50,10896.25,217917,175686.75,0.28404500000000665,0.29026499999999705
2,0,w0_20260416_025742,51,419647.25,48812.25,239350.5,0.9029650000000298,0.4961449999999965
2,0,w0_20260416_025742,52,343596,51497.25,159936.75,0.9123650000000068,0.33048000000000816
2,0,w0_20260416_025742,53,271620.75,135609.75,189949.5,0.7685849999999964,0.3662999999999966
2,0,w0_20260416_025742,54,275675,127385.25,166689.75,0.78287500000001,0.32882500000000353
2,0,w0_20260416_025742,55,26435,86682.75,190682.25,0.3849799999999832,0.4149100000000015
2,0,w0_20260416_025742,56,356307.25,40701.75,188091,0.9048499999999792,0.4067050000000048
2,0,w0_20260416_025742,57,31894,145914.75,188021.25,0.3672349999999871,0.4259749999999975
2,0,w0_20260416_025742,58,55324.25,45561.75,226794,0.39400500000000127,0.4631100000000204
2,0,w0_20260416_025742,59,325363.5,83970.75,251505.75,0.8393699999999852,0.3878800000000064
2,0,w0_20260416_025742,60,52577.25,260874,181458.75,0.4076600000000093,0.3488299999999946
2,0,w0_20260416_025742,61,21297,101165.25,198537.75,0.3947349999999782,0.3603749999999936
2,0,w0_20260416_025742,62,19072.5,144955.5,174552,0.3692999999999798,0.2530050000000043
2,0,w0_20260416_025742,63,347469.75,67941.75,256198.5,0.8545549999999744,0.4609299999999964
2,0,w0_20260416_025742,64,177023.75,194961,291785.25,0.6689150000000426,0.2726549999999917
2,0,w0_20260416_025742,65,343617,41565.75,265037.25,0.9273400000000048,0.3052300000000074
2,0,w0_20260416_025742,66,276252.25,120858.75,232479,0.7943700000000211,0.33202500000000607
2,0,w0_20260416_025742,67,177217.5,207684,172528.5,0.6418750000000105,0.31798999999999134
2,0,w0_20260416_025742,68,306475.5,97903.5,230331,0.833225000000029,0.3753250000000065
2,0,w0_20260416_025742,69,31006.75,201135.75,173077.5,0.3949799999999949,0.2915149999999978
2,0,w0_20260416_025742,70,1969,128370.75,258080.25,0.42143500000000206,0.3448799999999957
2,0,w0_20260416_025742,71,324040.5,55872,185977.5,0.9026099999999496,0.241379999999994
2,0,w0_20260416_025742,72,146112.75,269123.25,293484,0.5457900000000021,0.37587500000001106
2,0,w0_20260416_025742,73,37054.25,194091,165534.75,0.42147000000002127,0.3138850000000003
2,0,w0_20260416_025742,74,48331.75,171954.75,177163.5,0.4415200000000088,0.31282500000000507
2,0,w0_20260416_025742,75,34360.5,59253.75,167055.75,0.5965650000000152,0.3180000000000044
2,0,w0_20260416_025742,76,88067.5,200103,172639.5,0.4813800000000093,0.3479800000000137
2,0,w0_20260416_025742,77,109655.75,112275.75,251248.5,0.6242899999999593,0.3588200000000073
2,0,w0_20260416_025742,78,307327.5,101559,250573.5,0.8100099999999392,0.4068999999999971
2,0,w0_20260416_025742,79,84922.5,159192.75,109734.75,0.515749999999995,0.24116500000000188
2,0,w0_20260416_025742,80,344887.75,43652.25,140940,0.9265699999999288,0.31392500000000334
2,0,w0_20260416_025742,81,-10000,85094.27811049545,45114.32070020387,0.17243999999996476,0.4172600000000051
2,0,w0_20260416_025742,82,19222.5,113068.5,77589,0.43536500000001327,0.22197999999999893
2,0,w0_20260416_025742,83,289159.75,100224,64886.25,0.8246299999999481,0.3242499999999938
2,0,w0_20260416_025742,84,167419,228186,135615,0.6169700000000081,0.3105100000000026
2,0,w0_20260416_025742,85,-10000,11597.25,29982,0.2659349999999734,0.5063699999999729
2,0,w0_20260416_025742,86,-7638.5,44654.25,81554.25,0.3179549999999719,0.25398500000000646
2,0,w0_20260416_025742,87,5013.5,76872.75,148443.75,0.24294499999995728,0.31216000000001365
2,0,w0_20260416_025742,88,112288.25,55953,91188.75,0.6641999999999705,0.27702499999998537
2,0,w0_20260416_025742,89,233293.25,155190,169086.75,0.7385999999999849,0.2461250000000015
2,0,w0_20260416_025742,90,49619.25,215660.25,142900.5,0.4381549999999912,0.3403499999999934
2,0,w0_20260416_025742,91,15151,99477,76422,0.21528499999998735,0.6598149999999938
2,0,w0_20260416_025742,92,72514.25,75446.25,158119.5,0.6163850000000044,0.3531200000000026
2,0,w0_20260416_025742,93,269208,88405.5,143386.5,0.812644999999958,0.3872399999999966
2,0,w0_20260416_025742,94,108482.75,254134.5,223302.75,0.547330000000028,0.2911250000000078
