seed,world,run_id,episode,investor_return,fair_1,max_1,fair_1_repay,max_1_repay
1,0,w0_20260417_182540,1,230313.75,104991,102575.25,0.7969199999999794,0.16789499999998925
1,0,w0_20260417_182540,2,258302.75,93501.75,50785.5,0.8262449999999785,0.1908149999999895
1,0,w0_20260417_182540,3,259010.75,92421.75,53557.5,0.831104999999965,0.15437499999998394
1,0,w0_20260417_182540,4,271407.25,81267,51975.75,0.8509449999999741,0.16677999999998627
1,0,w0_20260417_182540,5,24615.75,322701,51863.25,0.39516500000001303,0.16241499999998477
1,0,w0_20260417_182540,6,34621,271298.25,46230.75,0.3912900000000051,0.21984999999998928
1,0,w0_20260417_182540,7,147724.5,218319,39826.5,0.6015299999999548,0.3429849999999954
1,0,w0_20260417_182540,8,193245.25,165876,48138.75,0.6980249999999414,0.16843999999999876
1,0,w0_20260417_182540,9,118663,235909.5,60577.5,0.5722049999999729,0.15958999999999177
1,0,w0_20260417_182540,10,143140.25,273015,62904.75,0.48833499999997176,0.5733400000000204
1,0,w0_20260417_182540,11,270440,303087.75,105092.25,0.3960700000000066,0.7902950000000073
1,0,w0_20260417_182540,12,74787.75,255128.25,115704,0.5013050000000171,0.22562999999999905
1,0,w0_20260417_182540,13,226129.25,136797,79143.75,0.7544799999999979,0.2378300000000045
1,0,w0_20260417_182540,14,49508.25,214078.5,236213.25,0.43018999999998014,0.33188000000000245
1,0,w0_20260417_182540,15,277638.25,106803.75,275628,0.8031049999999716,0.37128499999998454
1,0,w0_20260417_182540,16,57734.5,222535.5,226530,0.4489749999999839,0.3126550000000025
1,0,w0_20260417_182540,17,85512,247745.25,276372.75,0.47767500000000235,0.3601000000000127
1,0,w0_20260417_182540,18,233585.5,158334.75,236499.75,0.7146649999999427,0.3938099999999958
1,0,w0_20260417_182540,19,227115,154504.5,190270.5,0.7170399999999694,0.3640999999999917
1,0,w0_20260417_182540,20,228004.5,185830.5,257745,0.6710099999999763,0.41742500000000227
1,0,w0_20260417_182540,21,64767,206673,279030,0.4771200000000129,0.3662749999999913
1,0,w0_20260417_182540,22,187667.25,210309.75,251613,0.62392999999997,0.3789149999999985
1,0,w0_20260417_182540,23,-10000,110317.491,89717.76299999999,0.33290000000001846,0.5371049999999845
1,0,w0_20260417_182540,24,49298.75,277603.5,263817.75,0.3818650000000079,0.376859999999994
1,0,w0_20260417_182540,25,316088,110928,279024,0.8005549999999578,0.429849999999998
1,0,w0_20260417_182540,26,173622.5,220071,263176.5,0.612134999999976,0.35038999999998693
1,0,w0_20260417_182540,27,257296,118991.25,175812.75,0.7864999999999474,0.2914999999999976
1,0,w0_20260417_182540,28,50907.25,291009,231933.75,0.4791949999999947,0.25289499999999204
1,0,w0_20260417_182540,29,269006,114063,189921,0.7902549999999816,0.3387099999999975
1,0,w0_20260417_182540,30,192898.25,215518.5,269153.25,0.6247200000000104,0.3833349999999963
1,0,w0_20260417_182540,31,289917.75,139464.75,300007.5,0.7573549999999791,0.4212699999999884
1,0,w0_20260417_182540,32,278976.75,103079.25,179574,0.8217999999999914,0.27816999999999886
1,0,w0_20260417_182540,33,126918.75,260295.75,192565.5,0.5426349999999662,0.33694999999999864
1,0,w0_20260417_182540,34,194801.5,199684.5,255264,0.6489499999999819,0.3537299999999949
1,0,w0_20260417_182540,35,70492.5,250801.5,225876,0.4465150000000027,0.35286499999998566
1,0,w0_20260417_182540,36,79969.75,246959.25,236121,0.470419999999987,0.3379149999999921
