episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
7990,48.75,266.25,0.525,195.0,0.0
7991,-2.5,37.5,0.775,315.0,0.15
7992,87.5,82.5,0.7,90.0,0.15
7993,-62.5,37.5,0.65,255.0,0.1
7994,12.5,30.0,0.775,157.5,0.025
7995,-95.0,120.0,0.6,495.0,0.075
7996,-52.5,30.0,0.725,322.5,0.05
7997,116.25,93.75,0.775,210.0,0.0
7998,-107.5,127.5,0.525,360.0,0.025
7999,10.0,41.25,0.7,108.75,0.225
8000,38.75,183.75,0.575,217.5,0.05
8001,17.5,101.25,0.625,101.25,0.175
8002,-2.5,202.5,0.55,240.0,0.1
8003,117.5,82.5,0.775,0.0,0.15
8004,-35.0,0.0,0.775,105.0,0.15
8005,202.5,142.5,0.7,45.0,0.15
8006,47.5,67.5,0.7,105.0,0.275
8007,60.0,180.0,0.55,0.0,0.35
8008,63.75,41.25,0.7,75.0,0.0
8009,13.75,176.25,0.575,390.0,0.1
8010,-22.5,97.5,0.475,75.0,0.1
8011,-2.5,52.5,0.75,270.0,0.175
8012,30.0,150.0,0.625,300.0,0.0
8013,18.75,131.25,0.625,300.0,0.0
8014,7.5,37.5,0.7,45.0,0.05
8015,8.75,33.75,0.775,157.5,0.075
8016,55.0,180.0,0.6,255.0,0.1
8017,32.5,37.5,0.8,120.0,0.05
8018,62.5,33.75,0.75,93.75,0.225
8019,-37.5,33.75,0.775,303.75,0.025
8020,48.75,240.0,0.525,101.25,0.125
8021,-5.0,11.25,0.75,153.75,0.275
8022,82.5,82.5,0.675,105.0,0.05
8023,-11.25,18.75,0.725,112.5,0.1
8024,-73.75,63.75,0.7,300.0,0.05
8025,-6.25,26.25,0.775,210.0,0.05
8026,40.0,180.0,0.525,120.0,0.175
8027,-7.5,93.75,0.575,123.75,0.1
8028,156.25,123.75,0.725,90.0,0.05
8029,62.5,217.5,0.55,180.0,0.0
8030,1.25,48.75,0.65,150.0,0.175
8031,-47.5,15.0,0.775,262.5,0.025
8032,3.75,86.25,0.65,210.0,0.075
8033,38.75,41.25,0.75,150.0,0.1
8034,66.25,63.75,0.675,60.0,0.0
8035,85.0,210.0,0.6,75.0,0.1
8036,-20.0,150.0,0.575,270.0,0.1
8037,55.0,78.75,0.75,236.25,0.125
8038,70.0,90.0,0.75,240.0,0.0
8039,78.75,56.25,0.8,375.0,0.0
8040,52.5,45.0,0.725,112.5,0.15
8041,-6.25,11.25,0.7,195.0,0.1
8042,56.25,138.75,0.6,225.0,0.2
8043,147.5,240.0,0.6,82.5,0.15
8044,127.5,153.75,0.65,198.75,0.075
8045,-28.75,18.75,0.725,210.0,0.0
8046,33.75,71.25,0.65,135.0,0.2
8047,47.5,97.5,0.725,255.0,0.1
8048,-40.0,236.25,0.425,153.75,0.075
8049,21.25,198.75,0.55,240.0,0.2
8050,38.75,63.75,0.75,217.5,0.05
8051,0.0,180.0,0.55,300.0,0.1
8052,-7.5,75.0,0.675,172.5,0.075
8053,-12.5,82.5,0.7,330.0,0.0
8054,-1.25,41.25,0.775,420.0,0.175
8055,-31.25,101.25,0.625,300.0,0.05
8056,38.75,56.25,0.775,165.0,0.0
8057,-167.5,82.5,0.525,495.0,0.0
8058,65.0,172.5,0.575,172.5,0.15
8059,55.0,90.0,0.675,135.0,0.0
8060,2.5,97.5,0.65,240.0,0.2
8061,-32.5,52.5,0.75,360.0,0.0
8062,-38.75,97.5,0.6,311.25,0.025
8063,-70.0,0.0,0.7,240.0,0.0
8064,-103.75,93.75,0.6,300.0,0.0
8065,62.5,67.5,0.725,180.0,0.05
8066,97.5,187.5,0.55,45.0,0.3
8067,117.5,225.0,0.575,67.5,0.15
8068,-47.5,22.5,0.75,285.0,0.0
8069,20.0,105.0,0.625,75.0,0.0
8070,16.25,48.75,0.7,75.0,0.1
8071,26.25,48.75,0.725,165.0,0.1
8072,56.25,63.75,0.775,150.0,0.0
8073,31.25,138.75,0.575,150.0,0.175
8074,-10.0,18.75,0.725,131.25,0.025
8075,-56.25,52.5,0.625,213.75,0.225
8076,-30.0,82.5,0.525,157.5,0.15
8077,-8.75,3.75,0.575,45.0,0.15
8078,16.25,26.25,0.75,127.5,0.175
8079,16.25,108.75,0.55,135.0,0.05
8080,7.5,172.5,0.55,120.0,0.0
8081,105.0,165.0,0.575,60.0,0.2
8082,-77.5,90.0,0.575,247.5,0.2
8083,1.25,78.75,0.675,180.0,0.0
8084,96.25,198.75,0.6,165.0,0.15
8085,-13.75,108.75,0.675,405.0,0.1
8086,116.25,183.75,0.575,90.0,0.15
8087,31.25,56.25,0.775,202.5,0.175
8088,7.5,67.5,0.6,195.0,0.3
8089,15.0,105.0,0.55,30.0,0.1
8090,51.25,56.25,0.7,52.5,0.25
8091,31.25,138.75,0.625,180.0,0.025
8092,-22.5,7.5,0.7,105.0,0.1
8093,80.0,150.0,0.625,210.0,0.1
8094,-10.0,15.0,0.675,135.0,0.25
8095,-15.0,105.0,0.6,360.0,0.05
8096,78.75,56.25,0.725,15.0,0.2
8097,80.0,120.0,0.575,60.0,0.05
8098,7.5,30.0,0.75,232.5,0.075
8099,-21.25,116.25,0.65,405.0,0.0
8100,8.75,78.75,0.625,112.5,0.05
8101,32.5,75.0,0.675,202.5,0.15
8102,23.75,131.25,0.675,105.0,0.25
8103,25.0,127.5,0.6,157.5,0.35
8104,62.5,82.5,0.65,165.0,0.275
8105,40.0,90.0,0.625,30.0,0.15
8106,27.5,67.5,0.675,195.0,0.05
8107,12.5,97.5,0.65,300.0,0.1
8108,61.25,63.75,0.65,105.0,0.1
8109,11.25,63.75,0.65,135.0,0.05
8110,51.25,33.75,0.8,75.0,0.05
8111,-47.5,52.5,0.7,315.0,0.0
8112,32.5,202.5,0.6,465.0,0.175
8113,-103.75,93.75,0.6,480.0,0.075
8114,6.25,138.75,0.6,195.0,0.075
8115,50.0,135.0,0.6,165.0,0.0
8116,-41.25,97.5,0.6,333.75,0.025
8117,-6.25,26.25,0.75,150.0,0.025
8118,65.0,142.5,0.625,172.5,0.225
8119,-57.5,22.5,0.675,165.0,0.1
8120,140.0,195.0,0.65,135.0,0.1
8121,63.75,221.25,0.55,135.0,0.0
8122,73.75,131.25,0.625,195.0,0.1
8123,108.75,176.25,0.6,105.0,0.1
8124,8.75,161.25,0.625,240.0,0.1
8125,7.5,78.75,0.525,3.75,0.225
8126,108.75,101.25,0.675,90.0,0.175
8127,-21.25,131.25,0.6,180.0,0.2
8128,41.25,63.75,0.75,135.0,0.0
8129,-6.25,146.25,0.675,540.0,0.025
8130,-45.0,30.0,0.7,315.0,0.2
8131,77.5,97.5,0.675,135.0,0.125
8132,101.25,123.75,0.65,75.0,0.0
8133,62.5,142.5,0.675,135.0,0.0
8134,-8.75,33.75,0.775,135.0,0.1
8135,46.25,127.5,0.575,86.25,0.125
8136,-51.25,11.25,0.725,150.0,0.125
8137,30.0,142.5,0.625,97.5,0.125
8138,-17.5,33.75,0.625,183.75,0.125
8139,-23.75,48.75,0.65,165.0,0.175
8140,62.5,86.25,0.65,161.25,0.125
8141,11.25,78.75,0.675,210.0,0.1
8142,2.5,206.25,0.55,401.25,0.1
8143,27.5,127.5,0.625,315.0,0.0
8144,-76.25,71.25,0.625,315.0,0.1
8145,-21.25,71.25,0.7,240.0,0.1
8146,-60.0,15.0,0.675,255.0,0.0
8147,70.0,75.0,0.7,75.0,0.05
8148,31.25,138.75,0.575,270.0,0.1
8149,43.75,71.25,0.65,45.0,0.1
8150,73.75,116.25,0.6,60.0,0.075
8151,50.0,180.0,0.6,150.0,0.1
8152,0.0,45.0,0.6,255.0,0.0
8153,66.25,56.25,0.725,157.5,0.2
8154,-26.25,105.0,0.55,161.25,0.1
8155,-13.75,78.75,0.65,75.0,0.0
8156,91.25,108.75,0.675,120.0,0.2
8157,-2.5,97.5,0.575,105.0,0.2
8158,35.0,120.0,0.575,165.0,0.1
8159,26.25,63.75,0.675,90.0,0.15
8160,-5.0,60.0,0.65,135.0,0.1
8161,115.0,135.0,0.6,30.0,0.2
8162,58.75,101.25,0.675,210.0,0.0
8163,110.0,120.0,0.65,90.0,0.2
8164,-16.25,41.25,0.65,105.0,0.15
8165,-5.0,105.0,0.6,120.0,0.275
8166,76.25,93.75,0.675,150.0,0.1
8167,43.75,191.25,0.625,285.0,0.0
8168,-86.25,26.25,0.65,360.0,0.0
8169,-2.5,26.25,0.675,266.25,0.175
8170,11.25,93.75,0.625,105.0,0.05
8171,-77.5,37.5,0.6,270.0,0.0
8172,10.0,45.0,0.625,75.0,0.15
8173,-35.0,45.0,0.675,210.0,0.15
8174,16.25,123.75,0.55,240.0,0.15
8175,-15.0,60.0,0.625,165.0,0.1
8176,36.25,48.75,0.675,135.0,0.15
8177,-72.5,67.5,0.625,435.0,0.0
8178,-8.75,108.75,0.6,180.0,0.1
8179,-87.5,67.5,0.65,420.0,0.0
8180,200.0,165.0,0.725,45.0,0.1
8181,116.25,198.75,0.65,225.0,0.175
8182,91.25,183.75,0.65,165.0,0.0
8183,113.75,101.25,0.7,15.0,0.15
8184,23.75,33.75,0.65,112.5,0.05
8185,-22.5,37.5,0.675,195.0,0.15
8186,-56.25,11.25,0.775,255.0,0.1
8187,-93.75,3.75,0.6,360.0,0.225
8188,70.0,75.0,0.75,165.0,0.2
8189,-45.0,105.0,0.6,390.0,0.075
8190,-11.25,26.25,0.7,135.0,0.15
8191,71.25,198.75,0.6,240.0,0.1
8192,18.75,86.25,0.6,315.0,0.1
8193,106.25,213.75,0.6,150.0,0.05
8194,18.75,161.25,0.575,240.0,0.0
8195,97.5,97.5,0.65,15.0,0.15
8196,27.5,37.5,0.725,45.0,0.15
8197,62.5,82.5,0.675,135.0,0.25
8198,1.25,33.75,0.75,225.0,0.05
8199,21.25,138.75,0.575,180.0,0.1
8200,-67.5,127.5,0.55,330.0,0.0
8201,-15.0,150.0,0.6,495.0,0.075
8202,-23.75,37.5,0.7,206.25,0.025
8203,43.75,26.25,0.7,60.0,0.125
8204,25.0,90.0,0.6,135.0,0.0
8205,17.5,82.5,0.6,90.0,0.05
8206,53.75,120.0,0.6,26.25,0.25
8207,22.5,120.0,0.625,307.5,0.15
8208,46.25,153.75,0.6,180.0,0.2
8209,32.5,78.75,0.675,198.75,0.175
8210,5.0,30.0,0.7,105.0,0.05
8211,72.5,183.75,0.6,213.75,0.2
8212,65.0,120.0,0.625,165.0,0.225
8213,-21.25,26.25,0.725,225.0,0.0
8214,68.75,161.25,0.6,120.0,0.0
8215,47.5,67.5,0.65,15.0,0.15
8216,65.0,120.0,0.6,135.0,0.1
8217,142.5,202.5,0.625,105.0,0.2
8218,-90.0,45.0,0.55,255.0,0.0
8219,23.75,78.75,0.6,97.5,0.25
8220,17.5,112.5,0.575,30.0,0.15
8221,-18.75,93.75,0.6,225.0,0.0
8222,33.75,108.75,0.6,157.5,0.2
8223,36.25,78.75,0.675,285.0,0.15
8224,66.25,108.75,0.65,165.0,0.25
8225,32.5,22.5,0.75,195.0,0.3
8226,38.75,131.25,0.625,180.0,0.15
8227,-47.5,142.5,0.575,345.0,0.1
8228,-11.25,116.25,0.55,135.0,0.0
8229,-35.0,60.0,0.6,135.0,0.1
8230,-11.25,22.5,0.65,168.75,0.075
8231,62.5,82.5,0.7,135.0,0.15
8232,-21.25,86.25,0.625,135.0,0.05
8233,-72.5,82.5,0.575,270.0,0.2
8234,-11.25,86.25,0.6,135.0,0.15
8235,-35.0,45.0,0.625,210.0,0.0
8236,-80.0,75.0,0.625,255.0,0.0
8237,105.0,45.0,0.75,30.0,0.175
8238,-145.0,120.0,0.55,435.0,0.1
8239,-105.0,52.5,0.625,442.5,0.05
8240,-63.75,3.75,0.75,240.0,0.2
8241,-3.75,78.75,0.675,255.0,0.0
8242,-26.25,11.25,0.675,135.0,0.05
8243,47.5,262.5,0.525,90.0,0.225
8244,-15.0,135.0,0.575,240.0,0.0
8245,21.25,93.75,0.575,135.0,0.0
8246,32.5,82.5,0.65,75.0,0.025
8247,67.5,157.5,0.625,165.0,0.05
8248,-15.0,120.0,0.575,195.0,0.1
8249,-21.25,71.25,0.6,120.0,0.2
8250,98.75,101.25,0.675,90.0,0.15
8251,63.75,93.75,0.65,232.5,0.1
8252,33.75,116.25,0.575,240.0,0.2
8253,128.75,131.25,0.675,150.0,0.2
8254,38.75,71.25,0.625,60.0,0.15
8255,23.75,63.75,0.6,82.5,0.05
8256,-11.25,26.25,0.65,135.0,0.3
8257,-112.5,7.5,0.75,375.0,0.25
8258,41.25,78.75,0.65,120.0,0.3
8259,-2.5,52.5,0.675,180.0,0.25
8260,-25.0,33.75,0.65,221.25,0.025
8261,-21.25,86.25,0.675,405.0,0.0
8262,-72.5,105.0,0.575,307.5,0.05
8263,-17.5,67.5,0.575,150.0,0.1
8264,61.25,213.75,0.6,225.0,0.1
8265,6.25,146.25,0.6,127.5,0.1
8266,-26.25,11.25,0.75,135.0,0.05
8267,41.25,78.75,0.65,150.0,0.0
8268,8.75,56.25,0.575,45.0,0.25
8269,88.75,86.25,0.7,105.0,0.025
8270,-5.0,22.5,0.75,112.5,0.05
8271,-10.0,105.0,0.6,255.0,0.1
8272,52.5,71.25,0.7,146.25,0.125
8273,5.0,11.25,0.75,93.75,0.125
8274,-35.0,120.0,0.6,285.0,0.0
8275,30.0,105.0,0.575,165.0,0.15
8276,-2.5,52.5,0.575,30.0,0.2
8277,82.5,52.5,0.675,75.0,0.1
8278,81.25,153.75,0.6,75.0,0.15
8279,-137.5,7.5,0.725,450.0,0.1
8280,8.75,3.75,0.775,97.5,0.15
8281,103.75,176.25,0.625,180.0,0.15
8282,8.75,138.75,0.575,172.5,0.05
8283,18.75,41.25,0.6,120.0,0.125
8284,28.75,176.25,0.55,165.0,0.15
8285,90.0,120.0,0.625,90.0,0.225
8286,-102.5,45.0,0.575,277.5,0.05
8287,-3.75,33.75,0.675,120.0,0.05
8288,117.5,82.5,0.65,60.0,0.275
8289,-77.5,22.5,0.625,225.0,0.0
8290,32.5,112.5,0.55,135.0,0.2
8291,-45.0,33.75,0.5,131.25,0.025
8292,125.0,195.0,0.675,210.0,0.1
8293,33.75,41.25,0.7,105.0,0.2
8294,87.5,217.5,0.6,195.0,0.15
8295,60.0,90.0,0.625,60.0,0.2
8296,65.0,60.0,0.7,105.0,0.3
8297,-67.5,217.5,0.525,480.0,0.0
8298,11.25,78.75,0.6,30.0,0.275
8299,-26.25,71.25,0.6,75.0,0.15
8300,-13.75,108.75,0.6,225.0,0.1
8301,43.75,236.25,0.525,120.0,0.1
8302,55.0,120.0,0.575,135.0,0.1
8303,-6.25,71.25,0.65,225.0,0.1
8304,0.0,60.0,0.625,120.0,0.2
8305,-31.25,116.25,0.575,255.0,0.0
8306,3.75,101.25,0.575,135.0,0.1
8307,3.75,41.25,0.625,75.0,0.15
8308,-58.75,78.75,0.55,240.0,0.175
8309,-33.75,26.25,0.725,247.5,0.05
8310,3.75,93.75,0.625,232.5,0.15
8311,86.25,168.75,0.6,135.0,0.1
8312,40.0,90.0,0.625,120.0,0.15
8313,32.5,45.0,0.8,112.5,0.05
8314,-46.25,41.25,0.675,135.0,0.125
8315,25.0,90.0,0.6,105.0,0.3
8316,-52.5,153.75,0.5,228.75,0.05
8317,32.5,142.5,0.475,105.0,0.25
8318,68.75,168.75,0.575,112.5,0.05
8319,-62.5,67.5,0.65,255.0,0.0
8320,-22.5,105.0,0.6,307.5,0.05
8321,-51.25,101.25,0.5,210.0,0.15
8322,71.25,86.25,0.7,232.5,0.05
8323,123.75,206.25,0.575,30.0,0.15
8324,30.0,97.5,0.65,172.5,0.325
8325,-22.5,48.75,0.675,333.75,0.175
8326,88.75,56.25,0.65,15.0,0.225
8327,15.0,105.0,0.575,300.0,0.125
8328,0.0,75.0,0.6,165.0,0.15
8329,43.75,101.25,0.65,135.0,0.05
8330,0.0,45.0,0.675,195.0,0.2
8331,132.5,195.0,0.6,52.5,0.25
8332,86.25,183.75,0.6,90.0,0.125
8333,51.25,56.25,0.625,52.5,0.2
8334,-23.75,93.75,0.55,120.0,0.0
8335,-47.5,30.0,0.65,157.5,0.1
8336,-17.5,116.25,0.6,101.25,0.225
8337,97.5,123.75,0.7,258.75,0.1
8338,67.5,90.0,0.625,52.5,0.2
8339,-77.5,97.5,0.55,300.0,0.0
8340,12.5,52.5,0.75,255.0,0.1
8341,-8.75,63.75,0.675,195.0,0.1
8342,6.25,78.75,0.725,195.0,0.2
8343,18.75,168.75,0.5,172.5,0.075
8344,50.0,101.25,0.6,258.75,0.275
8345,110.0,93.75,0.725,176.25,0.025
8346,15.0,67.5,0.7,217.5,0.1
8347,-37.5,15.0,0.775,202.5,0.05
8348,-61.25,71.25,0.575,360.0,0.2
8349,60.0,105.0,0.6,75.0,0.25
8350,-5.0,97.5,0.55,67.5,0.2
8351,7.5,82.5,0.65,210.0,0.1
8352,-63.75,93.75,0.625,510.0,0.05
8353,-32.5,7.5,0.8,135.0,0.1
8354,43.75,161.25,0.575,165.0,0.15
8355,68.75,146.25,0.625,165.0,0.0
8356,-11.25,63.75,0.55,127.5,0.05
8357,-48.75,63.75,0.575,135.0,0.1
8358,-2.5,135.0,0.625,277.5,0.05
8359,25.0,90.0,0.675,195.0,0.1
8360,50.0,45.0,0.675,135.0,0.175
8361,92.5,127.5,0.675,180.0,0.225
8362,-91.25,63.75,0.65,547.5,0.075
8363,155.0,225.0,0.625,60.0,0.1
8364,57.5,105.0,0.7,307.5,0.05
8365,-21.25,56.25,0.575,255.0,0.0
8366,157.5,172.5,0.6,30.0,0.275
8367,76.25,33.75,0.725,120.0,0.325
8368,86.25,213.75,0.625,270.0,0.0
8369,8.75,198.75,0.45,112.5,0.2
8370,8.75,63.75,0.7,187.5,0.05
8371,26.25,33.75,0.675,60.0,0.125
8372,30.0,105.0,0.65,165.0,0.1
8373,-25.0,37.5,0.675,247.5,0.175
8374,23.75,183.75,0.525,172.5,0.05
8375,-60.0,90.0,0.65,330.0,0.0
8376,145.0,217.5,0.625,67.5,0.05
8377,11.25,48.75,0.65,60.0,0.0
8378,83.75,60.0,0.725,86.25,0.125
8379,-110.0,112.5,0.575,397.5,0.05
8380,40.0,120.0,0.6,30.0,0.0
8381,42.5,97.5,0.65,180.0,0.1
8382,11.25,172.5,0.575,206.25,0.125
8383,-37.5,52.5,0.65,255.0,0.2
8384,-41.25,131.25,0.6,330.0,0.05
8385,8.75,251.25,0.525,300.0,0.25
8386,2.5,105.0,0.55,22.5,0.25
8387,-42.5,82.5,0.65,240.0,0.1
8388,-47.5,112.5,0.575,195.0,0.1
8389,8.75,26.25,0.675,135.0,0.15
8390,5.0,15.0,0.625,60.0,0.15
8391,46.25,146.25,0.575,97.5,0.1
8392,6.25,33.75,0.75,60.0,0.05
8393,-45.0,0.0,0.675,165.0,0.25
8394,-78.75,3.75,0.7,255.0,0.0
8395,136.25,78.75,0.7,75.0,0.25
8396,-68.75,3.75,0.75,225.0,0.125
8397,38.75,71.25,0.725,210.0,0.1
8398,-60.0,52.5,0.65,187.5,0.05
8399,92.5,97.5,0.625,300.0,0.225
8400,-97.5,75.0,0.55,502.5,0.05
8401,-36.25,15.0,0.75,101.25,0.125
8402,-60.0,0.0,0.775,180.0,0.2
8403,28.75,90.0,0.6,41.25,0.125
8404,-45.0,26.25,0.725,198.75,0.075
8405,-76.25,127.5,0.525,348.75,0.225
8406,53.75,101.25,0.65,45.0,0.15
8407,42.5,157.5,0.6,180.0,0.0
8408,38.75,101.25,0.725,300.0,0.0
8409,50.0,60.0,0.7,60.0,0.2
8410,-47.5,142.5,0.55,285.0,0.0
8411,90.0,82.5,0.675,97.5,0.05
8412,-41.25,26.25,0.75,195.0,0.25
8413,13.75,101.25,0.65,165.0,0.1
8414,-58.75,78.75,0.65,270.0,0.1
8415,-58.75,93.75,0.575,315.0,0.175
8416,80.0,127.5,0.6,112.5,0.05
8417,71.25,63.75,0.725,165.0,0.1
8418,-106.25,41.25,0.7,435.0,0.0
8419,-68.75,78.75,0.625,360.0,0.075
8420,-45.0,135.0,0.45,60.0,0.1
8421,66.25,273.75,0.475,90.0,0.05
8422,-60.0,7.5,0.725,232.5,0.1
8423,-110.0,22.5,0.75,367.5,0.05
8424,13.75,63.75,0.625,52.5,0.05
8425,85.0,90.0,0.725,315.0,0.0
8426,41.25,33.75,0.65,45.0,0.15
8427,68.75,161.25,0.65,90.0,0.15
8428,-10.0,165.0,0.525,135.0,0.15
8429,40.0,45.0,0.725,225.0,0.075
8430,140.0,120.0,0.7,210.0,0.0
8431,-10.0,180.0,0.55,360.0,0.1
8432,-25.0,165.0,0.6,360.0,0.0
8433,-1.25,176.25,0.525,255.0,0.1
8434,-38.75,63.75,0.75,345.0,0.1
8435,-65.0,15.0,0.675,210.0,0.0
8436,111.25,153.75,0.625,75.0,0.275
8437,53.75,138.75,0.55,67.5,0.3
8438,45.0,37.5,0.725,67.5,0.15
8439,40.0,217.5,0.525,82.5,0.125
8440,48.75,131.25,0.55,30.0,0.15
8441,-67.5,78.75,0.65,258.75,0.025
8442,-8.75,11.25,0.7,37.5,0.1
8443,78.75,236.25,0.475,135.0,0.25
8444,41.25,195.0,0.5,33.75,0.225
8445,142.5,112.5,0.7,75.0,0.1
8446,-37.5,37.5,0.65,270.0,0.2
8447,72.5,97.5,0.625,150.0,0.1
8448,43.75,146.25,0.575,210.0,0.075
8449,113.75,236.25,0.6,120.0,0.05
8450,-68.75,48.75,0.625,450.0,0.1
8451,-61.25,191.25,0.425,180.0,0.15
8452,6.25,48.75,0.725,255.0,0.2
8453,58.75,191.25,0.6,60.0,0.175
8454,108.75,191.25,0.625,120.0,0.15
8455,28.75,176.25,0.575,165.0,0.15
8456,15.0,195.0,0.525,240.0,0.05
8457,38.75,78.75,0.625,262.5,0.15
8458,-61.25,11.25,0.725,240.0,0.1
8459,-47.5,157.5,0.525,210.0,0.15
8460,25.0,180.0,0.625,105.0,0.2
8461,-75.0,97.5,0.525,187.5,0.05
8462,-12.5,60.0,0.65,322.5,0.05
8463,38.75,138.75,0.6,232.5,0.05
8464,38.75,161.25,0.625,300.0,0.3
8465,-46.25,131.25,0.525,225.0,0.25
8466,32.5,135.0,0.6,142.5,0.2
8467,6.25,176.25,0.6,277.5,0.075
8468,-27.5,172.5,0.6,315.0,0.05
8469,-25.0,30.0,0.675,315.0,0.1
8470,77.5,127.5,0.625,105.0,0.15
8471,18.75,52.5,0.65,18.75,0.3
8472,-38.75,108.75,0.525,120.0,0.175
8473,45.0,82.5,0.675,172.5,0.1
8474,1.25,228.75,0.55,330.0,0.1
8475,-16.25,26.25,0.625,210.0,0.15
8476,68.75,56.25,0.825,165.0,0.0
8477,22.5,146.25,0.525,101.25,0.175
8478,83.75,101.25,0.725,225.0,0.05
8479,-51.25,101.25,0.625,540.0,0.075
8480,15.0,120.0,0.6,285.0,0.1
8481,148.75,150.0,0.675,71.25,0.125
8482,58.75,60.0,0.775,251.25,0.225
8483,-11.25,86.25,0.65,255.0,0.0
8484,-28.75,3.75,0.775,105.0,0.05
8485,121.25,131.25,0.625,247.5,0.15
8486,-107.5,90.0,0.475,247.5,0.05
8487,11.25,183.75,0.525,105.0,0.1
8488,52.5,165.0,0.625,172.5,0.05
8489,30.0,60.0,0.625,120.0,0.15
8490,103.75,150.0,0.625,176.25,0.175
8491,23.75,93.75,0.625,262.5,0.05
8492,-2.5,157.5,0.6,255.0,0.2
8493,45.0,135.0,0.675,180.0,0.2
8494,-13.75,78.75,0.65,195.0,0.025
8495,108.75,78.75,0.725,172.5,0.05
8496,-2.5,60.0,0.625,382.5,0.05
8497,-76.25,101.25,0.55,255.0,0.125
8498,27.5,82.5,0.625,180.0,0.2
8499,-7.5,11.25,0.675,86.25,0.125
8500,17.5,101.25,0.575,101.25,0.125
8501,-68.75,3.75,0.75,225.0,0.0
8502,13.75,71.25,0.625,285.0,0.15
8503,-5.0,60.0,0.725,495.0,0.175
8504,-33.75,3.75,0.75,120.0,0.1
8505,-22.5,60.0,0.625,112.5,0.225
8506,-3.75,33.75,0.725,150.0,0.1
8507,56.25,116.25,0.625,247.5,0.05
8508,-27.5,165.0,0.475,142.5,0.05
8509,35.0,131.25,0.575,153.75,0.275
8510,-65.0,127.5,0.55,217.5,0.05
8511,96.25,101.25,0.625,82.5,0.125
8512,-50.0,60.0,0.625,270.0,0.1
8513,30.0,120.0,0.625,120.0,0.15
8514,-53.75,108.75,0.6,465.0,0.1
8515,-106.25,123.75,0.525,262.5,0.15
8516,106.25,153.75,0.65,90.0,0.25
8517,22.5,101.25,0.625,176.25,0.075
8518,-18.75,63.75,0.6,195.0,0.0
8519,88.75,150.0,0.6,131.25,0.325
8520,-35.0,60.0,0.7,345.0,0.1
8521,-20.0,60.0,0.725,360.0,0.0
8522,52.5,172.5,0.6,195.0,0.225
8523,-72.5,60.0,0.625,202.5,0.05
8524,63.75,206.25,0.55,240.0,0.15
8525,-15.0,37.5,0.75,247.5,0.15
8526,-25.0,15.0,0.75,180.0,0.2
8527,-16.25,131.25,0.55,225.0,0.1
8528,25.0,210.0,0.5,165.0,0.0
8529,2.5,26.25,0.6,101.25,0.025
8530,30.0,157.5,0.45,172.5,0.15
8531,28.75,71.25,0.625,60.0,0.3
8532,-30.0,90.0,0.625,210.0,0.1
8533,-15.0,127.5,0.575,217.5,0.025
8534,18.75,116.25,0.725,165.0,0.2
8535,-60.0,0.0,0.75,180.0,0.0
8536,-80.0,60.0,0.425,210.0,0.0
8537,7.5,22.5,0.65,210.0,0.1
8538,-11.25,41.25,0.725,300.0,0.05
8539,68.75,56.25,0.725,75.0,0.2
8540,-5.0,82.5,0.55,112.5,0.05
8541,-92.5,67.5,0.475,255.0,0.1
8542,35.0,105.0,0.625,30.0,0.15
8543,-31.25,26.25,0.65,225.0,0.0
8544,78.75,146.25,0.625,195.0,0.1
8545,10.0,150.0,0.6,360.0,0.0
8546,-72.5,150.0,0.6,442.5,0.05
8547,68.75,135.0,0.55,206.25,0.325
8548,-47.5,142.5,0.45,135.0,0.175
8549,-27.5,67.5,0.525,150.0,0.25
8550,18.75,86.25,0.625,165.0,0.1
8551,55.0,75.0,0.6,150.0,0.225
8552,3.75,11.25,0.75,45.0,0.2
8553,-55.0,90.0,0.525,255.0,0.0
8554,-31.25,116.25,0.5,75.0,0.1
8555,11.25,86.25,0.625,172.5,0.25
8556,-143.75,18.75,0.725,495.0,0.0
8557,-53.75,108.75,0.525,75.0,0.1
8558,5.0,75.0,0.6,120.0,0.0
8559,12.5,30.0,0.725,157.5,0.05
8560,2.5,97.5,0.575,180.0,0.175
8561,17.5,172.5,0.525,180.0,0.1
8562,-13.75,78.75,0.65,75.0,0.2
8563,-13.75,63.75,0.65,270.0,0.0
8564,23.75,206.25,0.6,420.0,0.1
8565,-13.75,78.75,0.65,225.0,0.1
8566,-6.25,11.25,0.75,135.0,0.05
8567,-86.25,236.25,0.375,180.0,0.225
8568,18.75,101.25,0.525,120.0,0.0
8569,17.5,52.5,0.625,60.0,0.2
8570,2.5,217.5,0.525,180.0,0.2
8571,33.75,41.25,0.7,165.0,0.075
8572,128.75,71.25,0.725,180.0,0.175
8573,31.25,180.0,0.55,138.75,0.3
8574,105.0,90.0,0.75,105.0,0.1
8575,-67.5,232.5,0.525,405.0,0.1
8576,-108.75,108.75,0.575,510.0,0.025
8577,-11.25,108.75,0.525,172.5,0.075
8578,-32.5,172.5,0.525,150.0,0.15
8579,-15.0,105.0,0.6,120.0,0.2
8580,-66.25,161.25,0.525,375.0,0.0
8581,-101.25,86.25,0.575,495.0,0.15
8582,1.25,48.75,0.65,210.0,0.2
8583,-46.25,123.75,0.625,202.5,0.125
8584,140.0,195.0,0.6,75.0,0.225
8585,-105.0,15.0,0.75,390.0,0.2
