timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
916,fair_2,fair,0,4,49390.25,20.0,60.0,60.0,1.0,40.0,0.0,39390.25,10787.25,,
916,max_2,max,0,4,49383.25,10.0,30.0,3.0,0.1,-7.0,27.0,39383.25,13570.5,,
917,fair_1,fair,0,4,49401.75,10.0,30.0,28.5,0.95,18.5,1.5,39401.75,8526.75,,
917,max_1,max,0,4,49386.75,15.0,45.0,0.0,0.0,-15.0,45.0,39386.75,20568.75,,
917,fair_2,fair,0,4,49426.75,20.0,60.0,60.0,1.0,40.0,0.0,39426.75,10787.25,,
917,max_2,max,0,4,49419.75,10.0,30.0,3.0,0.1,-7.0,27.0,39419.75,13597.5,,
918,fair_1,fair,0,4,49438.25,10.0,30.0,28.5,0.95,18.5,1.5,39438.25,8528.25,,
918,max_1,max,0,4,49453.75,10.0,30.0,25.5,0.85,15.5,4.5,39453.75,20573.25,,
918,fair_2,fair,0,4,49493.75,20.0,60.0,60.0,1.0,40.0,0.0,39493.75,10787.25,,
918,max_2,max,0,4,49490.25,5.0,15.0,1.5,0.1,-3.5,13.5,39490.25,13611.0,,
919,fair_1,fair,0,4,49530.25,20.0,60.0,60.0,1.0,40.0,0.0,39530.25,8528.25,,
919,max_1,max,0,4,49515.25,15.0,45.0,0.0,0.0,-15.0,45.0,39515.25,20618.25,,
919,fair_2,fair,0,4,49555.25,20.0,60.0,60.0,1.0,40.0,0.0,39555.25,10787.25,,
919,max_2,max,0,4,49570.75,10.0,30.0,25.5,0.85,15.5,4.5,39570.75,13615.5,,
920,fair_1,fair,0,4,49589.25,10.0,30.0,28.5,0.95,18.5,1.5,39589.25,8529.75,,
920,max_1,max,0,4,49604.75,10.0,30.0,25.5,0.85,15.5,4.5,39604.75,20622.75,,
920,fair_2,fair,0,4,49644.75,20.0,60.0,60.0,1.0,40.0,0.0,39644.75,10787.25,,
920,max_2,max,0,4,49634.25,15.0,45.0,4.5,0.1,-10.5,40.5,39634.25,13656.0,,
921,fair_1,fair,0,4,49674.25,20.0,60.0,60.0,1.0,40.0,0.0,39674.25,8529.75,,
921,max_1,max,0,4,49659.25,15.0,45.0,0.0,0.0,-15.0,45.0,39659.25,20667.75,,
921,fair_2,fair,0,4,49699.25,20.0,60.0,60.0,1.0,40.0,0.0,39699.25,10787.25,,
921,max_2,max,0,4,49716.25,10.0,30.0,27.0,0.9,17.0,3.0,39716.25,13659.0,,
922,fair_1,fair,0,4,49734.75,10.0,30.0,28.5,0.95,18.5,1.5,39734.75,8531.25,,
922,max_1,max,0,4,49750.25,10.0,30.0,25.5,0.85,15.5,4.5,39750.25,20672.25,,
922,fair_2,fair,0,4,49790.25,20.0,60.0,60.0,1.0,40.0,0.0,39790.25,10787.25,,
922,max_2,max,0,4,49779.75,15.0,45.0,4.5,0.1,-10.5,40.5,39779.75,13699.5,,
923,fair_1,fair,0,4,49819.75,20.0,60.0,60.0,1.0,40.0,0.0,39819.75,8531.25,,
923,max_1,max,0,4,49804.75,15.0,45.0,0.0,0.0,-15.0,45.0,39804.75,20717.25,,
923,fair_2,fair,0,4,49844.75,20.0,60.0,60.0,1.0,40.0,0.0,39844.75,10787.25,,
923,max_2,max,0,4,49837.75,10.0,30.0,3.0,0.1,-7.0,27.0,39837.75,13726.5,,
924,fair_1,fair,0,4,49856.25,10.0,30.0,28.5,0.95,18.5,1.5,39856.25,8532.75,,
924,max_1,max,0,4,49871.75,10.0,30.0,25.5,0.85,15.5,4.5,39871.75,20721.75,,
924,fair_2,fair,0,4,49911.75,20.0,60.0,60.0,1.0,40.0,0.0,39911.75,10787.25,,
924,max_2,max,0,4,49908.25,5.0,15.0,1.5,0.1,-3.5,13.5,39908.25,13740.0,,
925,fair_1,fair,0,4,49948.25,20.0,60.0,60.0,1.0,40.0,0.0,39948.25,8532.75,,
925,max_1,max,0,4,49933.25,15.0,45.0,0.0,0.0,-15.0,45.0,39933.25,20766.75,,
925,fair_2,fair,0,4,49946.25,20.0,60.0,33.0,0.55,13.0,27.0,39946.25,10814.25,,
925,max_2,max,0,4,49937.75,10.0,30.0,1.5,0.05,-8.5,28.5,39937.75,13768.5,,
926,fair_1,fair,0,4,49956.25,10.0,30.0,28.5,0.95,18.5,1.5,39956.25,8534.25,,
926,max_1,max,0,4,49971.75,10.0,30.0,25.5,0.85,15.5,4.5,39971.75,20771.25,,
926,fair_2,fair,0,4,49951.75,20.0,60.0,0.0,0.0,-20.0,60.0,39951.75,10874.25,,
926,max_2,max,0,4,49951.75,0.0,0.0,0.0,0.1,0.0,0.0,39951.75,13768.5,,
927,fair_1,fair,0,4,49991.75,20.0,60.0,60.0,1.0,40.0,0.0,39991.75,8534.25,,
927,max_1,max,0,4,49971.75,20.0,60.0,0.0,0.0,-20.0,60.0,39971.75,20831.25,,
927,fair_2,fair,0,4,49971.75,0.0,0.0,0.0,1.0,0.0,0.0,39971.75,10874.25,,
927,max_2,max,0,4,49988.75,10.0,30.0,27.0,0.9,17.0,3.0,39988.75,13771.5,,
928,fair_1,fair,0,4,50007.25,10.0,30.0,28.5,0.95,18.5,1.5,40007.25,8535.75,,
928,max_1,max,0,4,50030.5,15.0,45.0,38.25,0.85,23.25,6.75,40030.5,20838.0,,
928,fair_2,fair,0,4,50070.5,20.0,60.0,60.0,1.0,40.0,0.0,40070.5,10874.25,,
928,max_2,max,0,4,50060.0,15.0,45.0,4.5,0.1,-10.5,40.5,40060.0,13812.0,,
929,fair_1,fair,0,4,50100.0,20.0,60.0,60.0,1.0,40.0,0.0,40100.0,8535.75,,
929,max_1,max,0,4,50095.0,5.0,15.0,0.0,0.0,-5.0,15.0,40095.0,20853.0,,
929,fair_2,fair,0,4,50132.0,20.0,60.0,57.0,0.95,37.0,3.0,40132.0,10877.25,,
929,max_2,max,0,4,50166.0,20.0,60.0,54.0,0.9,34.0,6.0,40166.0,13818.0,,
930,fair_1,fair,0,4,50175.25,5.0,15.0,14.25,0.95,9.25,0.75,40175.25,8536.5,,
930,max_1,max,0,4,50190.75,10.0,30.0,25.5,0.85,15.5,4.5,40190.75,20857.5,,
930,fair_2,fair,0,4,50230.75,20.0,60.0,60.0,1.0,40.0,0.0,40230.75,10877.25,,
930,max_2,max,0,4,50264.75,20.0,60.0,54.0,0.9,34.0,6.0,40264.75,13824.0,,
931,fair_1,fair,0,4,50294.75,15.0,45.0,45.0,1.0,30.0,0.0,40294.75,8536.5,,
931,max_1,max,0,4,50274.75,20.0,60.0,0.0,0.0,-20.0,60.0,40274.75,20917.5,,
931,fair_2,fair,0,4,50314.75,20.0,60.0,60.0,1.0,40.0,0.0,40314.75,10877.25,,
931,max_2,max,0,4,50306.25,10.0,30.0,1.5,0.05,-8.5,28.5,40306.25,13852.5,,
932,fair_1,fair,0,4,50324.75,10.0,30.0,28.5,0.95,18.5,1.5,40324.75,8538.0,,
932,max_1,max,0,4,50340.25,10.0,30.0,25.5,0.85,15.5,4.5,40340.25,20922.0,,
932,fair_2,fair,0,4,50380.25,20.0,60.0,60.0,1.0,40.0,0.0,40380.25,10877.25,,
932,max_2,max,0,4,50388.75,5.0,15.0,13.5,0.9,8.5,1.5,40388.75,13854.0,,
933,fair_1,fair,0,4,50428.75,20.0,60.0,60.0,1.0,40.0,0.0,40428.75,8538.0,,
933,max_1,max,0,4,50413.75,15.0,45.0,0.0,0.0,-15.0,45.0,40413.75,20967.0,,
933,fair_2,fair,0,4,50453.75,20.0,60.0,60.0,1.0,40.0,0.0,40453.75,10877.25,,
933,max_2,max,0,4,50446.75,10.0,30.0,3.0,0.1,-7.0,27.0,40446.75,13881.0,,
934,fair_1,fair,0,4,50465.25,10.0,30.0,28.5,0.95,18.5,1.5,40465.25,8539.5,,
934,max_1,max,0,4,50480.75,10.0,30.0,25.5,0.85,15.5,4.5,40480.75,20971.5,,
934,fair_2,fair,0,4,50520.75,20.0,60.0,60.0,1.0,40.0,0.0,40520.75,10877.25,,
934,max_2,max,0,4,50517.25,5.0,15.0,1.5,0.1,-3.5,13.5,40517.25,13894.5,,
935,fair_1,fair,0,4,50557.25,20.0,60.0,60.0,1.0,40.0,0.0,40557.25,8539.5,,
935,max_1,max,0,4,50542.25,15.0,45.0,0.0,0.0,-15.0,45.0,40542.25,21016.5,,
935,fair_2,fair,0,4,50582.25,20.0,60.0,60.0,1.0,40.0,0.0,40582.25,10877.25,,
935,max_2,max,0,4,50578.25,10.0,30.0,6.0,0.2,-4.0,24.0,40578.25,13918.5,,
936,fair_1,fair,0,4,50596.75,10.0,30.0,28.5,0.95,18.5,1.5,40596.75,8541.0,,
936,max_1,max,0,4,50612.25,10.0,30.0,25.5,0.85,15.5,4.5,40612.25,21021.0,,
936,fair_2,fair,0,4,50622.25,5.0,15.0,15.0,1.0,10.0,0.0,40622.25,10877.25,,
936,max_2,max,0,4,50622.25,0.0,0.0,0.0,0.45,0.0,0.0,40622.25,13918.5,,
937,fair_1,fair,0,4,50652.25,15.0,45.0,45.0,1.0,30.0,0.0,40652.25,8541.0,,
937,max_1,max,0,4,50692.25,20.0,60.0,60.0,1.0,40.0,0.0,40692.25,21021.0,,
937,fair_2,fair,0,4,50732.25,20.0,60.0,60.0,1.0,40.0,0.0,40732.25,10877.25,,
937,max_2,max,0,4,50740.75,5.0,15.0,13.5,0.9,8.5,1.5,40740.75,13920.0,,
938,fair_1,fair,0,4,50768.5,15.0,45.0,42.75,0.95,27.75,2.25,40768.5,8543.25,,
938,max_1,max,0,4,50763.5,20.0,60.0,15.0,0.25,-5.0,45.0,40763.5,21066.0,,
938,fair_2,fair,0,4,50803.5,20.0,60.0,60.0,1.0,40.0,0.0,40803.5,10877.25,,
938,max_2,max,0,4,50789.5,20.0,60.0,6.0,0.1,-14.0,54.0,40789.5,13974.0,,
939,fair_1,fair,0,4,50789.5,0.0,0.0,0.0,0.95,0.0,0.0,40789.5,8543.25,,
939,max_1,max,0,4,50805.0,10.0,30.0,25.5,0.85,15.5,4.5,40805.0,21070.5,,
939,fair_2,fair,0,4,50845.0,20.0,60.0,60.0,1.0,40.0,0.0,40845.0,10877.25,,
939,max_2,max,0,4,50845.0,0.0,0.0,0.0,0.9,0.0,0.0,40845.0,13974.0,,
940,fair_1,fair,0,4,50885.0,20.0,60.0,60.0,1.0,40.0,0.0,40885.0,8543.25,,
940,max_1,max,0,4,50879.0,15.0,45.0,9.0,0.2,-6.0,36.0,40879.0,21106.5,,
940,fair_2,fair,0,4,50889.0,5.0,15.0,15.0,1.0,10.0,0.0,40889.0,10877.25,,
940,max_2,max,0,4,50906.0,10.0,30.0,27.0,0.9,17.0,3.0,40906.0,13977.0,,
941,fair_1,fair,0,4,50900.0,15.0,45.0,9.0,0.2,-6.0,36.0,40900.0,8579.25,,
941,max_1,max,0,4,50907.75,5.0,15.0,12.75,0.85,7.75,2.25,40907.75,21108.75,,
941,fair_2,fair,0,4,50947.75,20.0,60.0,60.0,1.0,40.0,0.0,40947.75,10877.25,,
941,max_2,max,0,4,50944.25,5.0,15.0,1.5,0.1,-3.5,13.5,40944.25,13990.5,,
942,fair_1,fair,0,4,50944.25,0.0,0.0,0.0,0.0,0.0,0.0,40944.25,8579.25,,
942,max_1,max,0,4,50924.25,20.0,60.0,0.0,0.0,-20.0,60.0,40924.25,21168.75,,
942,fair_2,fair,0,4,50964.25,20.0,60.0,60.0,1.0,40.0,0.0,40964.25,10877.25,,
942,max_2,max,0,4,50957.25,10.0,30.0,3.0,0.1,-7.0,27.0,40957.25,14017.5,,
943,fair_1,fair,0,4,50994.25,20.0,60.0,57.0,0.95,37.0,3.0,40994.25,8582.25,,
943,max_1,max,0,4,50985.75,10.0,30.0,1.5,0.05,-8.5,28.5,40985.75,21197.25,,
943,fair_2,fair,0,4,51025.75,20.0,60.0,60.0,1.0,40.0,0.0,41025.75,10877.25,,
943,max_2,max,0,4,51059.75,20.0,60.0,54.0,0.9,34.0,6.0,41059.75,14023.5,,
944,fair_1,fair,0,4,51069.0,5.0,15.0,14.25,0.95,9.25,0.75,41069.0,8583.0,,
944,max_1,max,0,4,51084.5,10.0,30.0,25.5,0.85,15.5,4.5,41084.5,21201.75,,
944,fair_2,fair,0,4,51124.5,20.0,60.0,60.0,1.0,40.0,0.0,41124.5,10877.25,,
944,max_2,max,0,4,51158.5,20.0,60.0,54.0,0.9,34.0,6.0,41158.5,14029.5,,
945,fair_1,fair,0,4,51195.5,20.0,60.0,57.0,0.95,37.0,3.0,41195.5,8586.0,,
945,max_1,max,0,4,51205.5,20.0,60.0,30.0,0.5,10.0,30.0,41205.5,21231.75,,
945,fair_2,fair,0,4,51245.5,20.0,60.0,60.0,1.0,40.0,0.0,41245.5,10877.25,,
945,max_2,max,0,4,51246.5,20.0,60.0,21.0,0.35,1.0,39.0,41246.5,14068.5,,
946,fair_1,fair,0,4,51274.25,15.0,45.0,42.75,0.95,27.75,2.25,41274.25,8588.25,,
946,max_1,max,0,4,51281.75,15.0,45.0,22.5,0.5,7.5,22.5,41281.75,21254.25,,
946,fair_2,fair,0,4,51321.75,20.0,60.0,60.0,1.0,40.0,0.0,41321.75,10877.25,,
946,max_2,max,0,4,51322.0,5.0,15.0,5.25,0.35,0.25,9.75,41322.0,14078.25,,
947,fair_1,fair,0,4,51352.0,15.0,45.0,45.0,1.0,30.0,0.0,41352.0,8588.25,,
947,max_1,max,0,4,51337.0,15.0,45.0,0.0,0.0,-15.0,45.0,41337.0,21299.25,,
947,fair_2,fair,0,4,51377.0,20.0,60.0,60.0,1.0,40.0,0.0,41377.0,10877.25,,
947,max_2,max,0,4,51370.0,10.0,30.0,3.0,0.1,-7.0,27.0,41370.0,14105.25,,
948,fair_1,fair,0,4,51388.5,10.0,30.0,28.5,0.95,18.5,1.5,41388.5,8589.75,,
948,max_1,max,0,4,51404.0,10.0,30.0,25.5,0.85,15.5,4.5,41404.0,21303.75,,
948,fair_2,fair,0,4,51444.0,20.0,60.0,60.0,1.0,40.0,0.0,41444.0,10877.25,,
948,max_2,max,0,4,51439.75,5.0,15.0,0.75,0.05,-4.25,14.25,41439.75,14119.5,,
949,fair_1,fair,0,4,51479.75,20.0,60.0,60.0,1.0,40.0,0.0,41479.75,8589.75,,
949,max_1,max,0,4,51464.75,15.0,45.0,0.0,0.0,-15.0,45.0,41464.75,21348.75,,
949,fair_2,fair,0,4,51504.75,20.0,60.0,60.0,1.0,40.0,0.0,41504.75,10877.25,,
949,max_2,max,0,4,51497.75,10.0,30.0,3.0,0.1,-7.0,27.0,41497.75,14146.5,,
950,fair_1,fair,0,4,51516.25,10.0,30.0,28.5,0.95,18.5,1.5,41516.25,8591.25,,
950,max_1,max,0,4,51531.75,10.0,30.0,25.5,0.85,15.5,4.5,41531.75,21353.25,,
950,fair_2,fair,0,4,51571.75,20.0,60.0,60.0,1.0,40.0,0.0,41571.75,10877.25,,
950,max_2,max,0,4,51580.25,5.0,15.0,13.5,0.9,8.5,1.5,41580.25,14148.0,,
951,fair_1,fair,0,4,51610.25,15.0,45.0,45.0,1.0,30.0,0.0,41610.25,8591.25,,
951,max_1,max,0,4,51595.25,15.0,45.0,0.0,0.0,-15.0,45.0,41595.25,21398.25,,
951,fair_2,fair,0,4,51635.25,20.0,60.0,60.0,1.0,40.0,0.0,41635.25,10877.25,,
951,max_2,max,0,4,51628.25,10.0,30.0,3.0,0.1,-7.0,27.0,41628.25,14175.0,,
952,fair_1,fair,0,4,51618.25,10.0,30.0,0.0,0.0,-10.0,30.0,41618.25,8621.25,,
952,max_1,max,0,4,51626.0,5.0,15.0,12.75,0.85,7.75,2.25,41626.0,21400.5,,
952,fair_2,fair,0,4,51666.0,20.0,60.0,60.0,1.0,40.0,0.0,41666.0,10877.25,,
952,max_2,max,0,4,51666.0,0.0,0.0,0.0,0.9,0.0,0.0,41666.0,14175.0,,
953,fair_1,fair,0,4,51676.0,5.0,15.0,15.0,1.0,10.0,0.0,41676.0,8621.25,,
953,max_1,max,0,4,51656.0,20.0,60.0,0.0,0.0,-20.0,60.0,41656.0,21460.5,,
953,fair_2,fair,0,4,51696.0,20.0,60.0,60.0,1.0,40.0,0.0,41696.0,10877.25,,
953,max_2,max,0,4,51713.0,10.0,30.0,27.0,0.9,17.0,3.0,41713.0,14178.0,,
954,fair_1,fair,0,4,51743.0,15.0,45.0,45.0,1.0,30.0,0.0,41743.0,8621.25,,
954,max_1,max,0,4,51743.0,0.0,0.0,0.0,0.85,0.0,0.0,41743.0,21460.5,,
954,fair_2,fair,0,4,51783.0,20.0,60.0,60.0,1.0,40.0,0.0,41783.0,10877.25,,
954,max_2,max,0,4,51769.0,20.0,60.0,6.0,0.1,-14.0,54.0,41769.0,14232.0,,
955,fair_1,fair,0,4,51806.0,20.0,60.0,57.0,0.95,37.0,3.0,41806.0,8624.25,,
955,max_1,max,0,4,51816.0,20.0,60.0,30.0,0.5,10.0,30.0,41816.0,21490.5,,
955,fair_2,fair,0,4,51856.0,20.0,60.0,60.0,1.0,40.0,0.0,41856.0,10877.25,,
955,max_2,max,0,4,51856.0,0.0,0.0,0.0,0.9,0.0,0.0,41856.0,14232.0,,
956,fair_1,fair,0,4,51883.75,15.0,45.0,42.75,0.95,27.75,2.25,41883.75,8626.5,,
956,max_1,max,0,4,51891.25,15.0,45.0,22.5,0.5,7.5,22.5,41891.25,21513.0,,
956,fair_2,fair,0,4,51931.25,20.0,60.0,60.0,1.0,40.0,0.0,41931.25,10877.25,,
956,max_2,max,0,4,51956.75,15.0,45.0,40.5,0.9,25.5,4.5,41956.75,14236.5,,
957,fair_1,fair,0,4,51984.5,15.0,45.0,42.75,0.95,27.75,2.25,41984.5,8628.75,,
957,max_1,max,0,4,51994.5,20.0,60.0,30.0,0.5,10.0,30.0,41994.5,21543.0,,
957,fair_2,fair,0,4,52034.5,20.0,60.0,60.0,1.0,40.0,0.0,42034.5,10877.25,,
957,max_2,max,0,4,52020.5,20.0,60.0,6.0,0.1,-14.0,54.0,42020.5,14290.5,,
958,fair_1,fair,0,4,52000.5,20.0,60.0,0.0,0.0,-20.0,60.0,42000.5,8688.75,,
958,max_1,max,0,4,52010.5,20.0,60.0,30.0,0.5,10.0,30.0,42010.5,21573.0,,
958,fair_2,fair,0,4,52044.5,20.0,60.0,54.0,0.9,34.0,6.0,42044.5,10883.25,,
958,max_2,max,0,4,52053.0,5.0,15.0,13.5,0.9,8.5,1.5,42053.0,14292.0,,
959,fair_1,fair,0,4,52063.0,5.0,15.0,15.0,1.0,10.0,0.0,42063.0,8688.75,,
959,max_1,max,0,4,52073.0,20.0,60.0,30.0,0.5,10.0,30.0,42073.0,21603.0,,
959,fair_2,fair,0,4,52053.0,20.0,60.0,0.0,0.0,-20.0,60.0,42053.0,10943.25,,
959,max_2,max,0,4,52045.0,20.0,60.0,12.0,0.2,-8.0,48.0,42045.0,14340.0,,
960,fair_1,fair,0,4,52037.0,20.0,60.0,12.0,0.2,-8.0,48.0,42037.0,8736.75,,
960,max_1,max,0,4,52044.5,15.0,45.0,22.5,0.5,7.5,22.5,42044.5,21625.5,,
960,fair_2,fair,0,4,52044.5,0.0,0.0,0.0,1.0,0.0,0.0,42044.5,10943.25,,
960,max_2,max,0,4,52053.0,5.0,15.0,13.5,0.9,8.5,1.5,42053.0,14341.5,,
961,fair_1,fair,0,4,52033.0,20.0,60.0,0.0,0.0,-20.0,60.0,42033.0,8796.75,,
961,max_1,max,0,4,52043.0,20.0,60.0,30.0,0.5,10.0,30.0,42043.0,21655.5,,
961,fair_2,fair,0,4,52071.0,20.0,60.0,48.0,0.8,28.0,12.0,42071.0,10955.25,,
961,max_2,max,0,4,52071.0,0.0,0.0,0.0,0.5,0.0,0.0,42071.0,14341.5,,
962,fair_1,fair,0,4,52071.0,0.0,0.0,0.0,0.15,0.0,0.0,42071.0,8796.75,,
962,max_1,max,0,4,52081.0,20.0,60.0,30.0,0.5,10.0,30.0,42081.0,21685.5,,
962,fair_2,fair,0,4,52121.0,20.0,60.0,60.0,1.0,40.0,0.0,42121.0,10955.25,,
962,max_2,max,0,4,52114.0,10.0,30.0,3.0,0.1,-7.0,27.0,42114.0,14368.5,,
963,fair_1,fair,0,4,52100.0,20.0,60.0,6.0,0.1,-14.0,54.0,42100.0,8850.75,,
963,max_1,max,0,4,52107.5,15.0,45.0,22.5,0.5,7.5,22.5,42107.5,21708.0,,
963,fair_2,fair,0,4,52090.5,20.0,60.0,3.0,0.05,-17.0,57.0,42090.5,11012.25,,
963,max_2,max,0,4,52080.0,15.0,45.0,4.5,0.1,-10.5,40.5,42080.0,14409.0,,
964,fair_1,fair,0,4,52080.0,0.0,0.0,0.0,0.25,0.0,0.0,42080.0,8850.75,,
964,max_1,max,0,4,52090.0,20.0,60.0,30.0,0.5,10.0,30.0,42090.0,21738.0,,
964,fair_2,fair,0,4,52090.0,0.0,0.0,0.0,0.8,0.0,0.0,42090.0,11012.25,,
964,max_2,max,0,4,52107.0,10.0,30.0,27.0,0.9,17.0,3.0,42107.0,14412.0,,
965,fair_1,fair,0,4,52114.0,20.0,60.0,27.0,0.45,7.0,33.0,42114.0,8883.75,,
965,max_1,max,0,4,52124.0,20.0,60.0,30.0,0.5,10.0,30.0,42124.0,21768.0,,
965,fair_2,fair,0,4,52164.0,20.0,60.0,60.0,1.0,40.0,0.0,42164.0,11012.25,,
965,max_2,max,0,4,52150.0,20.0,60.0,6.0,0.1,-14.0,54.0,42150.0,14466.0,,
966,fair_1,fair,0,4,52150.0,0.0,0.0,0.0,0.3,0.0,0.0,42150.0,8883.75,,
966,max_1,max,0,4,52160.0,20.0,60.0,30.0,0.5,10.0,30.0,42160.0,21798.0,,
966,fair_2,fair,0,4,52200.0,20.0,60.0,60.0,1.0,40.0,0.0,42200.0,11012.25,,
966,max_2,max,0,4,52200.0,0.0,0.0,0.0,0.9,0.0,0.0,42200.0,14466.0,,
967,fair_1,fair,0,4,52237.0,20.0,60.0,57.0,0.95,37.0,3.0,42237.0,8886.75,,
967,max_1,max,0,4,52244.5,15.0,45.0,22.5,0.5,7.5,22.5,42244.5,21820.5,,
967,fair_2,fair,0,4,52284.5,20.0,60.0,60.0,1.0,40.0,0.0,42284.5,11012.25,,
967,max_2,max,0,4,52284.5,0.0,0.0,0.0,0.9,0.0,0.0,42284.5,14466.0,,
968,fair_1,fair,0,4,52274.0,15.0,45.0,4.5,0.1,-10.5,40.5,42274.0,8927.25,,
968,max_1,max,0,4,52260.0,20.0,60.0,6.0,0.1,-14.0,54.0,42260.0,21874.5,,
968,fair_2,fair,0,4,52300.0,20.0,60.0,60.0,1.0,40.0,0.0,42300.0,11012.25,,
968,max_2,max,0,4,52296.5,5.0,15.0,1.5,0.1,-3.5,13.5,42296.5,14479.5,,
969,fair_1,fair,0,4,52291.5,5.0,15.0,0.0,0.0,-5.0,15.0,42291.5,8942.25,,
969,max_1,max,0,4,52291.5,0.0,0.0,0.0,0.85,0.0,0.0,42291.5,21874.5,,
969,fair_2,fair,0,4,52331.5,20.0,60.0,60.0,1.0,40.0,0.0,42331.5,11012.25,,
969,max_2,max,0,4,52324.5,10.0,30.0,3.0,0.1,-7.0,27.0,42324.5,14506.5,,
970,fair_1,fair,0,4,52361.5,20.0,60.0,57.0,0.95,37.0,3.0,42361.5,8945.25,,
970,max_1,max,0,4,52364.5,15.0,45.0,18.0,0.4,3.0,27.0,42364.5,21901.5,,
970,fair_2,fair,0,4,52392.5,20.0,60.0,48.0,0.8,28.0,12.0,42392.5,11024.25,,
970,max_2,max,0,4,52392.5,0.0,0.0,0.0,0.55,0.0,0.0,42392.5,14506.5,,
971,fair_1,fair,0,4,52420.25,15.0,45.0,42.75,0.95,27.75,2.25,42420.25,8947.5,,
971,max_1,max,0,4,52430.25,20.0,60.0,30.0,0.5,10.0,30.0,42430.25,21931.5,,
971,fair_2,fair,0,4,52420.25,10.0,30.0,0.0,0.0,-10.0,30.0,42420.25,11054.25,,
971,max_2,max,0,4,52445.75,15.0,45.0,40.5,0.9,25.5,4.5,42445.75,14511.0,,
972,fair_1,fair,0,4,52473.5,15.0,45.0,42.75,0.95,27.75,2.25,42473.5,8949.75,,
972,max_1,max,0,4,52483.5,20.0,60.0,30.0,0.5,10.0,30.0,42483.5,21961.5,,
972,fair_2,fair,0,4,52523.5,20.0,60.0,60.0,1.0,40.0,0.0,42523.5,11054.25,,
972,max_2,max,0,4,52509.5,20.0,60.0,6.0,0.1,-14.0,54.0,42509.5,14565.0,,
973,fair_1,fair,0,4,52546.5,20.0,60.0,57.0,0.95,37.0,3.0,42546.5,8952.75,,
973,max_1,max,0,4,52547.25,15.0,45.0,15.75,0.35,0.75,29.25,42547.25,21990.75,,
973,fair_2,fair,0,4,52587.25,20.0,60.0,60.0,1.0,40.0,0.0,42587.25,11054.25,,
973,max_2,max,0,4,52612.75,15.0,45.0,40.5,0.9,25.5,4.5,42612.75,14569.5,,
974,fair_1,fair,0,4,52602.75,10.0,30.0,0.0,0.0,-10.0,30.0,42602.75,8982.75,,
974,max_1,max,0,4,52610.25,15.0,45.0,22.5,0.5,7.5,22.5,42610.25,22013.25,,
974,fair_2,fair,0,4,52650.25,20.0,60.0,60.0,1.0,40.0,0.0,42650.25,11054.25,,
974,max_2,max,0,4,52636.25,20.0,60.0,6.0,0.1,-14.0,54.0,42636.25,14623.5,,
975,fair_1,fair,0,4,52666.25,15.0,45.0,45.0,1.0,30.0,0.0,42666.25,8982.75,,
975,max_1,max,0,4,52685.0,15.0,45.0,33.75,0.75,18.75,11.25,42685.0,22024.5,,
975,fair_2,fair,0,4,52695.0,5.0,15.0,15.0,1.0,10.0,0.0,42695.0,11054.25,,
975,max_2,max,0,4,52695.0,0.0,0.0,0.0,0.1,0.0,0.0,42695.0,14623.5,,
976,fair_1,fair,0,4,52722.75,15.0,45.0,42.75,0.95,27.75,2.25,42722.75,8985.0,,
976,max_1,max,0,4,52730.25,15.0,45.0,22.5,0.5,7.5,22.5,42730.25,22047.0,,
976,fair_2,fair,0,4,52730.25,0.0,0.0,0.0,1.0,0.0,0.0,42730.25,11054.25,,
976,max_2,max,0,4,52764.25,20.0,60.0,54.0,0.9,34.0,6.0,42764.25,14629.5,,
977,fair_1,fair,0,4,52794.25,15.0,45.0,45.0,1.0,30.0,0.0,42794.25,8985.0,,
977,max_1,max,0,4,52804.25,20.0,60.0,30.0,0.5,10.0,30.0,42804.25,22077.0,,
977,fair_2,fair,0,4,52844.25,20.0,60.0,60.0,1.0,40.0,0.0,42844.25,11054.25,,
977,max_2,max,0,4,52866.25,20.0,60.0,42.0,0.7,22.0,18.0,42866.25,14647.5,,
978,fair_1,fair,0,4,52894.0,15.0,45.0,42.75,0.95,27.75,2.25,42894.0,8987.25,,
978,max_1,max,0,4,52901.5,15.0,45.0,22.5,0.5,7.5,22.5,42901.5,22099.5,,
978,fair_2,fair,0,4,52923.5,20.0,60.0,42.0,0.7,22.0,18.0,42923.5,11072.25,,
978,max_2,max,0,4,52924.0,10.0,30.0,10.5,0.35,0.5,19.5,42924.0,14667.0,,
979,fair_1,fair,0,4,52909.0,15.0,45.0,0.0,0.0,-15.0,45.0,42909.0,9032.25,,
979,max_1,max,0,4,52919.0,20.0,60.0,30.0,0.5,10.0,30.0,42919.0,22129.5,,
979,fair_2,fair,0,4,52919.0,0.0,0.0,0.0,0.8,0.0,0.0,42919.0,11072.25,,
979,max_2,max,0,4,52908.5,15.0,45.0,4.5,0.1,-10.5,40.5,42908.5,14707.5,,
980,fair_1,fair,0,4,52908.5,0.0,0.0,0.0,1.0,0.0,0.0,42908.5,9032.25,,
980,max_1,max,0,4,52918.5,20.0,60.0,30.0,0.5,10.0,30.0,42918.5,22159.5,,
