episode,investor_return,fair_1_return,max_1_return,rnd_1_return
374,1681.25,2544.75,327.0,2805.0
375,1934.3,2548.5,396.45,2952.75
376,1507.4,2808.75,347.85,3258.0
377,2074.5,2857.5,363.75,2846.25
378,1883.25,2901.0,227.25,2866.5
379,1781.2,2473.95,506.85,2484.0
380,1817.1,2947.5,315.9,2587.5
381,2167.85,2548.5,362.4,2837.25
382,1972.8,2616.0,414.45,3108.75
383,1805.9,2465.25,344.85,3258.0
384,2332.35,2938.5,369.15,2388.0
385,1487.05,2989.5,376.2,3251.25
386,1624.3,2973.0,339.45,3113.25
387,1265.4,3040.5,491.1,3123.0
388,1119.3,3307.5,534.45,3090.75
389,1702.65,3191.4,333.45,2692.5
390,1234.85,3226.5,411.15,3067.5
391,1389.5,3391.5,455.25,2943.75
392,1855.9,2985.9,387.45,2838.75
393,1933.0,2911.5,400.5,2955.0
394,1851.05,3007.5,400.2,2801.25
395,1633.35,2925.3,294.6,2358.75
396,1111.7,3653.25,524.55,2932.5
397,1318.05,3781.5,666.45,2580.0
398,1192.8,3360.45,310.5,2696.25
399,1390.8,3004.95,317.25,2769.0
400,1321.65,3199.5,500.85,3180.0
401,1631.25,3154.5,378.75,2737.5
402,1564.55,3069.45,408.75,2651.25
403,2225.35,2777.25,471.15,2696.25
404,2005.8,3453.0,357.45,2301.75
405,1692.05,3318.0,403.95,2670.0
406,2187.6,2604.75,255.15,2332.5
407,1813.05,2878.5,423.45,3099.0
408,2130.15,2760.75,161.85,2981.25
409,1673.4,2953.95,366.15,3112.5
410,1896.4,3129.0,356.85,2793.75
411,1584.3,2796.0,405.45,3416.25
412,2577.75,2169.0,298.5,2976.75
413,4284.75,903.0,191.25,2895.0
414,3217.6,1475.25,136.65,2812.5
415,3137.5,1746.75,196.5,3041.25
416,2928.15,1796.25,180.6,2409.0
417,2976.05,1780.5,183.45,3120.0
418,3467.5,1224.0,195.75,2658.75
419,2442.05,2418.0,276.45,3097.5
420,1816.75,3072.0,289.5,2895.75
421,1944.2,2832.75,393.3,2703.75
422,2394.2,2533.5,261.3,2715.0
423,2964.45,1897.5,168.3,3039.75
424,3431.3,1539.0,361.2,2602.5
425,3558.25,1522.5,237.75,2791.5
426,3423.3,1488.0,709.95,2538.75
427,3462.35,1620.0,353.4,2756.25
428,2978.05,2115.0,524.7,2756.25
429,2636.9,2184.0,419.1,3030.0
430,2192.6,2219.7,349.2,3262.5
431,2464.55,2169.0,334.95,2827.5
432,2609.15,2704.5,318.6,2523.75
433,2304.4,2578.5,287.1,3000.0
434,3423.15,1707.75,650.1,2535.0
435,3192.45,1719.0,577.8,2844.75
436,2785.25,2280.75,576.0,2628.0
437,1697.05,2854.5,388.95,3037.5
438,1598.5,2900.25,267.0,3278.25
439,2072.3,2932.5,310.2,2841.0
440,2113.0,2767.5,420.75,2898.75
441,2742.0,2100.75,384.0,2855.25
442,2735.4,1383.0,458.85,2358.75
443,2863.55,1620.75,358.95,2778.75
444,2769.1,1846.5,222.15,3326.25
445,2582.6,2265.0,252.15,3086.25
446,2163.4,2958.0,312.6,2730.0
447,2490.5,2436.75,366.75,2814.0
448,3530.0,1672.5,333.0,2572.5
449,3615.2,1535.25,225.3,2786.25
450,3791.25,1482.75,174.0,2556.0
451,2595.45,1914.0,382.05,3232.5
452,2794.95,2013.0,365.55,2962.5
453,2795.65,1722.0,363.6,2838.75
454,2257.5,2003.25,846.75,2932.5
455,2653.25,2187.75,301.5,2977.5
456,2656.3,2331.75,458.7,2771.25
457,2058.85,2964.0,407.4,2823.75
458,2221.05,2917.5,304.95,2662.5
459,1633.25,2890.5,412.5,3153.75
460,1997.15,2818.5,226.35,3030.0
461,2407.75,2622.75,288.75,2838.75
462,2586.8,2039.7,295.5,2784.0
463,2911.8,2305.5,324.45,2564.25
464,2227.1,2598.75,419.4,2958.75
465,2904.8,2071.95,373.5,2631.75
466,3000.15,1728.75,291.6,3067.5
467,2619.15,2399.25,413.1,2674.5
468,2091.55,2350.95,324.0,3313.5
469,1868.75,2709.75,298.5,3195.0
470,1856.85,3029.25,349.65,2900.25
471,2297.55,2661.0,349.95,2629.5
472,2414.5,2131.5,436.5,2497.5
473,2909.0,1722.75,299.25,2217.0
474,2663.8,2266.5,346.2,2977.5
475,2381.1,2170.95,538.95,3105.0
476,3224.2,1677.0,339.3,2857.5
477,3139.75,1715.25,358.5,2932.5
478,3256.7,1563.75,266.55,3015.0
479,2883.9,1581.75,314.85,3187.5
480,3090.05,1668.75,944.7,2842.5
481,3412.0,1654.5,320.25,2741.25
482,3058.15,1597.5,340.35,3180.0
483,2022.5,1875.0,343.5,2775.0
484,3112.0,1673.25,327.0,2955.75
485,3758.35,1635.0,322.65,2520.0
486,2902.5,1470.0,626.25,2975.25
487,2948.6,1374.0,912.15,3371.25
488,3165.8,1383.0,854.7,2932.5
489,3718.5,849.0,866.25,2996.25
490,4070.75,774.0,312.0,2981.25
491,3856.3,738.0,761.7,2682.0
492,3984.6,108.0,554.4,2271.0
493,4015.8,294.0,1628.7,3049.5
494,3560.5,1563.0,327.0,2707.5
495,3245.5,1345.5,312.0,2955.0
496,4238.9,831.0,334.35,2523.75
497,3425.6,1176.0,987.15,3041.25
498,3287.75,1030.95,220.8,2512.5
499,3880.5,903.0,294.0,2992.5
500,4238.25,930.0,309.75,2670.0
501,3279.5,1569.0,495.75,2943.75
502,2815.45,2042.25,456.3,2502.0
503,2730.25,1821.75,296.25,3243.75
504,2705.25,1529.25,435.0,2332.5
505,2471.95,2416.5,404.55,2871.0
506,2634.8,2063.25,323.7,3116.25
507,1842.6,2874.0,347.4,2916.0
508,2086.75,2172.75,354.75,3123.75
509,2983.9,1635.0,743.85,2321.25
510,2204.3,2103.0,283.2,3577.5
511,2526.95,1876.5,656.55,3282.0
512,2780.75,1893.0,270.0,3206.25
513,2554.25,2018.25,270.0,2797.5
514,3295.95,1740.0,268.05,2820.0
515,2838.15,1905.0,292.35,3112.5
516,2801.1,1673.25,284.4,3401.25
517,2747.05,1934.25,340.2,3118.5
518,3079.35,1584.75,270.9,2865.0
519,2853.95,1503.75,469.05,3341.25
520,3275.6,1766.25,306.9,2351.25
521,3584.3,1399.5,579.45,2328.75
522,2707.1,1653.75,892.65,3232.5
523,2136.55,2208.75,320.7,2832.0
524,2049.6,2618.25,326.4,3093.75
525,2897.2,2121.9,626.4,2518.5
526,2566.15,1840.5,321.6,3429.75
527,2416.5,2154.0,348.75,2688.75
528,2687.45,1664.25,354.3,2580.0
529,2488.5,2472.0,270.0,2911.5
530,2266.25,2392.5,270.0,2741.25
531,2576.1,2460.75,390.9,2756.25
532,2993.25,2071.5,300.0,2597.25
533,2568.6,2025.0,335.4,2355.0
534,2745.85,1755.75,309.15,2825.25
535,2812.35,1797.75,483.9,3120.0
536,3138.6,1754.25,356.4,2898.75
537,2797.8,1701.75,292.2,2816.25
538,3531.3,1657.5,307.2,2382.0
539,3108.0,1733.25,404.25,2692.5
540,2781.05,1635.0,444.45,2737.5
541,2903.3,1557.75,683.7,2525.25
542,3141.8,1545.0,368.7,3052.5
543,3138.25,1656.0,726.0,2913.75
544,3594.75,1379.25,346.5,2659.5
545,3639.75,1279.5,759.0,2763.75
546,3187.05,1468.5,340.95,3103.5
547,3112.05,1416.0,1243.95,2892.0
548,3890.35,1281.0,368.4,2456.25
549,2308.6,1779.75,1010.4,3011.25
550,2845.85,1873.5,585.9,3018.75
551,3441.55,1159.5,1082.7,2786.25
552,2908.5,1136.25,298.5,3108.75
553,3212.75,1267.5,299.25,3112.5
554,3618.85,1314.75,313.65,2898.75
555,3540.75,1339.5,586.5,2831.25
556,3335.35,1593.0,947.4,2696.25
557,2988.15,1755.0,283.35,2983.5
558,3501.3,1478.25,533.7,2658.75
559,3595.2,1141.5,634.8,2932.5
560,3393.5,966.0,430.5,3000.0
561,3266.75,1489.5,555.0,3018.75
562,2856.8,1746.0,1409.7,2797.5
563,3031.05,1903.5,333.45,2880.0
564,2940.05,1708.5,509.7,3093.75
565,3226.55,1837.5,383.7,2690.25
566,3087.5,1719.0,312.0,2971.5
567,3174.25,1360.5,298.5,2628.75
568,3259.05,1306.5,576.45,3180.0
569,2727.3,1818.0,299.7,3345.0
570,2608.75,2018.25,300.0,3105.0
571,2651.05,1725.0,398.7,3071.25
572,3101.55,1667.25,352.95,3086.25
573,3290.8,1748.25,299.7,2651.25
574,3399.55,1310.25,395.7,2548.5
575,3468.75,1155.0,786.0,2966.25
576,3076.25,1623.75,300.0,2850.0
577,3092.75,1774.5,297.75,2385.0
578,2922.95,1889.25,384.3,2887.5
579,2617.6,2053.5,270.15,2448.75
580,2767.7,1830.75,394.8,3198.75
581,3217.8,1523.25,451.2,2973.75
582,3375.5,1553.25,384.0,2891.25
583,2457.6,2460.0,573.9,2782.5
584,1637.75,2234.25,370.5,2737.5
585,2120.25,2437.5,285.0,2891.25
586,1827.75,2424.0,474.0,2966.25
587,2735.8,2092.65,397.8,2883.75
588,2890.5,2010.0,396.75,2958.75
589,2834.8,1648.5,334.2,2902.5
590,3852.75,1119.0,447.75,2902.5
591,2828.0,1258.5,579.0,3172.5
592,2521.25,1656.0,451.5,3011.25
593,2325.25,2050.5,356.25,2970.0
594,2280.0,2247.0,246.75,3356.25
595,3147.6,1932.45,289.95,2760.0
596,2101.5,2498.25,345.75,3262.5
597,2460.8,2278.5,304.95,3063.75
598,2018.95,2487.0,280.8,2741.25
599,2255.35,2319.0,319.65,2646.0
600,2464.15,2304.0,425.85,3060.0
601,2330.1,2229.75,393.9,2606.25
602,2676.95,2326.5,423.3,2531.25
603,2405.35,2272.5,930.9,2741.25
604,2069.1,2556.0,903.9,3105.0
605,2483.65,2216.7,259.65,3090.0
606,2645.8,2173.5,265.2,3055.5
607,2361.55,2175.75,476.7,3270.0
608,2919.5,2044.5,334.5,2467.5
609,2079.5,2372.25,353.25,3363.0
610,2160.5,2586.0,327.0,3082.5
611,1742.55,2979.0,357.45,3135.0
612,1528.5,2605.5,375.75,2756.25
613,3187.1,2120.25,228.9,2373.75
614,2564.3,1771.5,303.45,2658.75
615,3051.8,1998.75,178.95,2602.5
616,3590.25,1961.25,366.75,2919.75
617,2710.5,1830.0,202.5,2385.0
618,2647.4,1388.25,1109.85,2362.5
619,3043.5,1816.5,358.5,2647.5
620,3004.65,1488.0,267.6,2523.75
621,2137.0,2618.25,294.0,2988.75
622,3005.05,3109.5,768.45,2559.0
623,2229.8,2859.75,160.2,2666.25
624,1878.85,2878.5,84.9,2943.75
625,2962.0,2688.0,291.75,2756.25
626,2091.7,3024.0,117.3,2895.0
627,1950.45,2820.75,463.8,3015.0
628,2370.5,2584.5,270.0,2925.0
629,2548.7,2012.25,284.55,2422.5
630,2313.05,2576.25,412.95,2913.75
631,2006.3,2346.75,325.2,2793.75
632,2650.25,2297.25,328.5,2700.0
633,1869.7,2399.25,307.8,2921.25
634,2560.85,2151.0,311.4,3126.75
635,2922.55,1510.5,613.2,2109.75
636,2742.7,1419.0,1658.55,2493.75
637,3020.05,1727.25,309.45,2837.25
638,2888.0,1807.5,737.25,2981.25
639,2964.5,1860.0,368.25,2897.25
640,2350.75,2391.75,300.0,2977.5
641,2290.05,2422.5,344.7,2766.75
642,2752.05,2380.5,271.2,2786.25
643,2722.05,2301.0,299.7,2951.25
644,2334.2,2448.75,265.8,3041.25
645,1752.35,3040.5,303.9,2891.25
646,1830.95,3103.5,328.05,2887.5
647,2229.8,2529.75,347.7,2976.75
648,1648.75,2625.0,300.0,2696.25
649,1916.0,2751.0,564.0,2847.0
650,2052.5,2760.75,482.25,2692.5
651,2592.0,2197.5,300.0,2842.5
652,2835.95,2124.0,346.05,2700.0
653,3224.65,1821.75,269.85,2193.75
654,2747.6,1638.0,672.9,3367.5
655,3727.65,1420.5,359.1,2658.75
656,3550.5,1750.5,468.0,2535.0
657,2945.3,2055.75,545.7,2651.25
658,2527.55,2147.25,354.45,3018.75
659,2784.55,2126.25,346.95,2906.25
660,3165.0,1812.0,324.0,2625.0
661,3545.2,1347.0,441.3,2962.5
