iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high,tau_truth,error,covered
229,DGP 1: No investor communication,0,Fulfilled,9.379374999999996,1.3414337643557095,6.750164821862805,12.008585178137187,8.906874999999996,0.47250000000000014,TRUE
229,DGP 2: Investor communication,1,Violated,7.7037500000000065,1.7104605863933553,4.35124725066903,11.056252749330984,8.095625000000034,-0.3918750000000273,TRUE
230,DGP 1: No investor communication,0,Fulfilled,10.657499999999999,1.3460228206400093,8.01929527154558,13.295704728454417,8.906874999999996,1.750625000000003,TRUE
230,DGP 2: Investor communication,1,Violated,7.316250000000016,1.783722791434865,3.820153328787681,10.812346671212351,8.095625000000034,-0.7793750000000177,TRUE
231,DGP 1: No investor communication,0,Fulfilled,8.685624999999977,1.3569664881074737,6.025970683309328,11.345279316690625,8.906874999999996,-0.22125000000001904,TRUE
231,DGP 2: Investor communication,1,Violated,7.696249999999977,1.72296804194421,4.319232637789325,11.073267362210629,8.095625000000034,-0.3993750000000569,TRUE
232,DGP 1: No investor communication,0,Fulfilled,8.708749999999988,1.343572250040388,6.075348389920828,11.342151610079148,8.906874999999996,-0.1981250000000081,TRUE
232,DGP 2: Investor communication,1,Violated,8.214999999999975,1.7249732282290242,4.834052472671088,11.595947527328862,8.095625000000034,0.11937499999994117,TRUE
233,DGP 1: No investor communication,0,Fulfilled,7.151875,1.3034281738174816,4.5971557793177364,9.706594220682264,8.906874999999996,-1.7549999999999955,TRUE
233,DGP 2: Investor communication,1,Violated,7.489374999999989,1.6963846322192944,4.164461120850172,10.814288879149807,8.095625000000034,-0.6062500000000446,TRUE
234,DGP 1: No investor communication,0,Fulfilled,7.760625000000012,1.3056977658095295,5.201457379013334,10.31979262098669,8.906874999999996,-1.1462499999999842,TRUE
234,DGP 2: Investor communication,1,Violated,9.969999999999981,1.748249785938144,6.5434304195612185,13.396569580438744,8.095625000000034,1.8743749999999473,TRUE
235,DGP 1: No investor communication,0,Fulfilled,9.373125000000002,1.3585493715971246,6.710368231669637,12.035881768330366,8.906874999999996,0.4662500000000058,TRUE
235,DGP 2: Investor communication,1,Violated,7.108124999999995,1.7154439027057007,3.7458549506968217,10.470395049303168,8.095625000000034,-0.9875000000000389,TRUE
236,DGP 1: No investor communication,0,Fulfilled,6.777499999999997,1.3042466644409978,4.221176537695642,9.333823462304352,8.906874999999996,-2.1293749999999987,TRUE
236,DGP 2: Investor communication,1,Violated,9.630624999999997,1.735741668837218,6.228571329079049,13.032678670920944,8.095625000000034,1.5349999999999628,TRUE
237,DGP 1: No investor communication,0,Fulfilled,10.476874999999998,1.3607678460809596,7.809770021681317,13.14397997831868,8.906874999999996,1.570000000000002,TRUE
237,DGP 2: Investor communication,1,Violated,7.690624999999974,1.735293717074691,4.28944931453358,11.091800685466367,8.095625000000034,-0.40500000000005976,TRUE
238,DGP 1: No investor communication,0,Fulfilled,6.531249999999997,1.3553214797608004,3.874819899668829,9.187680100331166,8.906874999999996,-2.3756249999999985,TRUE
238,DGP 2: Investor communication,1,Violated,8.603750000000009,1.7174851502061594,5.237479105595936,11.970020894404081,8.095625000000034,0.5081249999999748,TRUE
239,DGP 1: No investor communication,0,Fulfilled,7.7937499999999975,1.3696473526383877,5.109241188828758,10.478258811171237,8.906874999999996,-1.1131249999999984,TRUE
239,DGP 2: Investor communication,1,Violated,7.814999999999969,1.793574454810826,4.299594068570751,11.330405931429187,8.095625000000034,-0.2806250000000645,TRUE
240,DGP 1: No investor communication,0,Fulfilled,9.348749999999997,1.3481252272497177,6.7064245545905505,11.991075445409443,8.906874999999996,0.44187500000000135,TRUE
240,DGP 2: Investor communication,1,Violated,9.156875000000003,1.7353928298286532,5.755505053535843,12.558244946464164,8.095625000000034,1.0612499999999692,TRUE
241,DGP 1: No investor communication,0,Fulfilled,8.968750000000012,1.3678499412945107,6.287764115062771,11.649735884937254,8.906874999999996,0.061875000000016556,TRUE
241,DGP 2: Investor communication,1,Violated,8.839375000000008,1.7810578974392903,5.348501521018998,12.330248478981016,8.095625000000034,0.7437499999999737,TRUE
242,DGP 1: No investor communication,0,Fulfilled,11.262500000000031,1.3222471036186965,8.670895676907387,13.854104323092676,8.906874999999996,2.3556250000000354,TRUE
242,DGP 2: Investor communication,1,Violated,10.522499999999983,1.7434072627264952,7.105421765056052,13.939578234943914,8.095625000000034,2.4268749999999493,TRUE
243,DGP 1: No investor communication,0,Fulfilled,8.500624999999992,1.2946658545390317,5.96307992510349,11.038170074896495,8.906874999999996,-0.40625000000000355,TRUE
243,DGP 2: Investor communication,1,Violated,9.162499999999987,1.7045617514065328,5.821558967243183,12.503441032756792,8.095625000000034,1.0668749999999534,TRUE
244,DGP 1: No investor communication,0,Fulfilled,7.833124999999999,1.3237973279688275,5.238482237181097,10.4277677628189,8.906874999999996,-1.0737499999999969,TRUE
244,DGP 2: Investor communication,1,Violated,10.025624999999998,1.7470062054422502,6.601492837333188,13.449757162666808,8.095625000000034,1.9299999999999642,TRUE
245,DGP 1: No investor communication,0,Fulfilled,8.571875000000004,1.3188005494334925,5.987025923110359,11.156724076889649,8.906874999999996,-0.33499999999999197,TRUE
245,DGP 2: Investor communication,1,Violated,11.433125000000008,1.7189312274780535,8.064019794143023,14.802230205856992,8.095625000000034,3.3374999999999737,TRUE
246,DGP 1: No investor communication,0,Fulfilled,8.756874999999987,1.330817451916191,6.1484727942442525,11.36527720575572,8.906874999999996,-0.15000000000000924,TRUE
246,DGP 2: Investor communication,1,Violated,6.867499999999987,1.7378727338729785,3.4612694416089496,10.273730558391025,8.095625000000034,-1.2281250000000465,TRUE
247,DGP 1: No investor communication,0,Fulfilled,9.26999999999999,1.3411462788637387,6.641353293427063,11.898646706572919,8.906874999999996,0.3631249999999948,TRUE
247,DGP 2: Investor communication,1,Violated,10.10437500000001,1.7187525064819313,6.735620087295425,13.473129912704595,8.095625000000034,2.008749999999976,TRUE
248,DGP 1: No investor communication,0,Fulfilled,8.986875000000015,1.2949571208361266,6.448759043161207,11.524990956838824,8.906874999999996,0.08000000000001961,TRUE
248,DGP 2: Investor communication,1,Violated,6.985624999999979,1.7392703382039931,3.5766551371201527,10.394594862879806,8.095625000000034,-1.1100000000000545,TRUE
249,DGP 1: No investor communication,0,Fulfilled,10.055624999999974,1.3322293939877914,7.444455387783903,12.666794612216044,8.906874999999996,1.1487499999999784,TRUE
249,DGP 2: Investor communication,1,Violated,8.826874999999992,1.7953748359774417,5.307940321484207,12.345809678515778,8.095625000000034,0.7312499999999584,TRUE
250,DGP 1: No investor communication,0,Fulfilled,9.01499999999999,1.3333007312901357,6.401730566671324,11.628269433328656,8.906874999999996,0.10812499999999403,TRUE
250,DGP 2: Investor communication,1,Violated,8.92437499999999,1.7142197456702624,5.564504298486277,12.284245701513704,8.095625000000034,0.8287499999999568,TRUE
251,DGP 1: No investor communication,0,Fulfilled,8.451249999999991,1.3416889252508881,5.821539706508251,11.080960293491732,8.906874999999996,-0.45562500000000483,TRUE
251,DGP 2: Investor communication,1,Violated,7.7918749999999974,1.788945609780836,4.285541604829559,11.298208395170436,8.095625000000034,-0.3037500000000364,TRUE
252,DGP 1: No investor communication,0,Fulfilled,9.0675,1.3377991968401168,6.445413574193372,11.68958642580663,8.906874999999996,0.1606250000000049,TRUE
252,DGP 2: Investor communication,1,Violated,6.161875000000002,1.7420959995127676,2.7473668409549776,9.576383159045026,8.095625000000034,-1.9337500000000318,TRUE
253,DGP 1: No investor communication,0,Fulfilled,8.749999999999998,1.333880187394307,6.135594832707157,11.36440516729284,8.906874999999996,-0.15687499999999766,TRUE
253,DGP 2: Investor communication,1,Violated,9.53937499999999,1.7478043639675696,6.113678446623554,12.965071553376427,8.095625000000034,1.443749999999957,TRUE
254,DGP 1: No investor communication,0,Fulfilled,9.542499999999986,1.3876243710547709,6.822756232732635,12.262243767267337,8.906874999999996,0.6356249999999903,TRUE
254,DGP 2: Investor communication,1,Violated,8.149375000000013,1.7388940097045467,4.741142740979102,11.557607259020925,8.095625000000034,0.053749999999979536,TRUE
255,DGP 1: No investor communication,0,Fulfilled,8.748124999999993,1.305157019439524,6.190017241898526,11.306232758101459,8.906874999999996,-0.15875000000000306,TRUE
255,DGP 2: Investor communication,1,Violated,9.698124999999997,1.757966764974853,6.252510140649285,13.14373985935071,8.095625000000034,1.6024999999999636,TRUE
256,DGP 1: No investor communication,0,Fulfilled,9.828749999999992,1.3570169572876047,7.168996763716287,12.488503236283698,8.906874999999996,0.9218749999999964,TRUE
256,DGP 2: Investor communication,1,Violated,6.889999999999988,1.7166826009129597,3.5253021022105875,10.254697897789388,8.095625000000034,-1.2056250000000457,TRUE
257,DGP 1: No investor communication,0,Fulfilled,5.989375000000003,1.327610219083784,3.387258970595786,8.591491029404219,8.906874999999996,-2.9174999999999933,FALSE
257,DGP 2: Investor communication,1,Violated,6.136874999999996,1.7564251792403922,2.6942816486888277,9.579468351311165,8.095625000000034,-1.9587500000000375,TRUE
258,DGP 1: No investor communication,0,Fulfilled,8.456250000000011,1.311739063644077,5.885241435257621,11.027258564742402,8.906874999999996,-0.4506249999999845,TRUE
258,DGP 2: Investor communication,1,Violated,8.316875000000014,1.6755728788108837,5.032752157530682,11.600997842469345,8.095625000000034,0.22124999999997996,TRUE
259,DGP 1: No investor communication,0,Fulfilled,10.72562500000001,1.3513409671577683,8.076996704370783,13.374253295629236,8.906874999999996,1.8187500000000139,TRUE
259,DGP 2: Investor communication,1,Violated,6.6637499999999665,1.7486172766929622,3.2364601376817608,10.091039862318173,8.095625000000034,-1.4318750000000673,TRUE
260,DGP 1: No investor communication,0,Fulfilled,7.356250000000002,1.3364010639554404,4.736903914647339,9.975596085352665,8.906874999999996,-1.550624999999994,TRUE
260,DGP 2: Investor communication,1,Violated,9.346874999999985,1.723837109815786,5.9681542647610435,12.725595735238926,8.095625000000034,1.251249999999951,TRUE
261,DGP 1: No investor communication,0,Fulfilled,8.814999999999985,1.3379403816813715,6.192636851904497,11.437363148095473,8.906874999999996,-0.09187500000001059,TRUE
261,DGP 2: Investor communication,1,Violated,8.934374999999982,1.7433092220947826,5.517488924694208,12.351261075305755,8.095625000000034,0.8387499999999477,TRUE
262,DGP 1: No investor communication,0,Fulfilled,9.406875000000003,1.3289911286967078,6.802052387754456,12.01169761224555,8.906874999999996,0.5000000000000071,TRUE
262,DGP 2: Investor communication,1,Violated,5.064999999999987,1.7560400956249407,1.6231614125751035,8.50683858742487,8.095625000000034,-3.0306250000000468,TRUE
263,DGP 1: No investor communication,0,Fulfilled,7.671249999999999,1.381279230278766,4.963942708653617,10.37855729134638,8.906874999999996,-1.235624999999997,TRUE
263,DGP 2: Investor communication,1,Violated,9.65874999999999,1.7218482340289263,6.283927461303295,13.033572538696685,8.095625000000034,1.5631249999999568,TRUE
264,DGP 1: No investor communication,0,Fulfilled,10.452499999999997,1.3636447385836319,7.779756312376079,13.125243687623914,8.906874999999996,1.5456250000000011,TRUE
264,DGP 2: Investor communication,1,Violated,9.483125000000019,1.7682273037479075,6.0173994846541206,12.948850515345917,8.095625000000034,1.387499999999985,TRUE
265,DGP 1: No investor communication,0,Fulfilled,7.956249999999998,1.2943694655727764,5.419285847477356,10.49321415252264,8.906874999999996,-0.9506249999999978,TRUE
265,DGP 2: Investor communication,1,Violated,7.749374999999969,1.75547274520813,4.308648419392034,11.190101580607903,8.095625000000034,-0.34625000000006523,TRUE
266,DGP 1: No investor communication,0,Fulfilled,6.65562500000001,1.364253558454634,3.9816880254289275,9.329561974571092,8.906874999999996,-2.2512499999999855,TRUE
266,DGP 2: Investor communication,1,Violated,6.396874999999941,1.7043997582603183,3.0562514738097173,9.737498526190166,8.095625000000034,-1.6987500000000928,TRUE
267,DGP 1: No investor communication,0,Fulfilled,7.311874999999991,1.3545475346524412,4.6569618320812065,9.966788167918775,8.906874999999996,-1.595000000000005,TRUE
267,DGP 2: Investor communication,1,Violated,9.058125000000004,1.719483178206314,5.687937970715629,12.42831202928438,8.095625000000034,0.9624999999999702,TRUE
268,DGP 1: No investor communication,0,Fulfilled,8.044999999999968,1.390139504982168,5.3203265702349185,10.769673429765017,8.906874999999996,-0.8618750000000279,TRUE
268,DGP 2: Investor communication,1,Violated,5.369375000000035,1.7381364052009707,1.962627645806133,8.776122354193937,8.095625000000034,-2.7262499999999985,TRUE
269,DGP 1: No investor communication,0,Fulfilled,7.47249999999997,1.3612991994820647,4.804353569015124,10.140646430984816,8.906874999999996,-1.434375000000026,TRUE
269,DGP 2: Investor communication,1,Violated,7.16625,1.7700395869466112,3.696972409584642,10.635527590415357,8.095625000000034,-0.929375000000034,TRUE
270,DGP 1: No investor communication,0,Fulfilled,9.582499999999996,1.336443725650965,6.963070297724105,12.201929702275887,8.906874999999996,0.6756250000000001,TRUE
270,DGP 2: Investor communication,1,Violated,8.725625000000004,1.7402145546758554,5.314804472835328,12.136445527164682,8.095625000000034,0.6299999999999706,TRUE
271,DGP 1: No investor communication,0,Fulfilled,8.577500000000006,1.3597374979778831,5.912414503963355,11.242585496036657,8.906874999999996,-0.32937499999999,TRUE
271,DGP 2: Investor communication,1,Violated,6.5099999999999945,1.7681523186640418,3.0444214554184725,9.975578544581516,8.095625000000034,-1.5856250000000394,TRUE
272,DGP 1: No investor communication,0,Fulfilled,9.89999999999999,1.341713773117788,7.270241004689126,12.529758995310853,8.906874999999996,0.9931249999999938,TRUE
272,DGP 2: Investor communication,1,Violated,7.963125000000012,1.7286820206845415,4.574908239458312,11.351341760541713,8.095625000000034,-0.1325000000000216,TRUE
273,DGP 1: No investor communication,0,Fulfilled,8.84625,1.3474083462109556,6.205329641426527,11.487170358573472,8.906874999999996,-0.060624999999996376,TRUE
273,DGP 2: Investor communication,1,Violated,9.1325,1.7248519205257928,5.751790235769446,12.513209764230554,8.095625000000034,1.0368749999999665,TRUE
274,DGP 1: No investor communication,0,Fulfilled,9.869999999999992,1.3717498522077658,7.181370289672771,12.558629710327214,8.906874999999996,0.9631249999999962,TRUE
274,DGP 2: Investor communication,1,Violated,9.54999999999998,1.6997981720028723,6.21839558287435,12.881604417125608,8.095625000000034,1.4543749999999456,TRUE
275,DGP 1: No investor communication,0,Fulfilled,10.789375000000012,1.328406024263544,8.185699192443465,13.393050807556559,8.906874999999996,1.8825000000000163,TRUE
275,DGP 2: Investor communication,1,Violated,12.406874999999996,1.694724760395585,9.085214469624649,15.728535530375343,8.095625000000034,4.311249999999962,FALSE
276,DGP 1: No investor communication,0,Fulfilled,9.540000000000001,1.3629664635293495,6.868585731482476,12.211414268517526,8.906874999999996,0.633125000000005,TRUE
276,DGP 2: Investor communication,1,Violated,7.623749999999992,1.7640045061833949,4.166301167880539,11.081198832119446,8.095625000000034,-0.47187500000004157,TRUE
277,DGP 1: No investor communication,0,Fulfilled,8.334374999999996,1.2852186739127898,5.815346399130928,10.853403600869065,8.906874999999996,-0.5724999999999998,TRUE
277,DGP 2: Investor communication,1,Violated,9.939374999999993,1.7129622821341977,6.581968927016966,13.29678107298302,8.095625000000034,1.8437499999999591,TRUE
278,DGP 1: No investor communication,0,Fulfilled,8.70000000000001,1.3321586111703498,6.088969122106125,11.311030877893895,8.906874999999996,-0.20687499999998593,TRUE
278,DGP 2: Investor communication,1,Violated,6.065625000000004,1.684297084941439,2.764402713514784,9.366847286485225,8.095625000000034,-2.0300000000000296,TRUE
279,DGP 1: No investor communication,0,Fulfilled,12.26750000000001,1.3443584443781063,9.632557449018922,14.9024425509811,8.906874999999996,3.360625000000015,FALSE
279,DGP 2: Investor communication,1,Violated,8.0675,1.6995387361014314,4.736404077241195,11.398595922758807,8.095625000000034,-0.02812500000003304,TRUE
280,DGP 1: No investor communication,0,Fulfilled,6.946875000000009,1.3303791149325908,4.339331934732131,9.554418065267887,8.906874999999996,-1.9599999999999866,TRUE
280,DGP 2: Investor communication,1,Violated,9.539999999999996,1.73906839180389,6.131425952064371,12.94857404793562,8.095625000000034,1.4443749999999618,TRUE
281,DGP 1: No investor communication,0,Fulfilled,8.058749999999986,1.3303785266651404,5.45120808773631,10.666291912263661,8.906874999999996,-0.8481250000000102,TRUE
281,DGP 2: Investor communication,1,Violated,8.085625000000016,1.7306896865377022,4.69347321438612,11.477776785613912,8.095625000000034,-0.01000000000001755,TRUE
282,DGP 1: No investor communication,0,Fulfilled,8.336875000000028,1.365922427542075,5.659667042017561,11.014082957982495,8.906874999999996,-0.5699999999999683,TRUE
282,DGP 2: Investor communication,1,Violated,6.8037499999999875,1.7159543876216223,3.4404794002616077,10.167020599738368,8.095625000000034,-1.2918750000000463,TRUE
283,DGP 1: No investor communication,0,Fulfilled,8.240625000000009,1.2926745775417723,5.706982828018135,10.774267171981883,8.906874999999996,-0.6662499999999874,TRUE
283,DGP 2: Investor communication,1,Violated,5.9674999999999905,1.6922391845814349,2.650711198220378,9.284288801779603,8.095625000000034,-2.1281250000000433,TRUE
284,DGP 1: No investor communication,0,Fulfilled,11.141874999999981,1.3441167549818331,8.507406160235588,13.776343839764374,8.906874999999996,2.234999999999985,TRUE
284,DGP 2: Investor communication,1,Violated,4.863125000000011,1.7887934197932263,1.3570898972052876,8.369160102794734,8.095625000000034,-3.232500000000023,TRUE
285,DGP 1: No investor communication,0,Fulfilled,9.87562500000001,1.3315790464910175,7.265730068877616,12.485519931122404,8.906874999999996,0.9687500000000142,TRUE
285,DGP 2: Investor communication,1,Violated,7.4956250000000075,1.7523434021892206,4.0610319317091355,10.93021806829088,8.095625000000034,-0.6000000000000263,TRUE
286,DGP 1: No investor communication,0,Fulfilled,10.934375000000005,1.3578051412476224,8.273076923154665,13.595673076845344,8.906874999999996,2.0275000000000087,TRUE
286,DGP 2: Investor communication,1,Violated,6.551250000000019,1.7074967782081882,3.2045563147119704,9.897943685288068,8.095625000000034,-1.5443750000000147,TRUE
287,DGP 1: No investor communication,0,Fulfilled,8.450624999999997,1.2854564660308179,5.931130326579594,10.970119673420399,8.906874999999996,-0.45624999999999893,TRUE
287,DGP 2: Investor communication,1,Violated,7.848125000000001,1.7357749503752535,4.446006097264505,11.250243902735498,8.095625000000034,-0.24750000000003247,TRUE
288,DGP 1: No investor communication,0,Fulfilled,9.7843749999999865,1.3611878179130865,7.116446876890337,12.452303123109637,8.906874999999996,0.8774999999999906,TRUE
288,DGP 2: Investor communication,1,Violated,11.831875,1.7048974318085481,8.490276033655245,15.173473966344755,8.095625000000034,3.7362499999999663,FALSE
289,DGP 1: No investor communication,0,Fulfilled,7.382499999999988,1.3350685393940929,4.765765662787565,9.99923433721241,8.906874999999996,-1.524375000000008,TRUE
289,DGP 2: Investor communication,1,Violated,10.561875000000002,1.7858530118585711,7.061603096757203,14.062146903242802,8.095625000000034,2.4662499999999685,TRUE
290,DGP 1: No investor communication,0,Fulfilled,10.387500000000008,1.3766515311393053,7.68926299896697,13.085737001033046,8.906874999999996,1.4806250000000123,TRUE
290,DGP 2: Investor communication,1,Violated,11.041249999999984,1.8050256275060033,7.503399770088217,14.57910022991175,8.095625000000034,2.94562499999995,TRUE
291,DGP 1: No investor communication,0,Fulfilled,6.954999999999998,1.3388079655003702,4.330936387619273,9.579063612380724,8.906874999999996,-1.9518749999999976,TRUE
291,DGP 2: Investor communication,1,Violated,6.381875000000033,1.706493593782296,3.0371475561867327,9.7266024438133325,8.095625000000034,-1.713750000000001,TRUE
292,DGP 1: No investor communication,0,Fulfilled,5.993125000000003,1.3222833482937935,3.4014496373441676,8.584800362655837,8.906874999999996,-2.913749999999993,FALSE
292,DGP 2: Investor communication,1,Violated,9.927499999999998,1.74500991855803,6.50728055962626,13.347719440373737,8.095625000000034,1.8318749999999646,TRUE
293,DGP 1: No investor communication,0,Fulfilled,9.183125000000004,1.3278305340993863,6.580577153165207,11.785672846834801,8.906874999999996,0.2762500000000081,TRUE
293,DGP 2: Investor communication,1,Violated,8.42875000000001,1.7905800940384853,4.919213015684578,11.938286984315441,8.095625000000034,0.3331249999999759,TRUE
294,DGP 1: No investor communication,0,Fulfilled,12.133749999999992,1.3683451334885668,9.451793538362402,14.815706461637582,8.906874999999996,3.226874999999996,FALSE
294,DGP 2: Investor communication,1,Violated,9.029375000000016,1.752438629937883,5.594595285321765,12.464154714678266,8.095625000000034,0.9337499999999821,TRUE
295,DGP 1: No investor communication,0,Fulfilled,8.434999999999997,1.3211052260274294,5.845633756986235,11.024366243013759,8.906874999999996,-0.47187499999999893,TRUE
295,DGP 2: Investor communication,1,Violated,6.769999999999973,1.7779221686301274,3.2852725494849233,10.254727450515023,8.095625000000034,-1.325625000000061,TRUE
296,DGP 1: No investor communication,0,Fulfilled,7.738750000000001,1.3481264094696979,5.096422237439393,10.38107776256061,8.906874999999996,-1.1681249999999945,TRUE
296,DGP 2: Investor communication,1,Violated,8.823750000000004,1.7391773410901086,5.414962411463391,12.232537588536616,8.095625000000034,0.7281249999999702,TRUE
297,DGP 1: No investor communication,0,Fulfilled,11.471874999999995,1.3746793970291704,8.777503381822822,14.16624661817717,8.906874999999996,2.5649999999999995,TRUE
297,DGP 2: Investor communication,1,Violated,7.687499999999991,1.7387343977444185,4.279580580420931,11.095419419579052,8.095625000000034,-0.4081250000000427,TRUE
298,DGP 1: No investor communication,0,Fulfilled,10.64625000000002,1.33206979298041,8.035393205758416,13.257106794241624,8.906874999999996,1.7393750000000239,TRUE
298,DGP 2: Investor communication,1,Violated,9.265625,1.7515559291047937,5.832575378954605,12.698674621045395,8.095625000000034,1.1699999999999662,TRUE
299,DGP 1: No investor communication,0,Fulfilled,7.130625000000009,1.4077750432399472,4.3713859152497125,9.889864084750306,8.906874999999996,-1.7762499999999868,TRUE
299,DGP 2: Investor communication,1,Violated,7.925000000000011,1.7235026811585477,4.546934744929258,11.303065255070765,8.095625000000034,-0.17062500000002245,TRUE
300,DGP 1: No investor communication,0,Fulfilled,11.994374999999982,1.372122711132748,9.305014486179797,14.683735513820167,8.906874999999996,3.087499999999986,FALSE
300,DGP 2: Investor communication,1,Violated,9.180624999999967,1.7590131836102016,5.732959160123972,12.628290839875962,8.095625000000034,1.0849999999999334,TRUE
301,DGP 1: No investor communication,0,Fulfilled,8.550000000000004,1.343694621970374,5.916358540938071,11.183641459061938,8.906874999999996,-0.3568749999999916,TRUE
301,DGP 2: Investor communication,1,Violated,9.67062499999999,1.680154843934462,6.377521505888446,12.963728494111535,8.095625000000034,1.5749999999999567,TRUE
302,DGP 1: No investor communication,0,Fulfilled,7.883749999999991,1.2949882081714312,5.345573111983986,10.421926888015996,8.906874999999996,-1.0231250000000047,TRUE
302,DGP 2: Investor communication,1,Violated,10.280000000000053,1.7535582423969356,6.8430258449020585,13.716974155098047,8.095625000000034,2.184375000000019,TRUE
303,DGP 1: No investor communication,0,Fulfilled,5.796249999999997,1.358122544280442,3.1343298132103303,8.458170186789664,8.906874999999996,-3.110624999999999,FALSE
303,DGP 2: Investor communication,1,Violated,8.948125,1.7134692918530796,5.589725187967963,12.306524812032036,8.095625000000034,0.8524999999999654,TRUE
304,DGP 1: No investor communication,0,Fulfilled,9.503124999999988,1.374970578644873,6.808182665856037,12.19806733414394,8.906874999999996,0.5962499999999924,TRUE
304,DGP 2: Investor communication,1,Violated,8.66187500000001,1.7377325977774123,5.255919108356283,12.06783089164374,8.095625000000034,0.566249999999977,TRUE
305,DGP 1: No investor communication,0,Fulfilled,9.490625000000009,1.3472870224985007,6.849942435902947,12.131307564097071,8.906874999999996,0.5837500000000126,TRUE
305,DGP 2: Investor communication,1,Violated,9.765000000000004,1.7355553900371141,6.36331143552726,13.166688564472748,8.095625000000034,1.6693749999999703,TRUE
306,DGP 1: No investor communication,0,Fulfilled,9.291250000000023,1.3601882079991432,6.625281112321702,11.957218887678344,8.906874999999996,0.384375000000027,TRUE
306,DGP 2: Investor communication,1,Violated,6.3224999999999945,1.7414453578214946,2.909267098669865,9.735732901330124,8.095625000000034,-1.7731250000000394,TRUE
307,DGP 1: No investor communication,0,Fulfilled,6.3668749999999905,1.3861229124884271,3.6500740915226735,9.083675908477307,8.906874999999996,-2.5400000000000054,TRUE
307,DGP 2: Investor communication,1,Violated,9.919374999999985,1.6851563818613982,6.616468491551644,13.222281508448326,8.095625000000034,1.8237499999999507,TRUE
308,DGP 1: No investor communication,0,Fulfilled,6.994375000000007,1.3139294790475964,4.419073221066718,9.569676778933296,8.906874999999996,-1.912499999999989,TRUE
308,DGP 2: Investor communication,1,Violated,8.901250000000022,1.76665570593729,5.438604816362934,12.36389518363711,8.095625000000034,0.8056249999999885,TRUE
309,DGP 1: No investor communication,0,Fulfilled,8.809999999999999,1.3492655590352864,6.165439504290838,11.45456049570916,8.906874999999996,-0.09687499999999716,TRUE
309,DGP 2: Investor communication,1,Violated,9.623124999999984,1.642804109103633,6.4032289461568634,12.843021053843104,8.095625000000034,1.5274999999999501,TRUE
310,DGP 1: No investor communication,0,Fulfilled,8.751875000000005,1.3277428541074932,6.149499005949319,11.354250994050691,8.906874999999996,-0.15499999999999048,TRUE
310,DGP 2: Investor communication,1,Violated,6.171875000000009,1.7516309055244972,2.7386784251719947,9.605071574828024,8.095625000000034,-1.923750000000025,TRUE
311,DGP 1: No investor communication,0,Fulfilled,8.709999999999997,1.2947476112530916,6.172294681943938,11.247705318056056,8.906874999999996,-0.19687499999999858,TRUE
311,DGP 2: Investor communication,1,Violated,9.251875000000002,1.6797371299730743,5.959590225252777,12.544159774747227,8.095625000000034,1.156249999999968,TRUE
312,DGP 1: No investor communication,0,Fulfilled,9.160000000000014,1.3579827194353529,6.4983538699067225,11.821646130093306,8.906874999999996,0.2531250000000185,TRUE
312,DGP 2: Investor communication,1,Violated,9.405624999999997,1.7550572744453266,5.965712742087157,12.845537257912838,8.095625000000034,1.3099999999999632,TRUE
313,DGP 1: No investor communication,0,Fulfilled,6.250624999999999,1.367122608033849,3.5710646882536556,8.930185311746342,8.906874999999996,-2.6562499999999964,TRUE
313,DGP 2: Investor communication,1,Violated,7.462499999999988,1.778604519385948,3.9764351420035298,10.948564857996447,8.095625000000034,-0.6331250000000459,TRUE
314,DGP 1: No investor communication,0,Fulfilled,8.465625000000001,1.3691967984624431,5.781999275013613,11.14925072498639,8.906874999999996,-0.4412499999999948,TRUE
314,DGP 2: Investor communication,1,Violated,9.234374999999996,1.7783085800882212,5.748890183027083,12.71985981697291,8.095625000000034,1.1387499999999626,TRUE
315,DGP 1: No investor communication,0,Fulfilled,8.998750000000005,1.3701191850597392,6.313316397282916,11.684183602717093,8.906874999999996,0.09187500000000881,TRUE
315,DGP 2: Investor communication,1,Violated,9.46499999999999,1.7037540449884572,6.125642071822613,12.804357928177366,8.095625000000034,1.3693749999999554,TRUE
316,DGP 1: No investor communication,0,Fulfilled,9.168750000000006,1.3175324451746309,6.58638640745773,11.751113592542282,8.906874999999996,0.2618750000000105,TRUE
316,DGP 2: Investor communication,1,Violated,6.205000000000009,1.7289299034695211,2.8162973891997476,9.593702610800271,8.095625000000034,-1.8906250000000249,TRUE
317,DGP 1: No investor communication,0,Fulfilled,7.643749999999995,1.357549382624352,4.982953210056266,10.304546789943725,8.906874999999996,-1.2631250000000005,TRUE
317,DGP 2: Investor communication,1,Violated,11.495625000000018,1.7348623216294077,8.095294849606379,14.895955150393657,8.095625000000034,3.3999999999999844,TRUE
318,DGP 1: No investor communication,0,Fulfilled,10.05375000000001,1.3784898694795509,7.3519098558200895,12.75559014417993,8.906874999999996,1.1468750000000139,TRUE
318,DGP 2: Investor communication,1,Violated,6.090625000000022,1.8079002240214732,2.547140560917935,9.63410943908211,8.095625000000034,-2.0050000000000114,TRUE
319,DGP 1: No investor communication,0,Fulfilled,7.417499999999995,1.3213973322432768,4.827561228803173,10.007438771196817,8.906874999999996,-1.4893750000000008,TRUE
