timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
16,fair_1,fair,0,4,10047.25,0.0,0.0,0.0,0.1,0.0,0.0,47.25,432.75,,
16,max_1,max,0,4,10050.25,15.0,45.0,18.0,0.4,3.0,27.0,50.25,537.0,,
17,fair_1,fair,0,4,10030.25,20.0,60.0,0.0,0.0,-20.0,60.0,30.25,492.75,,
17,max_1,max,0,4,10033.25,15.0,45.0,18.0,0.4,3.0,27.0,33.25,564.0,,
18,fair_1,fair,0,4,10025.0,15.0,45.0,6.75,0.15,-8.25,38.25,25.0,531.0,,
18,max_1,max,0,4,10029.0,20.0,60.0,24.0,0.4,4.0,36.0,29.0,600.0,,
19,fair_1,fair,0,4,10029.0,0.0,0.0,0.0,0.1,0.0,0.0,29.0,531.0,,
19,max_1,max,0,4,10033.0,20.0,60.0,24.0,0.4,4.0,36.0,33.0,636.0,,
20,fair_1,fair,0,4,10070.0,20.0,60.0,57.0,0.95,37.0,3.0,70.0,534.0,,
20,max_1,max,0,4,10074.0,20.0,60.0,24.0,0.4,4.0,36.0,74.0,672.0,,
21,fair_1,fair,0,4,10069.0,5.0,15.0,0.0,0.0,-5.0,15.0,69.0,549.0,,
21,max_1,max,0,4,10073.0,20.0,60.0,24.0,0.4,4.0,36.0,73.0,708.0,,
22,fair_1,fair,0,4,10073.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,549.0,,
22,max_1,max,0,4,10077.0,20.0,60.0,24.0,0.4,4.0,36.0,77.0,744.0,,
23,fair_1,fair,0,4,10063.0,20.0,60.0,6.0,0.1,-14.0,54.0,63.0,603.0,,
23,max_1,max,0,4,10069.5,10.0,30.0,16.5,0.55,6.5,13.5,69.5,757.5,,
24,fair_1,fair,0,4,10054.5,15.0,45.0,0.0,0.0,-15.0,45.0,54.5,648.0,,
24,max_1,max,0,4,10058.5,20.0,60.0,24.0,0.4,4.0,36.0,58.5,793.5,,
25,fair_1,fair,0,4,10045.75,15.0,45.0,2.25,0.05,-12.75,42.75,45.75,690.75,,
25,max_1,max,0,4,10049.75,20.0,60.0,24.0,0.4,4.0,36.0,49.75,829.5,,
26,fair_1,fair,0,4,10049.75,0.0,0.0,0.0,0.1,0.0,0.0,49.75,690.75,,
26,max_1,max,0,4,10038.75,20.0,60.0,9.0,0.15,-11.0,51.0,38.75,880.5,,
27,fair_1,fair,0,4,10021.75,20.0,60.0,3.0,0.05,-17.0,57.0,21.75,747.75,,
27,max_1,max,0,4,10022.5,15.0,45.0,15.75,0.35,0.75,29.25,22.5,909.75,,
28,fair_1,fair,0,4,10012.0,15.0,45.0,4.5,0.1,-10.5,40.5,12.0,788.25,,
28,max_1,max,0,4,10013.0,20.0,60.0,21.0,0.35,1.0,39.0,13.0,948.75,,
29,fair_1,fair,0,4,10013.0,0.0,0.0,0.0,0.1,0.0,0.0,13.0,788.25,,
29,max_1,max,0,4,10014.0,20.0,60.0,21.0,0.35,1.0,39.0,14.0,987.75,,
30,fair_1,fair,0,4,9994.0,20.0,60.0,0.0,0.0,-20.0,60.0,-6.0,848.25,,
30,max_1,max,0,4,9997.0,15.0,45.0,18.0,0.4,3.0,27.0,-3.0,1014.75,,
31,fair_1,fair,0,4,9988.75,15.0,45.0,6.75,0.15,-8.25,38.25,-11.25,886.5,,
31,max_1,max,0,4,9989.5,15.0,45.0,15.75,0.35,0.75,29.25,-10.5,1044.0,,
32,fair_1,fair,0,4,9989.5,0.0,0.0,0.0,0.1,0.0,0.0,-10.5,886.5,,
32,max_1,max,0,4,9990.5,20.0,60.0,21.0,0.35,1.0,39.0,-9.5,1083.0,,
33,fair_1,fair,0,4,9973.5,20.0,60.0,3.0,0.05,-17.0,57.0,-26.5,943.5,,
33,max_1,max,0,4,9974.25,15.0,45.0,15.75,0.35,0.75,29.25,-25.75,1112.25,,
34,fair_1,fair,0,4,9966.0,15.0,45.0,6.75,0.15,-8.25,38.25,-34.0,981.75,,
34,max_1,max,0,4,9966.75,15.0,45.0,15.75,0.35,0.75,29.25,-33.25,1141.5,,
35,fair_1,fair,0,4,9966.75,0.0,0.0,0.0,0.1,0.0,0.0,-33.25,981.75,,
35,max_1,max,0,4,9966.75,0.0,0.0,0.0,0.7,0.0,0.0,-33.25,1141.5,,
36,fair_1,fair,0,4,9946.75,20.0,60.0,0.0,0.0,-20.0,60.0,-53.25,1041.75,,
36,max_1,max,0,4,9947.0,5.0,15.0,5.25,0.35,0.25,9.75,-53.0,1151.25,,
37,fair_1,fair,0,4,9938.75,15.0,45.0,6.75,0.15,-8.25,38.25,-61.25,1080.0,,
37,max_1,max,0,4,9939.5,15.0,45.0,15.75,0.35,0.75,29.25,-60.5,1180.5,,
38,fair_1,fair,0,4,9939.5,0.0,0.0,0.0,0.1,0.0,0.0,-60.5,1080.0,,
38,max_1,max,0,4,9940.25,15.0,45.0,15.75,0.35,0.75,29.25,-59.75,1209.75,,
39,fair_1,fair,0,4,9923.25,20.0,60.0,3.0,0.05,-17.0,57.0,-76.75,1137.0,,
39,max_1,max,0,4,9927.25,20.0,60.0,24.0,0.4,4.0,36.0,-72.75,1245.75,,
40,fair_1,fair,0,4,9919.0,15.0,45.0,6.75,0.15,-8.25,38.25,-81.0,1175.25,,
40,max_1,max,0,4,9923.0,20.0,60.0,24.0,0.4,4.0,36.0,-77.0,1281.75,,
41,fair_1,fair,0,4,9912.5,15.0,45.0,4.5,0.1,-10.5,40.5,-87.5,1215.75,,
41,max_1,max,0,4,9916.5,20.0,60.0,24.0,0.4,4.0,36.0,-83.5,1317.75,,
42,fair_1,fair,0,4,9916.5,0.0,0.0,0.0,1.0,0.0,0.0,-83.5,1215.75,,
42,max_1,max,0,4,9920.5,20.0,60.0,24.0,0.4,4.0,36.0,-79.5,1353.75,,
43,fair_1,fair,0,4,9900.5,20.0,60.0,0.0,0.0,-20.0,60.0,-99.5,1275.75,,
43,max_1,max,0,4,9903.5,15.0,45.0,18.0,0.4,3.0,27.0,-96.5,1380.75,,
44,fair_1,fair,0,4,9895.25,15.0,45.0,6.75,0.15,-8.25,38.25,-104.75,1314.0,,
44,max_1,max,0,4,9899.25,20.0,60.0,24.0,0.4,4.0,36.0,-100.75,1416.75,,
45,fair_1,fair,0,4,9899.25,0.0,0.0,0.0,0.1,0.0,0.0,-100.75,1314.0,,
45,max_1,max,0,4,9903.25,20.0,60.0,24.0,0.4,4.0,36.0,-96.75,1452.75,,
46,fair_1,fair,0,4,9886.25,20.0,60.0,3.0,0.05,-17.0,57.0,-113.75,1371.0,,
46,max_1,max,0,4,9889.25,15.0,45.0,18.0,0.4,3.0,27.0,-110.75,1479.75,,
47,fair_1,fair,0,4,9878.25,20.0,60.0,9.0,0.15,-11.0,51.0,-121.75,1422.0,,
47,max_1,max,0,4,9879.25,20.0,60.0,21.0,0.35,1.0,39.0,-120.75,1518.75,,
48,fair_1,fair,0,4,9879.25,0.0,0.0,0.0,0.1,0.0,0.0,-120.75,1422.0,,
48,max_1,max,0,4,9883.25,20.0,60.0,24.0,0.4,4.0,36.0,-116.75,1554.75,,
49,fair_1,fair,0,4,9863.25,20.0,60.0,0.0,0.0,-20.0,60.0,-136.75,1482.0,,
49,max_1,max,0,4,9866.25,15.0,45.0,18.0,0.4,3.0,27.0,-133.75,1581.75,,
50,fair_1,fair,0,4,9858.0,15.0,45.0,6.75,0.15,-8.25,38.25,-142.0,1520.25,,
50,max_1,max,0,4,9859.0,20.0,60.0,21.0,0.35,1.0,39.0,-141.0,1620.75,,
51,fair_1,fair,0,4,9859.0,0.0,0.0,0.0,0.1,0.0,0.0,-141.0,1520.25,,
51,max_1,max,0,4,9860.0,20.0,60.0,21.0,0.35,1.0,39.0,-140.0,1659.75,,
52,fair_1,fair,0,4,9843.0,20.0,60.0,3.0,0.05,-17.0,57.0,-157.0,1577.25,,
52,max_1,max,0,4,9844.0,20.0,60.0,21.0,0.35,1.0,39.0,-156.0,1698.75,,
53,fair_1,fair,0,4,9835.75,15.0,45.0,6.75,0.15,-8.25,38.25,-164.25,1615.5,,
53,max_1,max,0,4,9836.75,20.0,60.0,21.0,0.35,1.0,39.0,-163.25,1737.75,,
54,fair_1,fair,0,4,9836.75,0.0,0.0,0.0,0.1,0.0,0.0,-163.25,1615.5,,
54,max_1,max,0,4,9837.75,20.0,60.0,21.0,0.35,1.0,39.0,-162.25,1776.75,,
55,fair_1,fair,0,4,9817.75,20.0,60.0,0.0,0.0,-20.0,60.0,-182.25,1675.5,,
55,max_1,max,0,4,9818.75,20.0,60.0,21.0,0.35,1.0,39.0,-181.25,1815.75,,
56,fair_1,fair,0,4,9810.5,15.0,45.0,6.75,0.15,-8.25,38.25,-189.5,1713.75,,
56,max_1,max,0,4,9811.5,20.0,60.0,21.0,0.35,1.0,39.0,-188.5,1854.75,,
57,fair_1,fair,0,4,9811.5,0.0,0.0,0.0,0.1,0.0,0.0,-188.5,1713.75,,
57,max_1,max,0,4,9812.5,20.0,60.0,21.0,0.35,1.0,39.0,-187.5,1893.75,,
58,fair_1,fair,0,4,9795.5,20.0,60.0,3.0,0.05,-17.0,57.0,-204.5,1770.75,,
58,max_1,max,0,4,9796.5,20.0,60.0,21.0,0.35,1.0,39.0,-203.5,1932.75,,
59,fair_1,fair,0,4,9788.25,15.0,45.0,6.75,0.15,-8.25,38.25,-211.75,1809.0,,
59,max_1,max,0,4,9789.25,20.0,60.0,21.0,0.35,1.0,39.0,-210.75,1971.75,,
60,fair_1,fair,0,4,9782.25,10.0,30.0,3.0,0.1,-7.0,27.0,-217.75,1836.0,,
60,max_1,max,0,4,9783.25,20.0,60.0,21.0,0.35,1.0,39.0,-216.75,2010.75,,
61,fair_1,fair,0,4,9783.25,0.0,0.0,0.0,0.05,0.0,0.0,-216.75,1836.0,,
61,max_1,max,0,4,9783.5,5.0,15.0,5.25,0.35,0.25,9.75,-216.5,2020.5,,
62,fair_1,fair,0,4,9763.5,20.0,60.0,0.0,0.0,-20.0,60.0,-236.5,1896.0,,
62,max_1,max,0,4,9764.5,20.0,60.0,21.0,0.35,1.0,39.0,-235.5,2059.5,,
63,fair_1,fair,0,4,9756.25,15.0,45.0,6.75,0.15,-8.25,38.25,-243.75,1934.25,,
63,max_1,max,0,4,9757.25,20.0,60.0,21.0,0.35,1.0,39.0,-242.75,2098.5,,
64,fair_1,fair,0,4,9757.25,0.0,0.0,0.0,0.1,0.0,0.0,-242.75,1934.25,,
64,max_1,max,0,4,9758.25,20.0,60.0,21.0,0.35,1.0,39.0,-241.75,2137.5,,
65,fair_1,fair,0,4,9786.25,20.0,60.0,48.0,0.8,28.0,12.0,-213.75,1946.25,,
65,max_1,max,0,4,9787.25,20.0,60.0,21.0,0.35,1.0,39.0,-212.75,2176.5,,
66,fair_1,fair,0,4,9787.25,0.0,0.0,0.0,0.0,0.0,0.0,-212.75,1946.25,,
66,max_1,max,0,4,9787.5,5.0,15.0,5.25,0.35,0.25,9.75,-212.5,2186.25,,
67,fair_1,fair,0,4,9787.5,0.0,0.0,0.0,0.0,0.0,0.0,-212.5,1946.25,,
67,max_1,max,0,4,9788.25,15.0,45.0,15.75,0.35,0.75,29.25,-211.75,2215.5,,
68,fair_1,fair,0,4,9771.25,20.0,60.0,3.0,0.05,-17.0,57.0,-228.75,2003.25,,
68,max_1,max,0,4,9772.25,20.0,60.0,21.0,0.35,1.0,39.0,-227.75,2254.5,,
69,fair_1,fair,0,4,9757.25,15.0,45.0,0.0,0.0,-15.0,45.0,-242.75,2048.25,,
69,max_1,max,0,4,9757.75,10.0,30.0,10.5,0.35,0.5,19.5,-242.25,2274.0,,
70,fair_1,fair,0,4,9749.25,10.0,30.0,1.5,0.05,-8.5,28.5,-250.75,2076.75,,
70,max_1,max,0,4,9750.0,15.0,45.0,15.75,0.35,0.75,29.25,-250.0,2303.25,,
71,fair_1,fair,0,4,9750.0,0.0,0.0,0.0,0.05,0.0,0.0,-250.0,2076.75,,
71,max_1,max,0,4,9750.75,15.0,45.0,15.75,0.35,0.75,29.25,-249.25,2332.5,,
72,fair_1,fair,0,4,9790.75,20.0,60.0,60.0,1.0,40.0,0.0,-209.25,2076.75,,
72,max_1,max,0,4,9791.75,20.0,60.0,21.0,0.35,1.0,39.0,-208.25,2371.5,,
73,fair_1,fair,0,4,9771.75,20.0,60.0,0.0,0.0,-20.0,60.0,-228.25,2136.75,,
73,max_1,max,0,4,9772.75,20.0,60.0,21.0,0.35,1.0,39.0,-227.25,2410.5,,
74,fair_1,fair,0,4,9772.75,0.0,0.0,0.0,0.05,0.0,0.0,-227.25,2136.75,,
74,max_1,max,0,4,9772.75,0.0,0.0,0.0,0.35,0.0,0.0,-227.25,2410.5,,
75,fair_1,fair,0,4,9772.75,0.0,0.0,0.0,0.05,0.0,0.0,-227.25,2136.75,,
75,max_1,max,0,4,9762.25,15.0,45.0,4.5,0.1,-10.5,40.5,-237.75,2451.0,,
76,fair_1,fair,0,4,9802.25,20.0,60.0,60.0,1.0,40.0,0.0,-197.75,2136.75,,
76,max_1,max,0,4,9802.5,5.0,15.0,5.25,0.35,0.25,9.75,-197.5,2460.75,,
77,fair_1,fair,0,4,9788.5,20.0,60.0,6.0,0.1,-14.0,54.0,-211.5,2190.75,,
77,max_1,max,0,4,9789.5,20.0,60.0,21.0,0.35,1.0,39.0,-210.5,2499.75,,
78,fair_1,fair,0,4,9789.5,0.0,0.0,0.0,0.65,0.0,0.0,-210.5,2190.75,,
78,max_1,max,0,4,9790.5,20.0,60.0,21.0,0.35,1.0,39.0,-209.5,2538.75,,
79,fair_1,fair,0,4,9773.5,20.0,60.0,3.0,0.05,-17.0,57.0,-226.5,2247.75,,
79,max_1,max,0,4,9778.75,15.0,45.0,20.25,0.45,5.25,24.75,-221.25,2563.5,,
80,fair_1,fair,0,4,9758.75,20.0,60.0,0.0,0.0,-20.0,60.0,-241.25,2307.75,,
80,max_1,max,0,4,9765.75,20.0,60.0,27.0,0.45,7.0,33.0,-234.25,2596.5,,
81,fair_1,fair,0,4,9751.75,20.0,60.0,6.0,0.1,-14.0,54.0,-248.25,2361.75,,
81,max_1,max,0,4,9758.75,20.0,60.0,27.0,0.45,7.0,33.0,-241.25,2629.5,,
82,fair_1,fair,0,4,9758.75,0.0,0.0,0.0,0.05,0.0,0.0,-241.25,2361.75,,
82,max_1,max,0,4,9765.75,20.0,60.0,27.0,0.45,7.0,33.0,-234.25,2662.5,,
83,fair_1,fair,0,4,9795.75,15.0,45.0,45.0,1.0,30.0,0.0,-204.25,2361.75,,
83,max_1,max,0,4,9802.75,20.0,60.0,27.0,0.45,7.0,33.0,-197.25,2695.5,,
84,fair_1,fair,0,4,9810.5,5.0,15.0,12.75,0.85,7.75,2.25,-189.5,2364.0,,
84,max_1,max,0,4,9815.75,15.0,45.0,20.25,0.45,5.25,24.75,-184.25,2720.25,,
85,fair_1,fair,0,4,9798.75,20.0,60.0,3.0,0.05,-17.0,57.0,-201.25,2421.0,,
85,max_1,max,0,4,9799.75,20.0,60.0,21.0,0.35,1.0,39.0,-200.25,2759.25,,
86,fair_1,fair,0,4,9827.5,15.0,45.0,42.75,0.95,27.75,2.25,-172.5,2423.25,,
86,max_1,max,0,4,9834.5,20.0,60.0,27.0,0.45,7.0,33.0,-165.5,2792.25,,
87,fair_1,fair,0,4,9834.5,0.0,0.0,0.0,0.1,0.0,0.0,-165.5,2423.25,,
87,max_1,max,0,4,9841.5,20.0,60.0,27.0,0.45,7.0,33.0,-158.5,2825.25,,
88,fair_1,fair,0,4,9841.5,0.0,0.0,0.0,0.15,0.0,0.0,-158.5,2423.25,,
88,max_1,max,0,4,9842.5,20.0,60.0,21.0,0.35,1.0,39.0,-157.5,2864.25,,
89,fair_1,fair,0,4,9825.5,20.0,60.0,3.0,0.05,-17.0,57.0,-174.5,2480.25,,
89,max_1,max,0,4,9832.5,20.0,60.0,27.0,0.45,7.0,33.0,-167.5,2897.25,,
90,fair_1,fair,0,4,9849.0,15.0,45.0,31.5,0.7,16.5,13.5,-151.0,2493.75,,
90,max_1,max,0,4,9856.0,20.0,60.0,27.0,0.45,7.0,33.0,-144.0,2930.25,,
91,fair_1,fair,0,4,9864.5,5.0,15.0,13.5,0.9,8.5,1.5,-135.5,2495.25,,
91,max_1,max,0,4,9871.5,20.0,60.0,27.0,0.45,7.0,33.0,-128.5,2963.25,,
92,fair_1,fair,0,4,9868.0,5.0,15.0,1.5,0.1,-3.5,13.5,-132.0,2508.75,,
92,max_1,max,0,4,9875.0,20.0,60.0,27.0,0.45,7.0,33.0,-125.0,2996.25,,
93,fair_1,fair,0,4,9875.0,0.0,0.0,0.0,0.05,0.0,0.0,-125.0,2508.75,,
93,max_1,max,0,4,9882.0,20.0,60.0,27.0,0.45,7.0,33.0,-118.0,3029.25,,
94,fair_1,fair,0,4,9882.0,0.0,0.0,0.0,0.9,0.0,0.0,-118.0,2508.75,,
94,max_1,max,0,4,9889.0,20.0,60.0,27.0,0.45,7.0,33.0,-111.0,3062.25,,
95,fair_1,fair,0,4,9884.75,5.0,15.0,0.75,0.05,-4.25,14.25,-115.25,2523.0,,
95,max_1,max,0,4,9890.0,15.0,45.0,20.25,0.45,5.25,24.75,-110.0,3087.0,,
96,fair_1,fair,0,4,9890.0,0.0,0.0,0.0,0.05,0.0,0.0,-110.0,2523.0,,
96,max_1,max,0,4,9890.75,15.0,45.0,15.75,0.35,0.75,29.25,-109.25,3116.25,,
97,fair_1,fair,0,4,9930.75,20.0,60.0,60.0,1.0,40.0,0.0,-69.25,2523.0,,
97,max_1,max,0,4,9937.75,20.0,60.0,27.0,0.45,7.0,33.0,-62.25,3149.25,,
98,fair_1,fair,0,4,9934.25,5.0,15.0,1.5,0.1,-3.5,13.5,-65.75,2536.5,,
98,max_1,max,0,4,9914.25,20.0,60.0,0.0,0.0,-20.0,60.0,-85.75,3209.25,,
99,fair_1,fair,0,4,9900.25,20.0,60.0,6.0,0.1,-14.0,54.0,-99.75,2590.5,,
99,max_1,max,0,4,9885.25,15.0,45.0,0.0,0.0,-15.0,45.0,-114.75,3254.25,,
100,fair_1,fair,0,4,9913.0,15.0,45.0,42.75,0.95,27.75,2.25,-87.0,2592.75,"[-0.9376650452613831, 0.03598147630691528, 0.22412139177322388, 0.8929935097694397, 0.22478324174880981]","{""own"": [0.0, 0.0, 20.0, 60.0, 5.0, 1.5, 20.0, 6.0], ""others"": [0.0, 0.0]}"
100,max_1,max,0,4,9923.0,5.0,15.0,15.0,1.0,10.0,0.0,-77.0,3254.25,"[0.8562971949577332, 0.5306158065795898, -0.15521162748336792, -0.988002359867096, 0.9070293307304382]","{""own"": [15.0, 15.75, 20.0, 27.0, 20.0, 0.0, 15.0, 0.0], ""others"": [0.0, 0.0]}"
101,fair_1,fair,0,4,9919.5,5.0,15.0,1.5,0.1,-3.5,13.5,-80.5,2606.25,,
101,max_1,max,0,4,9920.25,15.0,45.0,15.75,0.35,0.75,29.25,-79.75,3283.5,,
102,fair_1,fair,0,4,9920.25,0.0,0.0,0.0,1.0,0.0,0.0,-79.75,2606.25,,
102,max_1,max,0,4,9921.0,15.0,45.0,15.75,0.35,0.75,29.25,-79.0,3312.75,,
103,fair_1,fair,0,4,9904.0,20.0,60.0,3.0,0.05,-17.0,57.0,-96.0,2663.25,,
103,max_1,max,0,4,9905.0,20.0,60.0,21.0,0.35,1.0,39.0,-95.0,3351.75,,
104,fair_1,fair,0,4,9926.0,15.0,45.0,36.0,0.8,21.0,9.0,-74.0,2672.25,,
104,max_1,max,0,4,9933.0,20.0,60.0,27.0,0.45,7.0,33.0,-67.0,3384.75,,
105,fair_1,fair,0,4,9943.0,5.0,15.0,15.0,1.0,10.0,0.0,-57.0,2672.25,,
105,max_1,max,0,4,9948.25,15.0,45.0,20.25,0.45,5.25,24.75,-51.75,3409.5,,
106,fair_1,fair,0,4,9968.25,10.0,30.0,30.0,1.0,20.0,0.0,-31.75,2672.25,,
106,max_1,max,0,4,9969.25,20.0,60.0,21.0,0.35,1.0,39.0,-30.75,3448.5,,
107,fair_1,fair,0,4,10000.25,20.0,60.0,51.0,0.85,31.0,9.0,0.25,2681.25,,
107,max_1,max,0,4,10007.25,20.0,60.0,27.0,0.45,7.0,33.0,7.25,3481.5,,
108,fair_1,fair,0,4,10009.0,5.0,15.0,6.75,0.45,1.75,8.25,9.0,2689.5,,
108,max_1,max,0,4,10014.25,15.0,45.0,20.25,0.45,5.25,24.75,14.25,3506.25,,
109,fair_1,fair,0,4,10014.25,0.0,0.0,0.0,0.05,0.0,0.0,14.25,2689.5,,
109,max_1,max,0,4,10015.0,15.0,45.0,15.75,0.35,0.75,29.25,15.0,3535.5,,
110,fair_1,fair,0,4,9998.0,20.0,60.0,3.0,0.05,-17.0,57.0,-2.0,2746.5,,
110,max_1,max,0,4,10003.25,15.0,45.0,20.25,0.45,5.25,24.75,3.25,3560.25,,
111,fair_1,fair,0,4,9988.25,15.0,45.0,0.0,0.0,-15.0,45.0,-11.75,2791.5,,
111,max_1,max,0,4,9993.5,15.0,45.0,20.25,0.45,5.25,24.75,-6.5,3585.0,,
112,fair_1,fair,0,4,9993.5,0.0,0.0,0.0,0.05,0.0,0.0,-6.5,2791.5,,
112,max_1,max,0,4,9994.25,15.0,45.0,15.75,0.35,0.75,29.25,-5.75,3614.25,,
113,fair_1,fair,0,4,9974.25,20.0,60.0,0.0,0.0,-20.0,60.0,-25.75,2851.5,,
113,max_1,max,0,4,9999.75,15.0,45.0,40.5,0.9,25.5,4.5,-0.25,3618.75,,
114,fair_1,fair,0,4,9998.5,5.0,15.0,3.75,0.25,-1.25,11.25,-1.5,2862.75,,
114,max_1,max,0,4,10003.75,15.0,45.0,20.25,0.45,5.25,24.75,3.75,3643.5,,
115,fair_1,fair,0,4,10003.75,0.0,0.0,0.0,0.1,0.0,0.0,3.75,2862.75,,
115,max_1,max,0,4,9988.75,15.0,45.0,0.0,0.0,-15.0,45.0,-11.25,3688.5,,
116,fair_1,fair,0,4,9971.75,20.0,60.0,3.0,0.05,-17.0,57.0,-28.25,2919.75,,
116,max_1,max,0,4,9979.25,15.0,45.0,22.5,0.5,7.5,22.5,-20.75,3711.0,,
117,fair_1,fair,0,4,9968.75,15.0,45.0,4.5,0.1,-10.5,40.5,-31.25,2960.25,,
117,max_1,max,0,4,9960.5,15.0,45.0,6.75,0.15,-8.25,38.25,-39.5,3749.25,,
118,fair_1,fair,0,4,9950.0,15.0,45.0,4.5,0.1,-10.5,40.5,-50.0,3000.75,,
118,max_1,max,0,4,9950.0,0.0,0.0,0.0,0.6,0.0,0.0,-50.0,3749.25,,
119,fair_1,fair,0,4,9950.0,0.0,0.0,0.0,0.05,0.0,0.0,-50.0,3000.75,,
119,max_1,max,0,4,9955.25,15.0,45.0,20.25,0.45,5.25,24.75,-44.75,3774.0,,
120,fair_1,fair,0,4,9935.25,20.0,60.0,0.0,0.0,-20.0,60.0,-64.75,3060.75,,
120,max_1,max,0,4,9936.0,15.0,45.0,15.75,0.35,0.75,29.25,-64.0,3803.25,,
121,fair_1,fair,0,4,9927.75,15.0,45.0,6.75,0.15,-8.25,38.25,-72.25,3099.0,,
121,max_1,max,0,4,9933.0,15.0,45.0,20.25,0.45,5.25,24.75,-67.0,3828.0,,
122,fair_1,fair,0,4,9933.0,0.0,0.0,0.0,0.1,0.0,0.0,-67.0,3099.0,,
122,max_1,max,0,4,9938.25,15.0,45.0,20.25,0.45,5.25,24.75,-61.75,3852.75,,
123,fair_1,fair,0,4,9925.5,15.0,45.0,2.25,0.05,-12.75,42.75,-74.5,3141.75,,
123,max_1,max,0,4,9930.75,15.0,45.0,20.25,0.45,5.25,24.75,-69.25,3877.5,,
