episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
87,247.5,56.25,0.825,86.25,0.4
88,212.5,33.75,0.9,93.75,0.375
89,32.5,11.25,0.875,56.25,0.3
90,396.25,11.25,0.975,82.5,0.35
91,411.25,11.25,0.975,67.5,0.4
92,88.75,123.75,0.6,127.5,0.35
93,162.5,11.25,0.875,86.25,0.45
94,143.75,165.0,0.65,71.25,0.3
95,190.0,15.0,0.825,285.0,0.4
96,223.75,45.0,0.85,221.25,0.3
97,120.0,146.25,0.5,123.75,0.45
98,128.75,22.5,0.8,48.75,0.55
99,2.5,7.5,0.85,90.0,0.3
100,42.5,82.5,0.7,105.0,0.375
101,160.0,7.5,0.8,262.5,0.55
102,-46.25,45.0,0.675,221.25,0.225
103,131.25,82.5,0.75,236.25,0.4
104,32.5,52.5,0.725,225.0,0.2
105,82.5,56.25,0.8,71.25,0.35
106,115.0,172.5,0.625,142.5,0.3
107,103.75,67.5,0.775,168.75,0.25
108,65.0,56.25,0.775,258.75,0.3
109,165.0,195.0,0.675,0.0,0.275
110,96.25,41.25,0.775,112.5,0.325
111,46.25,63.75,0.675,30.0,0.325
112,23.75,131.25,0.525,105.0,0.325
113,53.75,18.75,0.725,37.5,0.325
114,30.0,7.5,0.5,142.5,0.375
115,61.25,266.25,0.475,172.5,0.3
116,62.5,75.0,0.725,202.5,0.3
117,6.25,18.75,0.475,165.0,0.3
118,20.0,11.25,0.6,258.75,0.275
119,26.25,3.75,0.425,0.0,0.375
120,143.75,71.25,0.6,315.0,0.475
121,-47.5,90.0,0.45,247.5,0.225
122,-16.25,0.0,0.125,176.25,0.275
123,73.75,78.75,0.7,157.5,0.325
124,82.5,187.5,0.475,90.0,0.425
125,125.0,120.0,0.625,45.0,0.3
126,32.5,15.0,0.4,22.5,0.3
127,-17.5,45.0,0.175,142.5,0.275
128,1.25,221.25,0.4,37.5,0.3
129,67.5,101.25,0.65,11.25,0.25
130,95.0,116.25,0.575,108.75,0.325
131,13.75,11.25,0.45,45.0,0.225
132,-31.25,108.75,0.2,292.5,0.275
133,76.25,71.25,0.25,292.5,0.5
134,76.25,60.0,0.675,303.75,0.375
135,47.5,0.0,0.475,112.5,0.3
136,6.25,135.0,0.475,138.75,0.275
137,-20.0,108.75,0.3,191.25,0.25
138,2.5,315.0,0.325,22.5,0.3
139,-20.0,165.0,0.325,165.0,0.3
140,-12.5,202.5,0.325,60.0,0.275
141,-7.5,161.25,0.35,146.25,0.25
142,35.0,307.5,0.45,187.5,0.225
143,23.75,67.5,0.45,138.75,0.225
144,-45.0,217.5,0.2,67.5,0.35
145,-40.0,213.75,0.225,176.25,0.3
146,-72.5,225.0,0.275,217.5,0.2
147,-28.75,108.75,0.2,180.0,0.325
148,-50.0,176.25,0.175,243.75,0.275
149,111.25,183.75,0.325,285.0,0.525
150,-15.0,183.75,0.275,11.25,0.325
151,40.0,255.0,0.425,135.0,0.35
152,-12.5,142.5,0.35,90.0,0.225
153,-13.75,63.75,0.275,180.0,0.25
154,12.5,78.75,0.45,168.75,0.3
155,31.25,172.5,0.475,146.25,0.25
156,2.5,198.75,0.35,228.75,0.3
157,-32.5,48.75,0.25,243.75,0.3
158,25.0,165.0,0.5,120.0,0.275
159,25.0,127.5,0.55,157.5,0.225
160,12.5,142.5,0.525,195.0,0.275
161,48.75,281.25,0.4,120.0,0.3
162,40.0,206.25,0.375,213.75,0.275
163,15.0,11.25,0.475,183.75,0.25
164,-15.0,135.0,0.5,120.0,0.275
165,-21.25,67.5,0.225,93.75,0.3
166,-20.0,101.25,0.325,168.75,0.25
167,13.75,41.25,0.475,135.0,0.325
168,-16.25,67.5,0.35,168.75,0.25
169,12.5,135.0,0.4,112.5,0.325
170,65.0,112.5,0.525,82.5,0.275
171,106.25,11.25,0.375,172.5,0.525
172,2.5,165.0,0.45,142.5,0.45
173,56.25,135.0,0.3,168.75,0.45
174,3.75,56.25,0.375,90.0,0.2
175,23.75,116.25,0.5,300.0,0.325
176,-42.5,232.5,0.3,270.0,0.25
177,5.0,180.0,0.4,45.0,0.25
178,-17.5,206.25,0.3,71.25,0.225
179,70.0,247.5,0.3,292.5,0.475
180,-12.5,90.0,0.25,142.5,0.3
181,-17.5,0.0,0.25,127.5,0.225
182,30.0,142.5,0.475,127.5,0.375
183,5.0,191.25,0.4,123.75,0.25
184,3.75,78.75,0.25,37.5,0.325
185,-18.75,135.0,0.3,213.75,0.325
186,-3.75,183.75,0.25,90.0,0.275
187,40.0,82.5,0.475,157.5,0.425
188,0.0,120.0,0.3,120.0,0.35
189,1.25,138.75,0.45,0.0,0.3
190,11.25,165.0,0.4,153.75,0.35
191,3.75,221.25,0.325,15.0,0.375
192,11.25,11.25,0.2,187.5,0.375
193,50.0,165.0,0.275,315.0,0.45
194,-5.0,206.25,0.4,168.75,0.275
195,17.5,86.25,0.375,236.25,0.325
196,-10.0,311.25,0.225,168.75,0.4
197,-21.25,123.75,0.325,67.5,0.25
198,20.0,67.5,0.35,172.5,0.325
199,-23.75,258.75,0.25,45.0,0.225
200,-5.0,303.75,0.325,71.25,0.45
201,-5.0,116.25,0.25,48.75,0.375
202,-22.5,202.5,0.3,210.0,0.3
203,-5.0,75.0,0.4,150.0,0.275
204,-26.25,150.0,0.25,86.25,0.275
205,18.75,146.25,0.4,195.0,0.325
206,78.75,183.75,0.125,277.5,0.525
207,51.25,97.5,0.475,191.25,0.325
208,56.25,82.5,0.425,341.25,0.4
209,10.0,330.0,0.325,120.0,0.3
210,51.25,56.25,0.65,112.5,0.3
211,77.5,270.0,0.4,322.5,0.4
212,148.75,172.5,0.5,228.75,0.45
213,-17.5,270.0,0.225,97.5,0.375
214,45.0,277.5,0.425,37.5,0.325
215,52.5,262.5,0.45,75.0,0.325
216,-16.25,0.0,0.225,146.25,0.25
217,-36.25,165.0,0.45,341.25,0.225
218,120.0,11.25,0.6,288.75,0.45
219,125.0,127.5,0.625,277.5,0.425
220,16.25,217.5,0.425,146.25,0.3
221,20.0,367.5,0.35,322.5,0.325
222,26.25,37.5,0.5,26.25,0.45
223,195.0,45.0,0.725,270.0,0.525
224,47.5,18.75,0.675,243.75,0.375
225,36.25,225.0,0.4,168.75,0.25
226,30.0,157.5,0.5,82.5,0.225
227,85.0,86.25,0.725,168.75,0.4
228,-11.25,296.25,0.275,105.0,0.325
229,46.25,82.5,0.65,101.25,0.375
230,33.75,67.5,0.7,108.75,0.425
231,98.75,105.0,0.6,86.25,0.475
232,28.75,120.0,0.6,161.25,0.275
233,53.75,236.25,0.45,0.0,0.25
234,81.25,45.0,0.775,213.75,0.4
235,43.75,67.5,0.75,138.75,0.3
236,67.5,97.5,0.675,225.0,0.325
237,55.0,45.0,0.625,0.0,0.3
238,63.75,243.75,0.5,292.5,0.325
239,36.25,191.25,0.45,202.5,0.325
240,53.75,138.75,0.575,37.5,0.3
241,185.0,11.25,0.75,273.75,0.525
242,18.75,165.0,0.525,56.25,0.225
243,120.0,75.0,0.7,285.0,0.5
244,-20.0,97.5,0.4,232.5,0.225
245,22.5,157.5,0.45,150.0,0.3
246,153.75,33.75,0.75,202.5,0.575
247,91.25,123.75,0.675,165.0,0.35
248,71.25,60.0,0.725,48.75,0.35
249,95.0,307.5,0.45,157.5,0.4
250,128.75,138.75,0.65,82.5,0.325
251,112.5,255.0,0.525,52.5,0.325
252,76.25,127.5,0.625,56.25,0.25
253,137.5,93.75,0.7,318.75,0.45
254,128.75,127.5,0.575,33.75,0.45
255,41.25,30.0,0.8,258.75,0.275
256,61.25,82.5,0.7,176.25,0.425
257,81.25,116.25,0.6,22.5,0.3
258,88.75,37.5,0.825,303.75,0.35
259,80.0,288.75,0.5,191.25,0.25
260,41.25,63.75,0.775,135.0,0.325
261,36.25,78.75,0.7,135.0,0.25
262,41.25,71.25,0.65,157.5,0.2
263,88.75,161.25,0.575,150.0,0.425
264,20.0,71.25,0.775,378.75,0.2
265,117.5,285.0,0.525,97.5,0.3
266,83.75,75.0,0.725,71.25,0.35
267,107.5,52.5,0.775,330.0,0.4
268,76.25,86.25,0.75,97.5,0.225
269,111.25,101.25,0.625,37.5,0.35
270,61.25,63.75,0.6,105.0,0.325
271,41.25,180.0,0.5,168.75,0.325
272,43.75,262.5,0.425,33.75,0.325
273,73.75,86.25,0.7,60.0,0.3
274,82.5,251.25,0.525,146.25,0.225
275,85.0,93.75,0.675,71.25,0.225
276,101.25,120.0,0.625,78.75,0.25
277,-6.25,0.0,0.875,56.25,0.225
278,12.5,37.5,0.825,0.0,0.225
279,18.75,108.75,0.55,112.5,0.25
280,71.25,108.75,0.6,90.0,0.3
281,18.75,22.5,0.775,138.75,0.425
282,31.25,232.5,0.425,56.25,0.3
283,16.25,33.75,0.825,180.0,0.4
284,98.75,108.75,0.675,262.5,0.35
285,-3.75,0.0,0.725,63.75,0.25
286,20.0,45.0,0.65,195.0,0.325
287,65.0,75.0,0.65,60.0,0.375
288,135.0,180.0,0.625,75.0,0.35
289,57.5,30.0,0.8,202.5,0.25
290,-3.75,37.5,0.725,56.25,0.3
291,15.0,0.0,0.8,105.0,0.375
292,15.0,225.0,0.45,150.0,0.3
293,37.5,146.25,0.5,56.25,0.375
294,80.0,78.75,0.725,11.25,0.4
295,48.75,33.75,0.825,157.5,0.25
296,58.75,26.25,0.8,105.0,0.275
297,55.0,315.0,0.45,120.0,0.225
298,58.75,75.0,0.725,56.25,0.25
299,21.25,75.0,0.575,153.75,0.275
300,63.75,101.25,0.675,135.0,0.25
301,81.25,303.75,0.475,45.0,0.325
302,7.5,172.5,0.55,180.0,0.2
303,121.25,101.25,0.675,337.5,0.425
304,63.75,33.75,0.8,202.5,0.25
305,143.75,180.0,0.6,266.25,0.375
306,67.5,108.75,0.675,213.75,0.25
307,111.25,97.5,0.75,191.25,0.35
308,-25.0,292.5,0.3,232.5,0.3
309,-16.25,26.25,0.775,210.0,0.225
310,110.0,90.0,0.8,90.0,0.25
311,46.25,0.0,0.75,33.75,0.25
312,58.75,86.25,0.775,105.0,0.2
313,65.0,97.5,0.75,157.5,0.225
314,70.0,67.5,0.85,22.5,0.375
315,95.0,0.0,0.9,135.0,0.275
316,103.75,255.0,0.575,101.25,0.25
317,141.25,123.75,0.75,45.0,0.225
318,123.75,142.5,0.675,213.75,0.275
319,6.25,97.5,0.7,206.25,0.25
320,133.75,67.5,0.75,258.75,0.25
321,248.75,22.5,0.9,258.75,0.425
322,77.5,153.75,0.625,168.75,0.325
323,112.5,26.25,0.85,191.25,0.25
324,42.5,0.0,0.85,97.5,0.325
325,146.25,71.25,0.775,202.5,0.3
326,66.25,150.0,0.575,33.75,0.25
327,98.75,142.5,0.7,78.75,0.35
328,35.0,0.0,1.0,135.0,0.25
329,157.5,22.5,0.95,90.0,0.225
330,141.25,138.75,0.7,0.0,0.275
331,58.75,15.0,0.825,56.25,0.325
332,2.5,11.25,0.85,56.25,0.3
333,126.25,90.0,0.75,123.75,0.325
334,75.0,63.75,0.8,131.25,0.3
335,-16.25,45.0,0.6,281.25,0.3
336,70.0,30.0,0.8,240.0,0.275
337,30.0,0.0,0.875,150.0,0.325
338,81.25,210.0,0.55,168.75,0.25
339,145.0,48.75,0.875,86.25,0.325
340,111.25,131.25,0.725,157.5,0.225
341,101.25,0.0,1.0,198.75,0.3
342,71.25,15.0,0.775,183.75,0.3
343,137.5,180.0,0.65,82.5,0.35
344,152.5,127.5,0.65,270.0,0.375
345,75.0,281.25,0.425,123.75,0.425
346,66.25,243.75,0.5,180.0,0.25
347,163.75,30.0,0.9,146.25,0.325
348,200.0,30.0,0.9,210.0,0.375
349,181.25,78.75,0.825,0.0,0.275
350,147.5,78.75,0.725,93.75,0.4
351,41.25,7.5,0.9,101.25,0.25
352,132.5,97.5,0.75,150.0,0.325
353,-11.25,0.0,0.9,281.25,0.275
354,96.25,131.25,0.675,142.5,0.225
355,37.5,11.25,0.875,101.25,0.25
356,90.0,153.75,0.675,116.25,0.375
357,135.0,176.25,0.575,168.75,0.375
358,188.75,0.0,1.0,281.25,0.45
359,67.5,60.0,0.75,172.5,0.375
360,75.0,97.5,0.75,37.5,0.375
361,138.75,195.0,0.6,356.25,0.375
362,82.5,82.5,0.625,105.0,0.35
363,120.0,105.0,0.7,105.0,0.275
364,120.0,255.0,0.55,45.0,0.225
365,106.25,210.0,0.55,123.75,0.25
366,-25.0,0.0,1.0,225.0,0.25
367,80.0,116.25,0.55,33.75,0.25
368,146.25,15.0,0.875,18.75,0.4
369,86.25,180.0,0.65,33.75,0.25
370,120.0,105.0,0.65,45.0,0.375
371,85.0,105.0,0.6,330.0,0.25
372,138.75,150.0,0.7,71.25,0.225
373,130.0,0.0,1.0,90.0,0.4
374,96.25,71.25,0.575,22.5,0.3
375,22.5,0.0,0.9,157.5,0.25
376,88.75,75.0,0.75,176.25,0.25
377,160.0,48.75,0.875,101.25,0.3
378,61.25,307.5,0.45,221.25,0.3
379,12.5,0.0,0.9,67.5,0.25
380,93.75,168.75,0.675,337.5,0.4
381,121.25,172.5,0.6,86.25,0.4
382,81.25,11.25,0.85,67.5,0.325
383,118.75,90.0,0.725,11.25,0.25
384,173.75,15.0,0.725,131.25,0.55
385,132.5,52.5,0.625,135.0,0.3
386,78.75,116.25,0.675,225.0,0.35
387,61.25,67.5,0.625,11.25,0.375
388,97.5,221.25,0.525,11.25,0.225
389,71.25,30.0,0.85,168.75,0.275
390,66.25,7.5,0.85,176.25,0.275
391,46.25,225.0,0.5,48.75,0.325
392,137.5,150.0,0.675,22.5,0.25
393,146.25,3.75,0.875,90.0,0.375
394,76.25,7.5,0.85,326.25,0.3
395,87.5,116.25,0.7,176.25,0.325
396,111.25,45.0,0.8,153.75,0.3
397,107.5,123.75,0.625,108.75,0.3
398,115.0,7.5,0.975,157.5,0.25
399,46.25,3.75,0.925,270.0,0.3
400,141.25,11.25,0.925,127.5,0.375
401,71.25,7.5,0.95,101.25,0.25
402,123.75,37.5,0.875,108.75,0.275
403,141.25,37.5,0.85,131.25,0.25
404,-25.0,0.0,0.95,315.0,0.25
405,215.0,120.0,0.75,135.0,0.275
406,47.5,15.0,0.9,127.5,0.3
407,45.0,15.0,0.8,90.0,0.25
408,140.0,71.25,0.775,168.75,0.25
409,12.5,15.0,0.8,232.5,0.25
410,192.5,67.5,0.85,90.0,0.325
411,95.0,67.5,0.675,157.5,0.225
412,126.25,52.5,0.85,101.25,0.35
413,197.5,37.5,0.875,105.0,0.225
414,-7.5,333.75,0.425,213.75,0.35
415,125.0,30.0,0.85,165.0,0.2
416,100.0,97.5,0.675,292.5,0.275
417,118.75,41.25,0.875,120.0,0.3
418,178.75,0.0,1.0,161.25,0.3
419,96.25,7.5,0.85,176.25,0.25
420,67.5,7.5,0.95,165.0,0.375
421,127.5,3.75,0.975,198.75,0.375
422,80.0,30.0,0.9,60.0,0.425
423,13.75,71.25,0.725,165.0,0.2
424,146.25,172.5,0.65,101.25,0.4
425,240.0,26.25,0.9,393.75,0.275
426,91.25,105.0,0.7,213.75,0.25
427,333.75,45.0,0.925,101.25,0.225
428,196.25,101.25,0.725,112.5,0.325
429,272.5,105.0,0.825,202.5,0.25
430,170.0,33.75,0.925,146.25,0.4
431,238.75,41.25,0.875,90.0,0.45
432,190.0,45.0,0.9,75.0,0.25
433,121.25,33.75,0.875,255.0,0.3
434,200.0,33.75,0.85,176.25,0.275
435,133.75,63.75,0.825,142.5,0.35
436,88.75,0.0,0.95,71.25,0.425
437,300.0,45.0,0.9,135.0,0.325
438,227.5,0.0,1.0,142.5,0.275
439,188.75,123.75,0.725,337.5,0.325
440,150.0,90.0,0.8,210.0,0.225
441,260.0,45.0,0.925,45.0,0.3
442,191.25,0.0,1.0,348.75,0.225
443,136.25,0.0,1.0,33.75,0.325
444,343.75,15.0,0.975,101.25,0.25
445,170.0,45.0,0.85,135.0,0.3
446,167.5,0.0,0.95,202.5,0.225
447,212.5,97.5,0.825,90.0,0.25
448,220.0,82.5,0.825,247.5,0.325
449,235.0,90.0,0.8,195.0,0.275
450,162.5,0.0,1.0,337.5,0.275
451,-11.25,0.0,0.85,101.25,0.25
452,198.75,41.25,0.925,180.0,0.25
453,66.25,0.0,1.0,153.75,0.3
454,27.5,7.5,0.85,135.0,0.4
455,238.75,82.5,0.825,78.75,0.225
456,338.75,15.0,0.975,206.25,0.35
457,141.25,63.75,0.85,45.0,0.25
458,251.25,105.0,0.825,123.75,0.25
459,166.25,41.25,0.825,172.5,0.425
460,3.75,210.0,0.5,236.25,0.225
461,52.5,281.25,0.475,26.25,0.25
462,121.25,26.25,0.825,112.5,0.25
463,38.75,247.5,0.425,123.75,0.325
464,103.75,120.0,0.7,236.25,0.35
465,65.0,90.0,0.85,45.0,0.275
466,18.75,15.0,0.9,56.25,0.2
467,148.75,56.25,0.825,105.0,0.3
468,61.25,198.75,0.6,30.0,0.35
469,108.75,67.5,0.825,153.75,0.275
470,48.75,330.0,0.45,101.25,0.25
471,71.25,15.0,0.775,123.75,0.25
472,-97.5,345.0,0.2,142.5,0.225
473,-28.75,330.0,0.35,138.75,0.35
474,-48.75,105.0,0.825,213.75,0.25
475,47.5,135.0,0.5,157.5,0.25
476,3.75,116.25,0.625,300.0,0.275
477,1.25,105.0,0.6,33.75,0.25
478,-100.0,240.0,0.475,300.0,0.3
479,-183.75,543.75,0.025,120.0,0.25
480,5.0,146.25,0.425,168.75,0.375
481,-147.5,510.0,0.075,157.5,0.325
482,-35.0,138.75,0.525,26.25,0.325
483,51.25,30.0,0.7,78.75,0.325
484,-56.25,225.0,0.2,221.25,0.3
485,-11.25,60.0,0.6,131.25,0.35
486,-20.0,90.0,0.45,0.0,0.5
487,6.25,90.0,0.6,183.75,0.3
488,-75.0,165.0,0.2,300.0,0.275
489,-81.25,198.75,0.175,292.5,0.25
490,-61.25,225.0,0.275,326.25,0.3
491,-66.25,255.0,0.15,11.25,0.225
492,-47.5,135.0,0.4,202.5,0.25
493,-101.25,240.0,0.15,281.25,0.25
494,-23.75,206.25,0.325,187.5,0.275
495,-6.25,183.75,0.25,112.5,0.325
496,-15.0,56.25,0.525,78.75,0.325
497,3.75,93.75,0.475,112.5,0.25
498,-61.25,232.5,0.075,228.75,0.3
499,-33.75,180.0,0.325,213.75,0.275
500,-85.0,292.5,0.1,202.5,0.225
501,-31.25,123.75,0.175,157.5,0.325
502,-96.25,210.0,0.175,176.25,0.225
503,-33.75,225.0,0.2,78.75,0.425
504,-130.0,348.75,0.025,191.25,0.25
505,-52.5,195.0,0.2,187.5,0.3
506,-1.25,120.0,0.25,161.25,0.3
507,3.75,41.25,0.175,165.0,0.425
508,-107.5,277.5,0.1,150.0,0.2
509,-5.0,41.25,0.3,93.75,0.275
510,-26.25,75.0,0.0,11.25,0.225
511,-47.5,60.0,0.075,247.5,0.25
512,-27.5,86.25,0.075,41.25,0.4
513,-60.0,435.0,0.25,345.0,0.35
514,-46.25,142.5,0.15,153.75,0.275
515,-18.75,90.0,0.15,78.75,0.45
516,-40.0,176.25,0.25,93.75,0.275
517,-43.75,120.0,0.0,93.75,0.275
518,-20.0,60.0,0.1,90.0,0.25
519,-15.0,15.0,0.175,150.0,0.275
520,-81.25,247.5,0.175,213.75,0.25
521,-72.5,206.25,0.025,56.25,0.275
522,-70.0,180.0,0.2,90.0,0.375
523,-61.25,176.25,0.075,45.0,0.25
524,-45.0,150.0,0.125,225.0,0.325
525,-23.75,60.0,0.125,393.75,0.325
526,-88.75,307.5,0.15,131.25,0.275
527,-77.5,277.5,0.075,120.0,0.325
528,-72.5,480.0,0.2,142.5,0.425
529,-35.0,146.25,0.225,78.75,0.25
530,-55.0,240.0,0.2,135.0,0.325
531,-11.25,33.75,0.3,97.5,0.25
532,-92.5,150.0,0.1,382.5,0.225
533,-81.25,202.5,0.075,168.75,0.25
534,-25.0,120.0,0.2,225.0,0.35
535,-1.25,108.75,0.35,82.5,0.4
536,-18.75,48.75,0.2,90.0,0.35
537,36.25,15.0,0.35,198.75,0.225
538,-32.5,240.0,0.3,112.5,0.25
539,-7.5,90.0,0.425,277.5,0.3
540,-57.5,165.0,0.1,112.5,0.3
541,-51.25,150.0,0.1,101.25,0.225
542,123.75,255.0,0.525,131.25,0.3
543,-45.0,172.5,0.15,202.5,0.3
544,21.25,135.0,0.2,33.75,0.4
545,-30.0,105.0,0.475,315.0,0.225
546,-76.25,243.75,0.075,202.5,0.325
547,2.5,22.5,0.7,45.0,0.325
548,-18.75,112.5,0.4,86.25,0.25
549,112.5,183.75,0.5,93.75,0.3
550,-137.5,251.25,0.025,416.25,0.225
551,-40.0,153.75,0.275,86.25,0.3
552,68.75,225.0,0.45,56.25,0.275
553,38.75,221.25,0.475,150.0,0.275
554,1.25,127.5,0.55,161.25,0.35
555,-31.25,183.75,0.275,157.5,0.25
556,1.25,78.75,0.625,150.0,0.3
557,-8.75,30.0,0.625,108.75,0.275
558,-17.5,78.75,0.5,78.75,0.375
559,-46.25,198.75,0.4,127.5,0.225
560,-35.0,210.0,0.2,75.0,0.275
561,42.5,277.5,0.35,210.0,0.4
562,-10.0,120.0,0.5,180.0,0.225
563,48.75,195.0,0.4,206.25,0.3
564,13.75,120.0,0.55,176.25,0.3
565,40.0,56.25,0.75,123.75,0.2
566,6.25,11.25,0.775,292.5,0.3
567,56.25,26.25,0.75,217.5,0.35
568,33.75,67.5,0.675,108.75,0.3
569,50.0,7.5,0.75,142.5,0.4
570,123.75,60.0,0.8,146.25,0.25
571,90.0,3.75,0.975,416.25,0.25
572,85.0,56.25,0.825,258.75,0.3
573,115.0,22.5,0.925,202.5,0.25
574,193.75,105.0,0.8,101.25,0.25
575,81.25,18.75,0.825,180.0,0.35
576,133.75,75.0,0.8,161.25,0.375
577,33.75,15.0,0.75,161.25,0.3
578,103.75,105.0,0.65,191.25,0.25
579,198.75,45.0,0.875,176.25,0.3
580,127.5,75.0,0.8,247.5,0.35
581,126.25,56.25,0.825,97.5,0.325
582,170.0,0.0,1.0,90.0,0.375
583,93.75,26.25,0.8,90.0,0.25
584,108.75,78.75,0.8,112.5,0.275
585,136.25,48.75,0.85,45.0,0.275
586,15.0,0.0,0.925,225.0,0.25
587,33.75,191.25,0.5,165.0,0.3
588,-3.75,3.75,0.95,270.0,0.275
589,88.75,82.5,0.8,78.75,0.225
590,76.25,30.0,0.85,33.75,0.2
591,45.0,183.75,0.55,101.25,0.3
592,70.0,67.5,0.75,82.5,0.375
593,46.25,150.0,0.575,213.75,0.25
594,25.0,78.75,0.7,386.25,0.25
595,66.25,135.0,0.65,228.75,0.25
596,33.75,11.25,0.875,405.0,0.25
597,113.75,176.25,0.65,120.0,0.4
598,128.75,45.0,0.8,176.25,0.375
599,103.75,153.75,0.6,22.5,0.325
600,67.5,112.5,0.65,60.0,0.35
601,110.0,75.0,0.775,45.0,0.3
602,120.0,176.25,0.6,123.75,0.425
603,71.25,97.5,0.7,161.25,0.375
604,135.0,75.0,0.725,60.0,0.175
605,30.0,45.0,0.775,105.0,0.275
606,47.5,22.5,0.75,150.0,0.375
607,2.5,45.0,0.7,292.5,0.325
608,25.0,150.0,0.6,315.0,0.25
609,33.75,18.75,0.775,247.5,0.325
610,20.0,168.75,0.475,71.25,0.3
611,53.75,105.0,0.6,11.25,0.275
612,205.0,78.75,0.85,56.25,0.325
613,121.25,243.75,0.55,105.0,0.275
614,-22.5,60.0,0.6,412.5,0.275
615,25.0,15.0,0.775,30.0,0.3
616,83.75,131.25,0.65,75.0,0.3
617,31.25,52.5,0.675,206.25,0.3
618,30.0,78.75,0.675,191.25,0.325
619,37.5,247.5,0.475,195.0,0.225
620,101.25,71.25,0.65,157.5,0.275
621,43.75,30.0,0.75,206.25,0.325
622,62.5,22.5,0.75,45.0,0.35
623,11.25,86.25,0.65,292.5,0.25
624,6.25,116.25,0.5,67.5,0.325
625,51.25,157.5,0.575,311.25,0.275
626,68.75,123.75,0.55,7.5,0.375
