episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
87,187.5,82.5,0.775,90.0,0.375
88,177.5,63.75,0.85,138.75,0.375
89,32.5,11.25,0.875,56.25,0.3
90,393.75,11.25,0.975,105.0,0.325
91,411.25,11.25,0.975,67.5,0.375
92,68.75,146.25,0.575,135.0,0.325
93,221.25,7.5,0.925,101.25,0.4
94,128.75,180.0,0.6,71.25,0.3
95,140.0,52.5,0.75,337.5,0.3
96,171.25,97.5,0.725,221.25,0.3
97,97.5,168.75,0.425,123.75,0.45
98,113.75,22.5,0.8,63.75,0.525
99,16.25,7.5,0.825,116.25,0.325
100,35.0,90.0,0.675,105.0,0.375
101,168.75,71.25,0.75,240.0,0.475
102,-31.25,90.0,0.55,221.25,0.2
103,72.5,146.25,0.575,251.25,0.375
104,3.75,71.25,0.65,225.0,0.2
105,111.25,131.25,0.675,187.5,0.325
106,126.25,161.25,0.625,142.5,0.3
107,70.0,101.25,0.65,168.75,0.25
108,20.0,101.25,0.6,258.75,0.3
109,72.5,45.0,0.6,22.5,0.25
110,51.25,86.25,0.625,112.5,0.325
111,36.25,67.5,0.65,86.25,0.325
112,23.75,131.25,0.525,105.0,0.325
113,50.0,22.5,0.7,37.5,0.325
114,30.0,7.5,0.325,142.5,0.375
115,10.0,270.0,0.4,180.0,0.25
116,-31.25,48.75,0.275,202.5,0.3
117,1.25,18.75,0.55,210.0,0.3
118,28.75,48.75,0.55,262.5,0.25
119,26.25,26.25,0.425,67.5,0.375
120,111.25,71.25,0.6,127.5,0.35
121,-7.5,90.0,0.525,247.5,0.225
122,-26.25,0.0,0.125,296.25,0.275
123,55.0,97.5,0.625,157.5,0.325
124,76.25,191.25,0.45,82.5,0.425
125,132.5,112.5,0.6,45.0,0.3
126,17.5,60.0,0.475,22.5,0.3
127,-12.5,37.5,0.525,165.0,0.275
128,-1.25,221.25,0.4,60.0,0.3
129,47.5,101.25,0.6,11.25,0.25
130,50.0,146.25,0.45,123.75,0.275
131,7.5,7.5,0.575,45.0,0.225
132,-35.0,112.5,0.3,292.5,0.275
133,108.75,146.25,0.35,285.0,0.5
134,27.5,75.0,0.6,337.5,0.3
135,56.25,11.25,0.575,112.5,0.3
136,32.5,108.75,0.525,138.75,0.275
137,-12.5,101.25,0.375,191.25,0.25
138,16.25,292.5,0.375,101.25,0.3
139,-23.75,165.0,0.375,168.75,0.275
140,-8.75,198.75,0.35,60.0,0.275
141,0.0,153.75,0.375,146.25,0.25
142,10.0,322.5,0.4,187.5,0.225
143,-15.0,123.75,0.4,161.25,0.225
144,-37.5,210.0,0.225,67.5,0.35
145,-40.0,213.75,0.225,176.25,0.3
146,-78.75,221.25,0.25,217.5,0.2
147,-28.75,108.75,0.225,180.0,0.325
148,-58.75,255.0,0.2,243.75,0.275
149,121.25,153.75,0.375,285.0,0.525
150,10.0,180.0,0.325,90.0,0.325
151,23.75,270.0,0.4,146.25,0.35
152,-1.25,131.25,0.4,90.0,0.225
153,-30.0,120.0,0.3,180.0,0.25
154,-13.75,105.0,0.375,168.75,0.3
155,21.25,146.25,0.45,202.5,0.25
156,-20.0,221.25,0.3,228.75,0.3
157,-37.5,93.75,0.275,243.75,0.3
158,-20.0,101.25,0.25,198.75,0.3
159,-8.75,161.25,0.35,157.5,0.225
160,-25.0,180.0,0.35,195.0,0.275
161,-35.0,315.0,0.25,120.0,0.3
162,-31.25,217.5,0.3,213.75,0.275
163,-10.0,56.25,0.325,183.75,0.25
164,-26.25,146.25,0.4,120.0,0.275
165,-3.75,90.0,0.3,93.75,0.3
166,-35.0,146.25,0.25,168.75,0.25
167,-33.75,153.75,0.35,210.0,0.3
168,-16.25,67.5,0.35,168.75,0.25
169,12.5,135.0,0.375,112.5,0.325
170,-13.75,191.25,0.275,82.5,0.275
171,98.75,11.25,0.375,180.0,0.5
172,-35.0,202.5,0.25,142.5,0.425
173,15.0,157.5,0.325,217.5,0.375
174,-38.75,78.75,0.325,150.0,0.2
175,-47.5,150.0,0.3,337.5,0.25
176,-57.5,247.5,0.275,270.0,0.25
177,-17.5,202.5,0.325,45.0,0.25
178,-32.5,221.25,0.275,71.25,0.225
179,1.25,300.0,0.225,108.75,0.35
180,-32.5,90.0,0.275,202.5,0.275
181,-17.5,0.0,0.2,127.5,0.225
182,-13.75,191.25,0.25,142.5,0.375
183,-40.0,236.25,0.25,123.75,0.25
184,-7.5,90.0,0.2,37.5,0.325
185,-42.5,258.75,0.225,213.75,0.325
186,-36.25,236.25,0.225,90.0,0.275
187,13.75,108.75,0.3,157.5,0.425
188,-17.5,135.0,0.2,142.5,0.35
189,-3.75,138.75,0.375,105.0,0.3
190,-11.25,168.75,0.2,232.5,0.35
191,-7.5,232.5,0.3,15.0,0.375
192,-2.5,26.25,0.05,236.25,0.375
193,-28.75,183.75,0.275,255.0,0.275
194,-46.25,247.5,0.225,168.75,0.275
195,10.0,93.75,0.375,236.25,0.325
196,-35.0,318.75,0.225,146.25,0.4
197,-28.75,123.75,0.325,135.0,0.25
198,-55.0,112.5,0.1,202.5,0.25
199,-27.5,270.0,0.275,67.5,0.225
200,-8.75,67.5,0.175,71.25,0.45
201,2.5,108.75,0.225,48.75,0.375
202,-71.25,281.25,0.15,210.0,0.3
203,-5.0,75.0,0.4,150.0,0.275
204,-52.5,296.25,0.25,86.25,0.275
205,-33.75,191.25,0.075,202.5,0.325
206,20.0,292.5,0.2,337.5,0.425
207,21.25,127.5,0.275,191.25,0.325
208,-55.0,112.5,0.225,382.5,0.25
209,0.0,206.25,0.325,153.75,0.3
210,31.25,86.25,0.45,262.5,0.3
211,-22.5,285.0,0.375,397.5,0.25
212,70.0,187.5,0.5,292.5,0.325
213,-13.75,266.25,0.25,97.5,0.375
214,18.75,292.5,0.4,78.75,0.325
215,22.5,292.5,0.4,75.0,0.325
216,-16.25,0.0,0.225,146.25,0.25
217,-65.0,195.0,0.375,330.0,0.225
218,-35.0,71.25,0.4,393.75,0.275
219,35.0,142.5,0.625,322.5,0.3
220,13.75,217.5,0.425,168.75,0.3
221,-40.0,367.5,0.35,382.5,0.225
222,26.25,37.5,0.475,26.25,0.45
223,145.0,7.5,0.85,367.5,0.35
224,70.0,26.25,0.4,243.75,0.375
225,76.25,180.0,0.525,213.75,0.25
226,52.5,135.0,0.55,82.5,0.225
227,121.25,60.0,0.8,168.75,0.4
228,37.5,247.5,0.4,105.0,0.325
229,101.25,37.5,0.625,101.25,0.375
230,101.25,120.0,0.65,108.75,0.425
231,128.75,105.0,0.625,86.25,0.475
232,86.25,82.5,0.7,161.25,0.275
233,37.5,251.25,0.375,11.25,0.25
234,96.25,30.0,0.8,213.75,0.4
235,116.25,60.0,0.6,183.75,0.3
236,93.75,71.25,0.725,225.0,0.325
237,82.5,56.25,0.55,11.25,0.3
238,112.5,206.25,0.575,191.25,0.325
239,47.5,180.0,0.5,202.5,0.325
240,57.5,180.0,0.525,82.5,0.3
241,96.25,11.25,0.55,352.5,0.375
242,41.25,120.0,0.55,78.75,0.225
243,40.0,52.5,0.375,337.5,0.325
244,0.0,97.5,0.475,232.5,0.225
245,45.0,135.0,0.525,150.0,0.3
246,105.0,11.25,0.375,273.75,0.45
247,172.5,56.25,0.825,221.25,0.35
248,63.75,67.5,0.6,48.75,0.35
249,126.25,273.75,0.525,180.0,0.4
250,166.25,90.0,0.75,93.75,0.3
251,112.5,195.0,0.575,52.5,0.325
252,80.0,112.5,0.725,157.5,0.25
253,81.25,127.5,0.625,341.25,0.3
254,172.5,82.5,0.7,45.0,0.45
255,36.25,105.0,0.75,288.75,0.2
256,68.75,60.0,0.7,191.25,0.375
257,75.0,161.25,0.55,33.75,0.3
258,73.75,22.5,0.85,333.75,0.3
259,80.0,288.75,0.5,191.25,0.25
260,75.0,30.0,0.8,135.0,0.325
261,92.5,22.5,0.825,135.0,0.25
262,63.75,48.75,0.725,157.5,0.2
263,93.75,176.25,0.625,150.0,0.425
264,48.75,112.5,0.7,378.75,0.2
265,117.5,285.0,0.525,97.5,0.3
266,80.0,75.0,0.625,105.0,0.35
267,60.0,37.5,0.8,202.5,0.25
268,80.0,82.5,0.725,97.5,0.225
269,171.25,71.25,0.775,37.5,0.325
270,95.0,30.0,0.725,105.0,0.325
271,153.75,127.5,0.7,168.75,0.325
272,86.25,210.0,0.525,33.75,0.325
273,110.0,22.5,0.85,127.5,0.3
274,82.5,251.25,0.525,146.25,0.225
275,107.5,71.25,0.725,71.25,0.225
276,176.25,45.0,0.85,78.75,0.25
277,22.5,0.0,0.725,67.5,0.225
278,22.5,37.5,0.875,0.0,0.225
279,56.25,127.5,0.575,146.25,0.25
280,162.5,37.5,0.85,90.0,0.3
281,110.0,112.5,0.8,157.5,0.375
282,103.75,165.0,0.6,131.25,0.3
283,50.0,0.0,0.9,180.0,0.4
284,146.25,45.0,0.85,288.75,0.275
285,-3.75,0.0,0.725,63.75,0.25
286,35.0,60.0,0.8,195.0,0.325
287,103.75,217.5,0.55,138.75,0.375
288,135.0,180.0,0.625,75.0,0.35
289,57.5,30.0,0.85,202.5,0.25
290,127.5,161.25,0.6,131.25,0.3
291,35.0,0.0,0.85,105.0,0.375
292,71.25,168.75,0.575,150.0,0.3
293,81.25,191.25,0.575,67.5,0.35
294,166.25,52.5,0.85,11.25,0.4
295,88.75,0.0,0.95,191.25,0.25
296,81.25,26.25,0.9,142.5,0.275
297,80.0,270.0,0.5,120.0,0.225
298,77.5,97.5,0.725,225.0,0.25
299,56.25,78.75,0.65,165.0,0.275
300,142.5,41.25,0.875,146.25,0.25
301,115.0,240.0,0.55,45.0,0.325
302,105.0,75.0,0.8,180.0,0.2
303,68.75,67.5,0.85,423.75,0.275
304,91.25,86.25,0.8,202.5,0.25
305,211.25,82.5,0.85,296.25,0.325
306,160.0,7.5,0.95,292.5,0.25
307,126.25,67.5,0.85,206.25,0.3
308,113.75,153.75,0.625,232.5,0.3
309,-16.25,26.25,0.775,210.0,0.225
310,155.0,45.0,0.9,90.0,0.25
311,122.5,33.75,0.8,33.75,0.25
312,182.5,112.5,0.75,105.0,0.2
313,98.75,63.75,0.825,157.5,0.225
314,70.0,67.5,0.85,22.5,0.375
315,95.0,0.0,0.9,135.0,0.275
316,103.75,255.0,0.575,101.25,0.25
317,163.75,101.25,0.8,45.0,0.225
318,210.0,56.25,0.85,213.75,0.275
319,36.25,67.5,0.75,206.25,0.25
320,165.0,37.5,0.8,247.5,0.25
321,200.0,0.0,1.0,330.0,0.3
322,107.5,108.75,0.725,183.75,0.3
323,136.25,33.75,0.8,180.0,0.25
324,42.5,0.0,0.85,97.5,0.325
325,180.0,15.0,0.95,225.0,0.25
326,65.0,142.5,0.625,112.5,0.25
327,91.25,142.5,0.7,146.25,0.35
328,35.0,0.0,1.0,135.0,0.25
329,157.5,22.5,0.95,90.0,0.225
330,198.75,75.0,0.825,86.25,0.275
331,73.75,60.0,0.775,56.25,0.325
332,2.5,11.25,0.85,56.25,0.3
333,110.0,105.0,0.7,135.0,0.325
334,97.5,63.75,0.8,108.75,0.3
335,-66.25,255.0,0.4,281.25,0.3
336,77.5,22.5,0.85,240.0,0.275
337,86.25,22.5,0.875,341.25,0.325
338,223.75,67.5,0.85,168.75,0.25
339,132.5,30.0,0.9,97.5,0.3
340,133.75,108.75,0.775,157.5,0.225
341,101.25,0.0,1.0,198.75,0.3
342,66.25,60.0,0.775,183.75,0.3
343,137.5,180.0,0.65,82.5,0.35
344,163.75,60.0,0.8,326.25,0.25
345,197.5,142.5,0.75,150.0,0.375
346,80.0,213.75,0.55,236.25,0.25
347,183.75,30.0,0.85,146.25,0.325
348,200.0,30.0,0.9,210.0,0.375
349,187.5,52.5,0.85,0.0,0.275
350,130.0,41.25,0.775,108.75,0.4
351,91.25,37.5,0.8,101.25,0.25
352,132.5,97.5,0.75,150.0,0.325
353,-12.5,0.0,0.9,292.5,0.275
354,225.0,30.0,0.95,165.0,0.225
355,37.5,11.25,0.875,101.25,0.25
356,70.0,153.75,0.675,116.25,0.375
357,251.25,60.0,0.85,168.75,0.375
358,210.0,67.5,0.85,322.5,0.375
359,67.5,60.0,0.75,172.5,0.375
360,76.25,90.0,0.8,93.75,0.375
361,130.0,112.5,0.75,367.5,0.275
362,82.5,82.5,0.625,105.0,0.35
363,190.0,52.5,0.9,217.5,0.275
364,100.0,195.0,0.6,45.0,0.225
365,135.0,180.0,0.6,135.0,0.25
366,-26.25,0.0,1.0,236.25,0.25
367,110.0,116.25,0.55,33.75,0.25
368,111.25,105.0,0.725,33.75,0.4
369,105.0,180.0,0.65,45.0,0.25
370,125.0,90.0,0.75,45.0,0.375
371,85.0,105.0,0.6,330.0,0.25
372,138.75,150.0,0.7,71.25,0.225
373,130.0,0.0,1.0,90.0,0.4
374,140.0,37.5,0.65,202.5,0.3
375,37.5,15.0,0.9,157.5,0.25
376,48.75,105.0,0.65,236.25,0.25
377,185.0,33.75,0.875,101.25,0.3
378,21.25,307.5,0.4,221.25,0.3
379,12.5,0.0,0.9,67.5,0.25
380,18.75,198.75,0.575,382.5,0.325
381,106.25,165.0,0.55,108.75,0.4
382,51.25,41.25,0.75,67.5,0.325
383,58.75,180.0,0.525,11.25,0.25
384,161.25,45.0,0.725,153.75,0.55
385,132.5,52.5,0.725,135.0,0.3
386,48.75,146.25,0.575,225.0,0.325
387,106.25,22.5,0.725,11.25,0.375
388,68.75,240.0,0.475,11.25,0.225
389,66.25,105.0,0.65,168.75,0.275
390,66.25,7.5,0.95,176.25,0.275
391,46.25,225.0,0.5,48.75,0.325
392,57.5,210.0,0.525,202.5,0.25
393,116.25,33.75,0.875,90.0,0.375
394,76.25,7.5,0.95,326.25,0.3
395,27.5,176.25,0.6,176.25,0.325
396,126.25,30.0,0.9,153.75,0.3
397,103.75,123.75,0.625,142.5,0.3
398,78.75,67.5,0.775,213.75,0.25
399,46.25,3.75,0.925,270.0,0.3
400,135.0,26.25,0.825,138.75,0.375
401,71.25,7.5,0.95,101.25,0.25
402,92.5,67.5,0.675,120.0,0.275
403,96.25,82.5,0.65,131.25,0.25
404,-20.0,0.0,0.85,270.0,0.25
405,43.75,180.0,0.5,176.25,0.275
406,16.25,45.0,0.8,138.75,0.3
407,-17.5,75.0,0.6,112.5,0.25
408,40.0,161.25,0.475,168.75,0.25
409,-25.0,240.0,0.4,165.0,0.25
410,55.0,172.5,0.55,202.5,0.325
411,-5.0,127.5,0.375,157.5,0.225
412,-53.75,232.5,0.25,101.25,0.35
413,57.5,172.5,0.375,120.0,0.225
414,-143.75,468.75,0.125,225.0,0.325
415,-25.0,180.0,0.45,165.0,0.2
416,-20.0,67.5,0.175,292.5,0.275
417,-1.25,161.25,0.475,120.0,0.3
418,90.0,18.75,0.475,161.25,0.3
419,92.5,41.25,0.75,176.25,0.25
420,35.0,37.5,0.35,187.5,0.375
421,75.0,63.75,0.575,131.25,0.375
422,38.75,60.0,0.5,191.25,0.425
423,-46.25,131.25,0.225,165.0,0.2
424,8.75,90.0,0.425,101.25,0.4
425,23.75,187.5,0.475,258.75,0.275
426,-35.0,202.5,0.25,202.5,0.25
427,-30.0,138.75,0.175,101.25,0.225
428,-13.75,101.25,0.125,112.5,0.325
429,60.0,315.0,0.475,225.0,0.25
430,-26.25,180.0,0.3,146.25,0.4
431,16.25,183.75,0.375,90.0,0.45
432,-36.25,191.25,0.3,75.0,0.25
433,66.25,78.75,0.575,255.0,0.3
434,-45.0,213.75,0.35,221.25,0.275
435,-26.25,210.0,0.2,176.25,0.35
436,27.5,60.0,0.45,82.5,0.425
437,-15.0,360.0,0.3,135.0,0.325
438,-2.5,90.0,0.4,142.5,0.275
439,-87.5,330.0,0.125,337.5,0.325
440,-5.0,195.0,0.4,210.0,0.225
441,-52.5,180.0,0.2,112.5,0.3
442,-73.75,195.0,0.2,348.75,0.225
443,16.25,120.0,0.2,33.75,0.325
444,22.5,206.25,0.425,101.25,0.25
445,0.0,135.0,0.25,135.0,0.3
446,-18.75,60.0,0.15,168.75,0.225
447,62.5,97.5,0.5,90.0,0.25
448,-90.0,352.5,0.125,247.5,0.325
449,-56.25,371.25,0.225,195.0,0.275
450,-91.25,258.75,0.075,202.5,0.275
451,-20.0,15.0,0.05,135.0,0.25
452,-60.0,120.0,0.125,180.0,0.25
453,6.25,60.0,0.3,153.75,0.3
454,-22.5,67.5,0.25,135.0,0.4
455,-46.25,266.25,0.3,90.0,0.225
456,43.75,90.0,0.45,206.25,0.35
457,-62.5,183.75,0.25,348.75,0.25
458,63.75,288.75,0.5,157.5,0.25
459,-68.75,266.25,0.025,172.5,0.425
460,-111.25,285.0,0.1,236.25,0.225
461,-1.25,45.0,0.425,26.25,0.25
462,-73.75,221.25,0.125,112.5,0.25
463,-57.5,345.0,0.2,112.5,0.325
464,-111.25,315.0,0.0,236.25,0.35
465,-55.0,210.0,0.05,45.0,0.275
466,-11.25,45.0,0.2,56.25,0.2
467,-51.25,146.25,0.125,105.0,0.3
468,76.25,213.75,0.375,30.0,0.35
469,-86.25,232.5,0.025,153.75,0.275
470,-31.25,108.75,0.275,202.5,0.25
471,33.75,52.5,0.45,123.75,0.25
472,-115.0,360.0,0.075,165.0,0.225
473,12.5,258.75,0.425,138.75,0.35
474,-3.75,60.0,0.2,213.75,0.25
475,-5.0,187.5,0.275,157.5,0.25
476,36.25,123.75,0.55,300.0,0.275
477,43.75,60.0,0.475,56.25,0.25
478,233.75,123.75,0.775,232.5,0.3
479,195.0,161.25,0.7,153.75,0.25
480,92.5,108.75,0.65,168.75,0.375
481,215.0,135.0,0.75,180.0,0.325
482,143.75,138.75,0.65,37.5,0.325
483,43.75,37.5,0.6,78.75,0.325
484,11.25,157.5,0.45,221.25,0.3
485,41.25,127.5,0.425,131.25,0.35
486,25.0,45.0,0.25,0.0,0.5
487,80.0,165.0,0.6,195.0,0.3
488,-25.0,135.0,0.4,300.0,0.275
489,-86.25,213.75,0.175,292.5,0.25
490,-67.5,232.5,0.15,315.0,0.3
491,-7.5,195.0,0.45,112.5,0.225
492,-12.5,120.0,0.3,202.5,0.25
493,47.5,161.25,0.425,281.25,0.25
494,81.25,101.25,0.6,187.5,0.275
495,120.0,97.5,0.575,112.5,0.325
496,18.75,48.75,0.575,172.5,0.325
497,112.5,45.0,0.675,112.5,0.25
498,-30.0,187.5,0.375,352.5,0.3
499,101.25,123.75,0.6,225.0,0.275
500,158.75,108.75,0.725,202.5,0.225
501,46.25,116.25,0.6,157.5,0.325
502,71.25,52.5,0.775,176.25,0.225
503,206.25,45.0,0.8,78.75,0.425
504,95.0,123.75,0.65,191.25,0.25
505,128.75,93.75,0.75,187.5,0.3
506,36.25,82.5,0.7,161.25,0.3
507,11.25,93.75,0.425,165.0,0.425
508,106.25,112.5,0.6,161.25,0.2
509,202.5,116.25,0.75,161.25,0.275
510,66.25,191.25,0.5,112.5,0.225
511,-47.5,60.0,0.3,247.5,0.25
512,47.5,11.25,0.35,41.25,0.4
513,243.75,131.25,0.775,345.0,0.35
514,-23.75,120.0,0.225,153.75,0.275
515,88.75,22.5,0.65,78.75,0.45
516,50.0,86.25,0.65,93.75,0.275
517,91.25,105.0,0.325,93.75,0.275
518,-18.75,90.0,0.3,168.75,0.25
519,6.25,33.75,0.275,150.0,0.275
520,-21.25,187.5,0.375,213.75,0.25
521,50.0,101.25,0.425,78.75,0.275
522,147.5,52.5,0.8,90.0,0.375
523,208.75,176.25,0.7,45.0,0.25
524,72.5,52.5,0.825,225.0,0.325
525,90.0,116.25,0.6,393.75,0.325
526,12.5,232.5,0.45,165.0,0.275
527,-22.5,232.5,0.275,360.0,0.325
528,201.25,180.0,0.675,108.75,0.425
529,-16.25,311.25,0.4,135.0,0.25
530,15.0,180.0,0.4,135.0,0.325
531,-13.75,33.75,0.8,180.0,0.25
532,-17.5,135.0,0.6,382.5,0.225
533,-12.5,213.75,0.275,168.75,0.25
534,16.25,258.75,0.375,225.0,0.35
535,13.75,240.0,0.45,86.25,0.4
536,57.5,37.5,0.5,105.0,0.35
537,12.5,105.0,0.55,232.5,0.225
538,37.5,180.0,0.425,112.5,0.25
539,86.25,30.0,0.825,303.75,0.3
540,77.5,30.0,0.8,112.5,0.3
541,65.0,153.75,0.675,101.25,0.225
542,221.25,127.5,0.725,131.25,0.3
543,163.75,123.75,0.75,202.5,0.3
544,116.25,180.0,0.625,33.75,0.4
545,70.0,15.0,0.875,315.0,0.225
546,10.0,187.5,0.55,202.5,0.325
547,38.75,30.0,0.9,101.25,0.325
548,41.25,127.5,0.7,101.25,0.25
549,196.25,120.0,0.775,93.75,0.3
550,87.5,26.25,0.825,416.25,0.225
551,122.5,131.25,0.675,86.25,0.3
552,203.75,90.0,0.825,56.25,0.275
553,128.75,131.25,0.675,150.0,0.275
554,121.25,7.5,0.95,161.25,0.35
555,170.0,26.25,0.925,213.75,0.25
556,190.0,90.0,0.8,150.0,0.3
557,17.5,0.0,0.825,142.5,0.275
558,57.5,3.75,0.9,78.75,0.375
559,166.25,123.75,0.725,150.0,0.225
560,160.0,15.0,0.9,75.0,0.275
561,143.75,176.25,0.625,210.0,0.4
562,35.0,75.0,0.8,180.0,0.225
563,200.0,33.75,0.925,206.25,0.3
564,135.0,48.75,0.8,176.25,0.3
565,110.0,26.25,0.95,123.75,0.2
566,26.25,11.25,0.8,292.5,0.3
567,60.0,22.5,0.775,217.5,0.35
568,126.25,22.5,0.9,131.25,0.3
569,42.5,15.0,0.825,142.5,0.4
570,135.0,41.25,0.825,213.75,0.25
571,91.25,22.5,0.9,416.25,0.25
572,85.0,56.25,0.8,258.75,0.3
573,145.0,22.5,0.9,202.5,0.25
574,193.75,105.0,0.8,101.25,0.25
575,65.0,33.75,0.775,191.25,0.35
576,120.0,78.75,0.8,161.25,0.375
577,33.75,15.0,0.7,161.25,0.3
578,103.75,105.0,0.65,191.25,0.25
579,207.5,56.25,0.85,176.25,0.3
580,115.0,97.5,0.725,277.5,0.35
581,168.75,63.75,0.8,97.5,0.325
582,128.75,37.5,0.875,123.75,0.375
583,86.25,33.75,0.75,90.0,0.25
584,105.0,82.5,0.775,112.5,0.275
585,156.25,26.25,0.925,67.5,0.275
586,46.25,18.75,0.825,225.0,0.25
587,168.75,56.25,0.8,165.0,0.3
588,-7.5,7.5,0.875,270.0,0.275
589,52.5,90.0,0.775,127.5,0.225
590,62.5,33.75,0.8,33.75,0.2
591,168.75,97.5,0.775,123.75,0.3
592,103.75,33.75,0.85,82.5,0.375
593,142.5,63.75,0.8,213.75,0.25
594,56.25,63.75,0.775,180.0,0.25
595,136.25,105.0,0.75,318.75,0.25
596,77.5,7.5,0.9,45.0,0.25
597,155.0,127.5,0.75,187.5,0.4
598,140.0,33.75,0.825,176.25,0.375
599,133.75,123.75,0.7,22.5,0.325
600,210.0,108.75,0.775,71.25,0.35
601,127.5,67.5,0.825,45.0,0.3
602,208.75,97.5,0.775,123.75,0.425
603,131.25,37.5,0.85,161.25,0.375
604,161.25,48.75,0.8,60.0,0.175
605,45.0,30.0,0.85,105.0,0.275
606,70.0,0.0,0.925,150.0,0.375
607,95.0,15.0,0.875,270.0,0.325
608,122.5,82.5,0.8,315.0,0.25
609,206.25,56.25,0.875,247.5,0.325
610,146.25,52.5,0.85,71.25,0.3
611,151.25,7.5,0.95,11.25,0.275
612,192.5,71.25,0.85,56.25,0.325
613,148.75,176.25,0.625,105.0,0.275
614,32.5,45.0,0.775,412.5,0.275
615,60.0,0.0,0.95,120.0,0.3
616,148.75,86.25,0.825,75.0,0.3
617,82.5,11.25,0.875,206.25,0.3
618,82.5,52.5,0.825,225.0,0.325
619,62.5,221.25,0.525,206.25,0.225
620,138.75,78.75,0.675,112.5,0.275
621,105.0,18.75,0.85,206.25,0.325
622,75.0,7.5,0.95,67.5,0.35
623,46.25,71.25,0.775,292.5,0.25
624,158.75,123.75,0.725,67.5,0.325
625,157.5,63.75,0.85,288.75,0.275
626,140.0,52.5,0.775,7.5,0.375
