episode,investor_return,fair_1_return,fair_1_repay,max_1_return,max_1_repay
160,-28.75,243.75,0.35,195.0,0.275
161,-22.5,296.25,0.3,176.25,0.275
162,-31.25,217.5,0.3,213.75,0.275
163,0.0,75.0,0.425,195.0,0.25
164,20.0,138.75,0.5,131.25,0.275
165,-11.25,210.0,0.3,161.25,0.3
166,-42.5,333.75,0.275,168.75,0.25
167,-7.5,127.5,0.45,210.0,0.3
168,-6.25,67.5,0.4,168.75,0.25
169,25.0,142.5,0.375,112.5,0.325
170,-18.75,236.25,0.275,82.5,0.275
171,80.0,11.25,0.275,228.75,0.45
172,-40.0,247.5,0.25,142.5,0.425
173,16.25,168.75,0.3,195.0,0.375
174,-18.75,78.75,0.35,150.0,0.2
175,-42.5,150.0,0.3,292.5,0.25
176,-50.0,270.0,0.3,270.0,0.25
177,-17.5,202.5,0.325,45.0,0.25
178,-45.0,243.75,0.275,161.25,0.225
179,-18.75,300.0,0.225,138.75,0.3
180,-38.75,90.0,0.175,258.75,0.25
181,-7.5,30.0,0.125,127.5,0.225
182,-2.5,180.0,0.325,142.5,0.375
183,-46.25,270.0,0.25,146.25,0.25
184,-10.0,202.5,0.3,37.5,0.325
185,-37.5,213.75,0.225,213.75,0.325
186,-22.5,180.0,0.275,112.5,0.275
187,12.5,210.0,0.375,157.5,0.425
188,-23.75,135.0,0.2,198.75,0.35
189,-11.25,138.75,0.375,172.5,0.3
190,-10.0,187.5,0.225,232.5,0.35
191,-7.5,232.5,0.3,135.0,0.375
192,25.0,0.0,0.25,225.0,0.375
193,-42.5,172.5,0.35,360.0,0.25
194,-12.5,213.75,0.4,168.75,0.275
195,23.75,86.25,0.4,180.0,0.325
196,-3.75,315.0,0.275,168.75,0.4
197,16.25,172.5,0.5,191.25,0.25
198,-16.25,213.75,0.45,202.5,0.25
199,-41.25,277.5,0.25,93.75,0.225
200,38.75,67.5,0.175,153.75,0.45
201,0.0,138.75,0.325,71.25,0.375
202,-18.75,228.75,0.225,210.0,0.3
203,-10.0,82.5,0.375,157.5,0.275
204,-71.25,315.0,0.2,86.25,0.275
205,23.75,146.25,0.475,210.0,0.325
206,-15.0,292.5,0.2,322.5,0.375
207,90.0,18.75,0.525,191.25,0.325
208,-12.5,82.5,0.625,330.0,0.25
209,45.0,161.25,0.425,153.75,0.3
210,61.25,56.25,0.65,262.5,0.3
211,40.0,195.0,0.525,375.0,0.25
212,102.5,157.5,0.5,270.0,0.325
213,-6.25,258.75,0.3,97.5,0.375
214,97.5,213.75,0.55,78.75,0.325
215,66.25,247.5,0.475,86.25,0.325
216,13.75,0.0,0.325,146.25,0.25
217,-16.25,146.25,0.55,330.0,0.225
218,25.0,11.25,0.675,393.75,0.275
219,122.5,82.5,0.825,255.0,0.3
220,87.5,183.75,0.575,168.75,0.3
221,80.0,157.5,0.625,382.5,0.225
222,60.0,41.25,0.675,48.75,0.45
223,128.75,7.5,0.9,273.75,0.35
224,83.75,33.75,0.675,232.5,0.375
225,110.0,146.25,0.625,213.75,0.25
226,102.5,105.0,0.725,82.5,0.225
227,150.0,41.25,0.875,168.75,0.4
228,90.0,195.0,0.5,105.0,0.325
229,93.75,33.75,0.85,112.5,0.375
230,150.0,71.25,0.775,108.75,0.425
231,141.25,90.0,0.775,108.75,0.475
232,75.0,93.75,0.725,161.25,0.275
233,111.25,146.25,0.7,292.5,0.25
234,123.75,22.5,0.925,213.75,0.4
235,153.75,22.5,0.9,183.75,0.3
236,161.25,63.75,0.825,195.0,0.325
237,101.25,37.5,0.775,11.25,0.3
238,122.5,150.0,0.675,157.5,0.325
239,100.0,127.5,0.7,202.5,0.325
240,122.5,105.0,0.725,82.5,0.3
241,123.75,11.25,0.75,285.0,0.375
242,21.25,142.5,0.65,176.25,0.225
243,93.75,48.75,0.85,337.5,0.325
244,0.0,165.0,0.575,255.0,0.225
245,97.5,90.0,0.725,172.5,0.3
246,216.25,60.0,0.8,183.75,0.45
247,171.25,97.5,0.75,221.25,0.35
248,58.75,67.5,0.75,93.75,0.35
249,127.5,277.5,0.5,195.0,0.4
250,196.25,60.0,0.825,93.75,0.3
251,168.75,108.75,0.775,52.5,0.325
252,78.75,112.5,0.725,168.75,0.25
253,73.75,75.0,0.775,311.25,0.3
254,166.25,71.25,0.775,202.5,0.45
255,42.5,82.5,0.825,255.0,0.2
256,105.0,22.5,0.95,202.5,0.375
257,157.5,105.0,0.725,67.5,0.3
258,122.5,0.0,1.0,247.5,0.3
259,112.5,146.25,0.675,191.25,0.25
260,101.25,123.75,0.675,135.0,0.325
261,47.5,67.5,0.825,135.0,0.25
262,71.25,41.25,0.825,157.5,0.2
263,125.0,142.5,0.7,172.5,0.425
264,61.25,60.0,0.85,288.75,0.2
265,163.75,198.75,0.625,97.5,0.3
266,80.0,75.0,0.875,105.0,0.35
267,67.5,30.0,0.85,202.5,0.25
268,151.25,30.0,0.9,108.75,0.225
269,181.25,67.5,0.85,71.25,0.325
270,95.0,30.0,0.775,105.0,0.325
271,166.25,116.25,0.75,157.5,0.325
272,158.75,112.5,0.7,78.75,0.325
273,138.75,33.75,0.925,127.5,0.3
274,145.0,157.5,0.675,157.5,0.225
275,98.75,75.0,0.75,116.25,0.225
276,192.5,26.25,0.925,101.25,0.25
277,36.25,48.75,0.85,135.0,0.225
278,153.75,116.25,0.8,0.0,0.225
279,-27.5,195.0,0.425,292.5,0.25
280,67.5,105.0,0.7,157.5,0.3
281,161.25,82.5,0.85,236.25,0.375
282,58.75,142.5,0.65,198.75,0.3
283,122.5,67.5,0.7,180.0,0.4
284,155.0,37.5,0.875,277.5,0.275
285,-1.25,7.5,0.625,63.75,0.25
286,25.0,71.25,0.675,183.75,0.325
287,171.25,157.5,0.625,161.25,0.375
288,145.0,150.0,0.625,75.0,0.35
289,95.0,30.0,0.85,225.0,0.25
290,172.5,116.25,0.65,131.25,0.3
291,48.75,135.0,0.6,116.25,0.375
292,32.5,198.75,0.525,138.75,0.3
293,68.75,198.75,0.525,112.5,0.35
294,10.0,146.25,0.575,33.75,0.4
295,6.25,82.5,0.675,191.25,0.25
296,51.25,56.25,0.6,142.5,0.275
297,90.0,255.0,0.5,135.0,0.225
298,77.5,97.5,0.575,225.0,0.25
299,-8.75,123.75,0.3,165.0,0.275
300,5.0,153.75,0.475,191.25,0.25
301,46.25,105.0,0.45,78.75,0.325
302,-25.0,195.0,0.45,180.0,0.2
303,13.75,71.25,0.325,345.0,0.275
304,-8.75,176.25,0.3,202.5,0.25
305,112.5,101.25,0.675,296.25,0.325
306,-35.0,165.0,0.35,270.0,0.25
307,63.75,120.0,0.6,206.25,0.3
308,-46.25,232.5,0.15,123.75,0.3
309,7.5,67.5,0.35,255.0,0.225
310,21.25,172.5,0.45,146.25,0.25
311,63.75,112.5,0.5,33.75,0.25
312,110.0,45.0,0.6,105.0,0.2
313,-36.25,198.75,0.425,157.5,0.225
314,-65.0,232.5,0.15,22.5,0.375
315,35.0,60.0,0.6,135.0,0.275
316,193.75,165.0,0.725,101.25,0.25
317,-16.25,281.25,0.4,45.0,0.225
318,52.5,161.25,0.45,236.25,0.275
319,28.75,75.0,0.5,206.25,0.25
320,160.0,45.0,0.7,225.0,0.25
321,-70.0,251.25,0.175,168.75,0.3
322,-43.75,240.0,0.35,183.75,0.3
323,-43.75,183.75,0.45,180.0,0.25
324,16.25,296.25,0.3,97.5,0.325
325,-27.5,202.5,0.425,225.0,0.25
326,38.75,138.75,0.35,112.5,0.25
327,-26.25,232.5,0.35,183.75,0.35
328,5.0,30.0,0.4,135.0,0.25
329,-1.25,187.5,0.35,123.75,0.225
330,12.5,221.25,0.45,86.25,0.275
331,12.5,60.0,0.325,67.5,0.325
332,-17.5,221.25,0.3,56.25,0.3
333,2.5,180.0,0.2,157.5,0.325
334,40.0,101.25,0.55,108.75,0.3
335,-6.25,195.0,0.4,281.25,0.3
336,-12.5,112.5,0.25,240.0,0.275
337,12.5,97.5,0.425,330.0,0.325
338,2.5,288.75,0.325,168.75,0.25
339,-35.0,120.0,0.1,105.0,0.3
340,-1.25,202.5,0.45,168.75,0.225
341,-25.0,146.25,0.175,198.75,0.3
342,36.25,135.0,0.375,138.75,0.3
343,-87.5,405.0,0.1,82.5,0.35
344,-128.75,345.0,0.0,213.75,0.25
345,-12.5,112.5,0.1,150.0,0.375
346,-102.5,296.25,0.15,236.25,0.25
347,-56.25,210.0,0.1,146.25,0.325
348,30.0,180.0,0.3,210.0,0.375
349,-51.25,142.5,0.05,168.75,0.275
350,38.75,116.25,0.175,105.0,0.4
351,-18.75,67.5,0.2,101.25,0.25
352,-75.0,322.5,0.15,172.5,0.325
353,-17.5,15.0,0.1,292.5,0.275
354,-103.75,243.75,0.075,180.0,0.225
355,-17.5,52.5,0.25,225.0,0.25
356,-37.5,131.25,0.025,116.25,0.375
357,-61.25,270.0,0.2,281.25,0.375
358,1.25,108.75,0.375,300.0,0.375
359,22.5,105.0,0.25,172.5,0.375
360,-21.25,97.5,0.2,93.75,0.375
361,-126.25,352.5,0.05,333.75,0.275
362,-3.75,168.75,0.3,105.0,0.35
363,-47.5,90.0,0.15,217.5,0.275
364,-15.0,247.5,0.25,97.5,0.225
365,-157.5,420.0,0.0,157.5,0.25
366,-38.75,105.0,0.1,213.75,0.25
367,80.0,146.25,0.45,33.75,0.25
368,-37.5,210.0,0.175,67.5,0.4
369,40.0,225.0,0.3,45.0,0.25
370,-20.0,135.0,0.05,45.0,0.375
371,-102.5,270.0,0.1,292.5,0.25
372,-96.25,315.0,0.05,71.25,0.225
373,15.0,105.0,0.2,90.0,0.4
374,-53.75,180.0,0.25,213.75,0.3
375,-51.25,105.0,0.1,146.25,0.25
376,-81.25,225.0,0.15,236.25,0.25
377,-111.25,303.75,0.075,157.5,0.3
378,-116.25,375.0,0.05,221.25,0.3
379,-48.75,120.0,0.0,78.75,0.25
380,-70.0,240.0,0.075,270.0,0.325
381,-66.25,277.5,0.05,108.75,0.4
382,-53.75,146.25,0.15,67.5,0.325
383,-68.75,247.5,0.125,11.25,0.25
384,11.25,195.0,0.125,153.75,0.55
385,-81.25,262.5,0.125,168.75,0.3
386,-41.25,236.25,0.175,225.0,0.325
387,6.25,172.5,0.225,221.25,0.375
388,-65.0,225.0,0.175,150.0,0.225
389,-63.75,165.0,0.05,168.75,0.275
390,-58.75,142.5,0.05,176.25,0.275
391,-158.75,405.0,0.0,153.75,0.325
392,-120.0,367.5,0.075,202.5,0.25
393,-40.0,180.0,0.075,90.0,0.375
394,-48.75,142.5,0.05,236.25,0.3
395,-86.25,240.0,0.1,176.25,0.325
396,-1.25,105.0,0.2,176.25,0.3
397,47.5,176.25,0.425,176.25,0.3
398,23.75,82.5,0.475,213.75,0.25
399,31.25,18.75,0.325,270.0,0.3
400,63.75,116.25,0.575,150.0,0.375
401,23.75,52.5,0.5,123.75,0.25
402,-17.5,172.5,0.475,255.0,0.275
403,-18.75,195.0,0.35,153.75,0.25
404,-27.5,67.5,0.4,270.0,0.25
405,58.75,165.0,0.5,176.25,0.275
406,38.75,30.0,0.5,161.25,0.3
407,7.5,45.0,0.55,157.5,0.25
408,77.5,123.75,0.575,198.75,0.25
409,45.0,112.5,0.65,232.5,0.25
410,140.0,97.5,0.75,202.5,0.325
411,96.25,60.0,0.725,213.75,0.225
412,98.75,90.0,0.7,161.25,0.35
413,95.0,135.0,0.65,120.0,0.225
414,85.0,240.0,0.55,225.0,0.325
415,80.0,75.0,0.6,165.0,0.2
416,85.0,112.5,0.625,292.5,0.275
417,70.0,78.75,0.7,221.25,0.3
418,96.25,22.5,0.85,161.25,0.3
419,92.5,41.25,0.85,176.25,0.25
420,88.75,7.5,0.95,153.75,0.375
421,105.0,33.75,0.875,131.25,0.375
422,81.25,37.5,0.85,191.25,0.425
423,13.75,71.25,0.725,165.0,0.2
424,178.75,150.0,0.7,101.25,0.4
425,142.5,71.25,0.75,236.25,0.275
426,116.25,71.25,0.775,202.5,0.25
427,68.75,60.0,0.825,101.25,0.225
428,183.75,131.25,0.675,135.0,0.325
429,62.5,180.0,0.575,247.5,0.25
430,155.0,48.75,0.875,146.25,0.4
431,172.5,37.5,0.8,90.0,0.45
432,122.5,112.5,0.75,75.0,0.25
433,106.25,108.75,0.725,255.0,0.3
434,145.0,93.75,0.7,221.25,0.275
435,135.0,48.75,0.825,176.25,0.35
436,140.0,15.0,0.9,105.0,0.425
437,101.25,232.5,0.55,236.25,0.325
438,185.0,22.5,0.9,142.5,0.275
439,128.75,135.0,0.6,326.25,0.325
440,107.5,56.25,0.775,176.25,0.225
441,77.5,90.0,0.825,112.5,0.3
442,128.75,22.5,0.925,348.75,0.225
443,78.75,37.5,0.825,123.75,0.325
444,165.0,56.25,0.85,168.75,0.25
445,111.25,63.75,0.65,135.0,0.3
446,106.25,75.0,0.725,168.75,0.225
447,106.25,63.75,0.725,90.0,0.25
448,180.0,142.5,0.725,247.5,0.325
449,115.0,150.0,0.7,195.0,0.275
450,157.5,30.0,0.825,202.5,0.275
451,66.25,48.75,0.75,135.0,0.25
452,157.5,56.25,0.875,236.25,0.25
453,47.5,18.75,0.9,153.75,0.3
454,42.5,22.5,0.75,135.0,0.4
455,141.25,108.75,0.75,90.0,0.225
456,123.75,30.0,0.85,206.25,0.35
457,62.5,78.75,0.775,348.75,0.25
458,136.25,206.25,0.625,157.5,0.25
459,120.0,71.25,0.65,168.75,0.425
460,180.0,33.75,0.9,236.25,0.225
461,37.5,56.25,0.75,26.25,0.25
462,112.5,75.0,0.75,112.5,0.25
463,130.0,157.5,0.575,112.5,0.325
464,208.75,45.0,0.875,236.25,0.35
465,65.0,90.0,0.725,45.0,0.275
466,-16.25,41.25,0.75,135.0,0.2
467,121.25,22.5,0.875,116.25,0.3
468,111.25,153.75,0.65,75.0,0.35
469,131.25,48.75,0.8,210.0,0.275
470,351.25,0.0,1.0,348.75,0.25
471,80.0,67.5,0.725,202.5,0.25
472,243.75,0.0,1.0,176.25,0.225
473,261.25,48.75,0.825,180.0,0.35
474,21.25,45.0,0.825,123.75,0.25
475,143.75,30.0,0.85,326.25,0.25
476,147.5,22.5,0.9,300.0,0.275
477,126.25,22.5,0.925,101.25,0.25
478,308.75,48.75,0.9,232.5,0.3
479,245.0,101.25,0.775,153.75,0.25
480,176.25,63.75,0.8,180.0,0.375
481,215.0,93.75,0.775,191.25,0.325
482,187.5,93.75,0.725,48.75,0.325
483,63.75,15.0,0.85,101.25,0.325
484,153.75,52.5,0.825,243.75,0.3
485,152.5,56.25,0.825,131.25,0.35
486,162.5,37.5,0.8,30.0,0.5
487,255.0,0.0,1.0,195.0,0.3
488,57.5,52.5,0.8,300.0,0.275
489,120.0,48.75,0.8,281.25,0.25
490,50.0,120.0,0.65,270.0,0.3
491,190.0,33.75,0.9,146.25,0.225
492,80.0,37.5,0.825,202.5,0.25
493,148.75,60.0,0.75,281.25,0.25
494,96.25,86.25,0.725,187.5,0.275
495,196.25,11.25,0.925,202.5,0.325
496,102.5,67.5,0.775,180.0,0.325
497,113.75,26.25,0.85,270.0,0.25
498,180.0,15.0,0.925,285.0,0.3
499,225.0,0.0,0.925,225.0,0.275
500,233.75,37.5,0.9,168.75,0.225
501,207.5,15.0,0.975,157.5,0.325
502,98.75,0.0,0.95,341.25,0.225
503,228.75,22.5,0.925,78.75,0.425
504,121.25,97.5,0.75,191.25,0.25
505,176.25,48.75,0.9,165.0,0.3
506,161.25,15.0,0.95,183.75,0.3
507,48.75,86.25,0.75,195.0,0.425
508,147.5,71.25,0.825,161.25,0.2
509,218.75,30.0,0.9,161.25,0.275
510,265.0,22.5,0.925,112.5,0.225
511,-6.25,30.0,0.775,236.25,0.25
512,50.0,11.25,0.875,48.75,0.4
513,212.5,30.0,0.95,277.5,0.35
514,58.75,37.5,0.85,153.75,0.275
515,262.5,18.75,0.95,78.75,0.45
516,95.0,67.5,0.75,127.5,0.275
517,196.25,0.0,1.0,93.75,0.275
518,27.5,30.0,0.9,292.5,0.25
519,115.0,15.0,0.975,150.0,0.275
520,168.75,7.5,0.975,213.75,0.25
521,115.0,56.25,0.775,78.75,0.275
522,207.5,0.0,1.0,142.5,0.375
523,280.0,75.0,0.875,45.0,0.25
524,102.5,22.5,0.925,225.0,0.325
525,235.0,63.75,0.875,371.25,0.325
526,246.25,7.5,0.95,176.25,0.275
527,191.25,56.25,0.875,322.5,0.325
528,268.75,105.0,0.8,116.25,0.425
529,202.5,90.0,0.825,157.5,0.25
530,205.0,30.0,0.95,135.0,0.325
531,56.25,33.75,0.9,180.0,0.25
532,75.0,67.5,0.825,247.5,0.225
533,156.25,41.25,0.8,202.5,0.25
534,161.25,67.5,0.85,251.25,0.35
535,247.5,45.0,0.85,97.5,0.4
536,62.5,112.5,0.7,105.0,0.35
537,92.5,63.75,0.8,243.75,0.225
538,67.5,150.0,0.575,112.5,0.25
539,100.0,18.75,0.8,281.25,0.3
540,55.0,52.5,0.725,112.5,0.3
541,126.25,112.5,0.7,101.25,0.225
542,138.75,210.0,0.625,131.25,0.3
543,126.25,138.75,0.675,315.0,0.3
544,185.0,120.0,0.6,225.0,0.4
545,62.5,26.25,0.8,281.25,0.225
546,137.5,90.0,0.7,202.5,0.325
547,137.5,60.0,0.8,112.5,0.325
548,61.25,127.5,0.55,101.25,0.25
549,213.75,52.5,0.8,93.75,0.3
550,90.0,26.25,0.825,393.75,0.225
551,177.5,56.25,0.775,86.25,0.3
552,293.75,0.0,1.0,146.25,0.275
553,123.75,135.0,0.675,161.25,0.275
554,98.75,30.0,0.8,161.25,0.35
555,161.25,15.0,0.975,213.75,0.25
556,253.75,15.0,0.95,161.25,0.3
557,17.5,0.0,0.825,142.5,0.275
558,57.5,3.75,0.9,78.75,0.375
559,216.25,33.75,0.925,150.0,0.225
560,133.75,37.5,0.825,108.75,0.275
561,166.25,123.75,0.675,210.0,0.4
562,11.25,97.5,0.75,191.25,0.225
563,211.25,22.5,0.925,206.25,0.3
564,172.5,11.25,0.875,176.25,0.3
565,132.5,33.75,0.85,153.75,0.2
566,26.25,11.25,0.65,292.5,0.3
567,257.5,75.0,0.8,217.5,0.35
568,191.25,7.5,0.95,131.25,0.3
569,66.25,41.25,0.625,142.5,0.4
570,183.75,11.25,0.925,315.0,0.25
571,107.5,37.5,0.825,135.0,0.25
572,151.25,52.5,0.775,266.25,0.3
573,148.75,11.25,0.925,270.0,0.25
574,266.25,30.0,0.875,123.75,0.25
575,72.5,86.25,0.6,191.25,0.35
576,126.25,67.5,0.8,206.25,0.375
577,10.0,37.5,0.525,172.5,0.3
578,140.0,48.75,0.675,191.25,0.25
579,136.25,67.5,0.75,176.25,0.3
580,112.5,90.0,0.75,277.5,0.35
581,83.75,78.75,0.7,97.5,0.325
582,82.5,90.0,0.625,157.5,0.375
583,56.25,82.5,0.575,191.25,0.25
584,-18.75,116.25,0.375,112.5,0.275
585,117.5,90.0,0.55,112.5,0.275
586,0.0,45.0,0.475,225.0,0.25
587,118.75,86.25,0.725,255.0,0.3
588,60.0,0.0,0.475,270.0,0.275
589,-5.0,157.5,0.4,127.5,0.225
590,-25.0,120.0,0.3,45.0,0.2
591,80.0,146.25,0.55,123.75,0.3
592,21.25,116.25,0.425,82.5,0.375
593,48.75,206.25,0.45,225.0,0.25
594,7.5,108.75,0.425,273.75,0.25
595,5.0,225.0,0.4,330.0,0.25
596,-26.25,101.25,0.3,135.0,0.25
597,11.25,131.25,0.35,187.5,0.4
598,5.0,168.75,0.3,176.25,0.375
599,43.75,63.75,0.375,22.5,0.325
600,-21.25,180.0,0.25,71.25,0.35
601,43.75,135.0,0.4,191.25,0.3
602,30.0,266.25,0.35,123.75,0.425
603,5.0,123.75,0.325,161.25,0.375
604,7.5,202.5,0.325,60.0,0.175
605,-15.0,90.0,0.25,105.0,0.275
606,5.0,45.0,0.25,150.0,0.375
607,-25.0,135.0,0.35,270.0,0.325
608,-1.25,142.5,0.35,258.75,0.25
609,-22.5,67.5,0.3,315.0,0.325
610,-17.5,180.0,0.275,127.5,0.3
611,12.5,146.25,0.325,41.25,0.275
612,26.25,146.25,0.4,157.5,0.325
613,127.5,187.5,0.55,105.0,0.275
614,-61.25,123.75,0.2,337.5,0.275
615,112.5,45.0,0.55,142.5,0.3
616,82.5,142.5,0.475,105.0,0.3
617,-7.5,101.25,0.325,206.25,0.3
618,3.75,131.25,0.3,225.0,0.325
619,51.25,232.5,0.475,206.25,0.225
620,91.25,116.25,0.475,112.5,0.275
621,67.5,56.25,0.45,206.25,0.325
622,43.75,45.0,0.55,191.25,0.35
623,82.5,75.0,0.675,292.5,0.25
624,56.25,56.25,0.65,67.5,0.325
625,141.25,78.75,0.775,240.0,0.275
